Title,Star Rating,Main Content,Review Date
It’s been impossible to send funds for…,Rated 1 out of 5 stars,It’s been impossible to send funds for several weeks due to your technical difficulties: system states to try back later. Customer Service representatives have also been unable to explain reasons for this or to solve this.,2024-04-12T20:32:00.000Z
It is simple for sending and receiving…,Rated 5 out of 5 stars,It is simple for sending and receiving money. The mobile app is good.,2024-04-12T20:26:13.000Z
Great service,Rated 5 out of 5 stars,"Quick, efficient and trustworthy way to send money over seas. Use of app in simple.",2024-04-12T20:25:40.000Z
good and fast service,Rated 5 out of 5 stars,,2024-04-12T20:20:28.000Z
Reliable,Rated 5 out of 5 stars,"It was an easy process, successful and on time.",2024-04-12T20:18:45.000Z
It’s easy to send but when my receiv,Rated 3 out of 5 stars,It’s easy to send but when my receiver claims to the WU debit card it says successful but the money doesn’t show up. Receiver has to go to WU office to get the funds applied to the card. This has happened twice now. It usually works well except for a couple of transfers.,2024-04-12T20:15:35.000Z
The transfer charges are way too high,Rated 5 out of 5 stars,The transfer charges are way too high,2024-04-12T20:05:54.000Z
Fast and easy to navigate around the…,Rated 5 out of 5 stars,Fast and easy to navigate around the site.,2024-04-12T19:59:17.000Z
Good system,Rated 5 out of 5 stars,"Good system, fast.",2024-04-12T19:57:37.000Z
Every time -- on it!,Rated 5 out of 5 stars,,2024-04-12T19:56:05.000Z
Every time went I was sending money to…,Rated 4 out of 5 stars,Every time went I was sending money to my family in Philippines. So fast to received the money in mins.,2024-04-12T19:50:36.000Z
Process was simple and fast,Rated 5 out of 5 stars,,2024-04-12T19:36:18.000Z
IiIT WOULD HAVE BEEN PERFECTTT IF YOU CAN…,Rated 4 out of 5 stars,IT WOULD HAVE BEEN PERFECT IF YOU CAN RAISE YOUR EXCHANGE RATE TO BE REALLY COMPETITIVE TO OTHERS YOUR EXCHANGE RATE COMPARED TO OTHERS IS REALLY LOW ESPECIALLY FRON US DOLLAR TO PHILIPPINE PESO. THE PICK UP TIME IS EXCELLENT. THE BEST COMPARED TO OTHERS.,2024-04-12T19:32:09.000Z
Because it’s very fast,Rated 5 out of 5 stars,Because it’s very fast,2024-04-12T19:31:50.000Z
Have not had any more stops placed on…,Rated 4 out of 5 stars,Have not had any more stops placed on my very important money transfers that I make every month to the Philippines to pay for the construction materials and salaries of my construction workers.,2024-04-12T19:26:29.000Z
EASY BUT PRICEY - WANT MY POINTS FOR THE LAST 6 MONTHS,Rated 4 out of 5 stars,"IT'S EASY, FAST AND STRAIGHT FORWARD - THE ONLY THING I DO NOT AGREE WITH IS THE HUGE JUMP IN FEE'S.  $18.99 TO SEND $50.00?  THAT'S INSANE!!!!  THAT FEE SHOULD BE FOR $100.00ALSO - WHY THE HECK HAVE I NOT RECEIVED ANY POINTS FOR THE LAST 6 MONTHS??!?!  CAN I PLEASE GET ALL MY POINTS FOR THE HUNDREDS OF DOLLARS I'VE SENT USING WESTERN UNION THE LAST 6 MONTHS?? HAVEN'T BEEN ABLE TO USE ANY POINTS AND NEVER RECEIVE ANY PROMO'S.  I USE WESTERN UNION WAY TOO MUCH - SHOULD BE A VIP MEMBER! :D",2024-04-12T19:19:28.000Z
Professional service by the person at…,Rated 5 out of 5 stars,Professional service by the person at the window.,2024-04-12T19:09:16.000Z
Transfer is usually simple,Rated 4 out of 5 stars,"Transfer is usually simple. Not many difficulties are experienced, and when there is a difficulty, it is always resolved satisfactorily.My only concern is that the sender is charged one fee by Western Union and the receiver is charged another fee by Western Union in the receiving country.",2024-04-12T18:58:03.000Z
Seamless to send and receive,Rated 5 out of 5 stars,Seamless to send and receive,2024-04-12T18:55:07.000Z
Faster and easier the money reached,Rated 5 out of 5 stars,Faster and easier the money reached,2024-04-12T18:54:42.000Z
Baby say's thanks....,Rated 5 out of 5 stars,"a 6 month old baby depends on money i send, thank you WU..",2024-04-12T18:54:34.000Z
Money Was Available Quickly,Rated 5 out of 5 stars,"The money was ready for pick up quickly, no hassles, no problems.",2024-04-12T18:53:19.000Z
Quick friendly,Rated 5 out of 5 stars,,2024-04-12T18:51:59.000Z
I am happy you help me,Rated 5 out of 5 stars,I am happy you help me,2024-04-12T18:50:22.000Z
Little long wait,Rated 4 out of 5 stars,Little long wait,2024-04-12T18:47:15.000Z
This is a necessary service,Rated 5 out of 5 stars,This is a necessary service.  The people who spoke on the phone were also friendly.,2024-04-12T18:47:01.000Z
Make it free…,Rated 2 out of 5 stars,Make it free…. Your prices are to high,2024-04-12T18:45:38.000Z
Reliable and extremely efficient,Rated 5 out of 5 stars,"A reliable, extremely efficient, confidential, and user friendly service we have been enjoying for years.",2024-04-12T18:44:52.000Z
Very easy,Rated 5 out of 5 stars,Very easyUpdated system is quicker,2024-04-12T18:44:01.000Z
Very easy to Send Money,Rated 5 out of 5 stars,,2024-04-12T18:35:39.000Z
I'm new with Western Union,Rated 5 out of 5 stars,I'm new with Western Union yesterday I did my first transfewr. The rate was Great and the whole transaction was easy to made and fast.,2024-04-12T18:34:35.000Z
Good service,Rated 5 out of 5 stars,Very good service,2024-04-12T18:31:42.000Z
Dont use WU,Rated 1 out of 5 stars,i could not complete transactions-  called to have it done-  disconnected  3 times-   absolutly horrible customer service,2024-04-12T18:31:23.000Z
"Ladies and gentlemen honestly speaking, the services received so far from western union is phenomenal, excellent and exquisite customer service and problem solving skills. Thank you.",Rated 5 out of 5 stars,"Ladies and gentlemen, to be honest,",2024-04-12T18:30:15.000Z
I just all my points back,Rated 1 out of 5 stars,"IJUST EANNhave no idea how come I am not getting my points.  I am not trying to be cheap, but I was late for the day and you guys bottled my car. My wife passed away suddenly with brain typer. I am going through a very rough.  Allah blessed everyone from all the devil movie",2024-04-12T18:21:04.000Z
Always great with you my western union…,Rated 5 out of 5 stars,Always great with you my western union family,2024-04-12T18:20:27.000Z
Everything went very good and easy,Rated 5 out of 5 stars,"Everything went very good and easy, Thanks 😊",2024-04-12T18:19:54.000Z
Wester Union  tk,Rated 5 out of 5 stars,Tk happy for your good service,2024-04-12T18:14:09.000Z
I don't like that I'm not accumulating…,Rated 3 out of 5 stars,"I don't like that I'm not accumulating points or rewards anymore and I don't know why, please fix the app.",2024-04-12T18:09:36.000Z
Nothing,Rated 4 out of 5 stars,Send my rewards points I call so many times no one answer pickup phone no one answer,2024-04-12T18:04:09.000Z
No problems!,Rated 5 out of 5 stars,"Excellent timing,  good service!",2024-04-12T17:56:16.000Z
quick and easy,Rated 4 out of 5 stars,,2024-04-12T17:54:27.000Z
It was fast easy transaction,Rated 4 out of 5 stars,It was fast easy transactio,2024-04-12T17:51:36.000Z
Satisfacción Good customer service,Rated 5 out of 5 stars,Good customer service,2024-04-12T17:49:09.000Z
Very very expense,Rated 1 out of 5 stars,Very very expense,2024-04-12T17:47:01.000Z
easy to set up,Rated 5 out of 5 stars,"easy to set up, follow and maneuver through.",2024-04-12T17:45:43.000Z
Just great.,Rated 5 out of 5 stars,,2024-04-12T17:43:55.000Z
Easy,Rated 5 out of 5 stars,Easy! Straightforward!,2024-04-12T17:40:12.000Z
Money transfer very fast a minutes take…,Rated 5 out of 5 stars,Money transfer very fast a minutes take and  emergency is very práctico I really like send my money true you westen unión  thank you so much,2024-04-12T17:39:49.000Z
Goody to the Ukraine was free for only…,Rated 1 out of 5 stars,Goody to the Ukraine was free for only one month. I can not believe you charge $25 to send a gift.I give up. Steven Lamar,2024-04-12T17:39:10.000Z
"Don't remember the date correctly, I never got my money back",Rated 3 out of 5 stars,"The only bad part about it, I sent money a while back and I cancel it try to retrieved the money because the person never got it and western union kept it didn't even gave me a refund on my own money sent.",2024-04-12T17:37:16.000Z
Easy Peasy,Rated 5 out of 5 stars,Very easy to do repeat payments,2024-04-12T17:36:25.000Z
No points after lot of tranactions,Rated 2 out of 5 stars,Every month I send money through western union but I also get points but unfortunately western union not give me any concession of fees which i get points only shows points but show me lot of offer which i not want to use but want to use to waive of deduct fee which is use by western union each transaction which seem to be disappointed for me .,2024-04-12T17:36:10.000Z
I got issue sending money to Ivory…,Rated 5 out of 5 stars,I got issue sending money to Ivory Coast it doesn’t let me finish sending i just keep repeating in Duane read,2024-04-12T17:33:47.000Z
very fast and safe transfer,Rated 5 out of 5 stars,"fast , safe transfer of my funds",2024-04-12T17:32:49.000Z
Satisfied customer,Rated 5 out of 5 stars,"Great service, quick. Fair charges. and very reliable.",2024-04-12T17:31:51.000Z
A very use friendly website and easy to…,Rated 5 out of 5 stars,A very use friendly website and easy to set up a reoccurring payments.,2024-04-12T17:30:36.000Z
Give me my rewards points back and stop…,Rated 1 out of 5 stars,Give me my rewards points back and stop taking advantage with stupid reviews,2024-04-12T17:30:17.000Z
As always the experienc was smooth !,Rated 5 out of 5 stars,As always the experience was smooth. Usually making a money transfer to another country was fast and as easy as it can get. Thanks Western Union !!,2024-04-12T17:30:17.000Z
ALways using Western Union and Love it,Rated 5 out of 5 stars,ALways using Western Union and Love it. Very convenient and recipeint gets everything literally in minutes.,2024-04-12T17:30:06.000Z
Very Good company we believe,Rated 5 out of 5 stars,Fast service,2024-04-12T17:29:36.000Z
Fast/ easy /,Rated 5 out of 5 stars,Fast/ easy /,2024-04-12T17:29:03.000Z
Excellent service,Rated 5 out of 5 stars,"Fast, Safe and Efficient.",2024-04-12T17:28:25.000Z
Very good,Rated 5 out of 5 stars,Western Union service is best.every time I am happy with western Union services😊,2024-04-12T17:27:43.000Z
the customer service,Rated 5 out of 5 stars,,2024-04-12T17:26:16.000Z
Accuracy,Rated 5 out of 5 stars,Money was received.,2024-04-12T17:24:03.000Z
Please DonDet't ask me again and again my…,Rated 2 out of 5 stars,Please Don't ask me again and again my passport details. I do understand it for safety but it's ok if once a year not everytime.thank you . Bless u.,2024-04-12T17:22:17.000Z
Franfly,Rated 5 out of 5 stars,"Franfly, it is easier doing this operation from home.",2024-04-12T17:21:53.000Z
The online process was fast and easy to…,Rated 5 out of 5 stars,The online process was fast and easy to do. It is a great convenience as I do not have my own transportation. BUT the fee for online wires is deplorable. So much less expensive to do it in a store. Just don't understand why.,2024-04-12T17:21:52.000Z
Use your debit card account,Rated 5 out of 5 stars,"For a long time I simply had the transfer removed from my bank account. This was a slow process and required my caretaker to wait, often a week, before the money was available. I now use my debit card account and the transaction takes a day at most to be available.",2024-04-12T17:19:29.000Z
Delivery of services,Rated 4 out of 5 stars,,2024-04-12T17:19:08.000Z
I had no problem with my transaction,Rated 5 out of 5 stars,I had no problem with my transaction,2024-04-12T17:18:16.000Z
Quick and easy.,Rated 5 out of 5 stars,,2024-04-12T17:17:23.000Z
I do not like paying more online that I…,Rated 3 out of 5 stars,I do not like paying more online that I am paying at Western Union Office,2024-04-12T17:15:43.000Z
Keeping informed when I transaction was…,Rated 5 out of 5 stars,Keeping informed when I transaction was done. And always return  our money for a full refund.,2024-04-12T17:14:40.000Z
Very good,Rated 5 out of 5 stars,Was good. I like the services,2024-04-12T17:14:31.000Z
Fine  …….,Rated 5 out of 5 stars,Fine  …….. I have a question  why western Union taking off the points every time we sending money it’s a big help to get discounts  for points charges .. hoping  to put it back the points. Please,2024-04-12T17:13:42.000Z
Excellent,Rated 5 out of 5 stars,Excellent. I'm glad to share knowledge of my experience about this service.,2024-04-12T17:12:50.000Z
JDzj,Rated 5 out of 5 stars,Money transfer was fast….,2024-04-12T17:12:27.000Z
Quick and Easy,Rated 5 out of 5 stars,Quick and Easy money transfer,2024-04-12T17:10:29.000Z
If the rate given was higher I would…,Rated 3 out of 5 stars,If the rate given was higher I would have given a perfect 5 star,2024-04-12T17:09:16.000Z
It took nearly 7 days after the money…,Rated 1 out of 5 stars,It took nearly 7 days after the money was debited in my account for delivery this time . Last time to the same person took minutes .,2024-04-12T17:09:14.000Z
Everything is good,Rated 5 out of 5 stars,Everything is good,2024-04-12T17:08:54.000Z
very helpful safe fast and convenient😘👌,Rated 5 out of 5 stars,,2024-04-12T17:08:23.000Z
They didn’t help and the customer…,Rated 1 out of 5 stars,They didn’t help and the customer service was so rude,2024-04-12T17:04:17.000Z
Don’t use OMT Lebanon cards,Rated 1 out of 5 stars,I ordered a card from OMT Lebanon. It took more than 2 weeks to arrive. After I filled it with money $245 I tried to pay online the security code went to the wrong number. To be exact to my polish number although I signed up with my Lebanese phone number. No big deal I was unable to pay. Then I tried to transfer money to my bank in Poland and pay a small amount and my card was declined. No customer service for more than three days during Eid so I had to wait till today. Today I found out that my documents are not submitted to BLOM bank which issued the card I have to wait and see what will happen till next week. So I highly recommend that you don’t use their service plus Western Union is working with the same banks in Lebanon that confiscated people’s money. Now I have no access to my money and not sure what will happen. Be careful from these guys don’t use their service…,2024-04-12T16:27:05.000Z
Money moves very slow,Rated 1 out of 5 stars,"My past 3-4 transactions, each one of them took 5-7 business days to deposit the money. Very slow service.",2024-04-12T15:43:38.000Z
Difficult to make phone transfer,Rated 3 out of 5 stars,Difficult to make phone transfer,2024-04-12T15:39:32.000Z
Difficult  app,Rated 3 out of 5 stars,Some times the app won't open had to use my wife app to send the money,2024-04-12T15:32:58.000Z
It’s fast and convenient,Rated 5 out of 5 stars,It’s fast and convenient,2024-04-12T14:43:03.000Z
WU is user friendly with competitive online fees.,Rated 5 out of 5 stars,"WU is very user friendly and the online fees are more competitive than before, then I used banks.",2024-04-12T14:24:03.000Z
Is getting expensive now to sent money…,Rated 1 out of 5 stars,Is getting expensive now to sent money through western union 😭,2024-04-12T12:26:17.000Z
GETTING  GREAT SERVICE  ALL  THE TIME …,Rated 5 out of 5 stars,GETTING  GREAT SERVICE  ALL  THE TIME  VERY EASY TO SEND MONEY,2024-04-12T11:52:05.000Z
Always consistent.,Rated 5 out of 5 stars,,2024-04-12T10:06:36.000Z
Fast and easy,Rated 5 out of 5 stars,,2024-04-12T10:01:02.000Z
So bad,Rated 1 out of 5 stars,"So bad, we take my money you not give it to me back",2024-04-12T09:44:23.000Z
My mexperience with western union was…,Rated 5 out of 5 stars,My experience with western union was great because they really respect all customers services..,2024-04-12T08:41:10.000Z
Send money easily internationally,Rated 5 out of 5 stars,Easy to send money to South Africa,2024-04-12T08:20:18.000Z
Good employer always ready to serve you,Rated 5 out of 5 stars,,2024-04-12T07:41:09.000Z
Once you set up a transfer the…,Rated 5 out of 5 stars,Once you set up a transfer the transfers after that are really easy.,2024-04-12T05:20:54.000Z
YES YOU DOING GREAT FOR US,Rated 5 out of 5 stars,YES YOU DOING GREAT FOR US                                                                 THANK YOU,2024-04-12T05:11:27.000Z
Fast ang reliable.,Rated 5 out of 5 stars,Fast ang reliable.,2024-04-12T04:41:33.000Z
Good service,Rated 5 out of 5 stars,,2024-04-12T03:46:58.000Z
service,Rated 1 out of 5 stars,You say you are upgrading system to be better but i can't use or get reward points and why is it that I can go to a store likeWalmart and pay a fee that is less than what i have to pay onmy computer????? I use this service alot .,2024-04-12T03:27:39.000Z
Having info in system,Rated 5 out of 5 stars,Having info in system,2024-04-12T03:10:50.000Z
i did not have to wait to get service,Rated 5 out of 5 stars,Rep.are very professional,2024-04-12T02:57:07.000Z
Easy and convenient,Rated 5 out of 5 stars,Easy and convenient,2024-04-12T02:28:15.000Z
Very instant,Rated 5 out of 5 stars,"If I send money to my family,they get it very instantly. I use the app and it's so helpful.",2024-04-12T02:26:22.000Z
Brand is a showcase of ineptidude,Rated 1 out of 5 stars,"The user experience on this website speaks for itself. My experience with customer service was equally bad. The online representative didn't know how to resolve the error code I was receiving and immediately escalated the issue despite having a different email address not linked to the account. This wasn't evident until I finally tried to close the account. Of course I corrected the issue by forwarding to my other email to make the request from there, but this was so profoundly confusing to their customer service team that my account still isn't closed.",2024-04-12T02:17:11.000Z
I just wondering why you have not…,Rated 3 out of 5 stars,I just wondering why you have not giving me points? I have made several posting money recently,2024-04-12T00:52:02.000Z
Western Union send a text notification…,Rated 5 out of 5 stars,Western Union send a text notification to the receiver. That's great!,2024-04-12T00:01:57.000Z
Fast,Rated 5 out of 5 stars,"Fast, reliable service",2024-04-11T23:01:05.000Z
Let them die,Rated 1 out of 5 stars,"You blocked my transfers and nobody can tell me why.  I've been sending money to keep my family alive in a 3rd world country, until WU decided they were no longer worthy of help. How are you doing? You are the worst people I've ever dealt with!I've called customer support, I've used your chat.  I traded emails for a while until they stopped replying.  I contacted no less than 4 people, and nobody could tell me why my transfers had been blocked.My family lost their house in a fire, all they have is what they were wearing, some burnt clothes.  I made 3 transfers, and WU blocked me.  Like I said, their policy seems to be:""Let them die""!",2024-04-11T22:40:20.000Z
Very easy and convenient way to send…,Rated 4 out of 5 stars,"Very easy and convenient way to send money to loved-ones. However, the prices are too high.",2024-04-11T22:34:47.000Z
straight and easy,Rated 5 out of 5 stars,straight and easy,2024-04-11T22:10:41.000Z
Where is the new loyalty/reward…,Rated 2 out of 5 stars,Where is the new loyalty/reward program?  It has been over 6 months since the points program was cancelled and NOTHING has been done to replace it.  Stop acting like a the MONOPOLY that you are.,2024-04-11T22:02:03.000Z
I am satisfied with the transfer,Rated 5 out of 5 stars,I am satisfied with the transfer . The receiver will have it in time .,2024-04-11T21:59:48.000Z
Prompt updates regarding transfer…,Rated 5 out of 5 stars,Prompt updates regarding transfer feedback,2024-04-11T20:51:04.000Z
I think it's a good service.,Rated 5 out of 5 stars,"I think it's a good service, it reminds me of my transfers!. What I don't like is that the person I sent money to in Juan L. Lacaze (city) Uruguay does not get paid with the change as they should. But it's not a problem here I guess, it's a problem there",2024-04-11T20:27:05.000Z
Sending my amounts quickly and…,Rated 5 out of 5 stars,Sending my amounts quickly and effectively,2024-04-11T20:23:52.000Z
I think your website is well done,Rated 5 out of 5 stars,,2024-04-11T19:59:52.000Z
Nice work!!!,Rated 5 out of 5 stars,,2024-04-11T19:27:13.000Z
Its easy to send money!,Rated 5 out of 5 stars,"Its easy to send money, quick info request",2024-04-11T19:09:19.000Z
I have not be able to apply my discount…,Rated 1 out of 5 stars,I have not be able to apply my discount coupon,2024-04-11T18:56:44.000Z
Web site is very easy to use,Rated 5 out of 5 stars,"Web site is very easy to use, and we are in our 70's. Sending money to my nephew makes it so easy.Thank you,Angelo Gutierrez",2024-04-11T18:54:43.000Z
Easy to use but inaccurate delivery!,Rated 3 out of 5 stars,"The app is easy to use. However, the delivery is not accurate as it supposed to. Almost missed a payment because of late delivery. I always pay for next delivery or same day delivery but the money was never received on time by my receiver. I am thinking of stop sending money thru Western Union!",2024-04-11T18:53:27.000Z
easy transfer,Rated 5 out of 5 stars,easy way to transfer money,2024-04-11T18:48:36.000Z
NO OFFERS NO COUPONS NO NOTHING,Rated 2 out of 5 stars,,2024-04-11T18:36:15.000Z
I’ve been using WU for years since…,Rated 4 out of 5 stars,I’ve been using WU for years since maybe 2006 . Everything is easy set up to transfer money but I haven’t been able to use or redeem my points in months not even gaining more points when sending money out so I stopped using WU till you guys fix the issue . It says “page working in improvements “ or something like that .Can you guys help with my issue please Thanks,2024-04-11T18:09:13.000Z
Resend,Rated 5 out of 5 stars,Resend. Fast n easy.,2024-04-11T17:35:35.000Z
Excellent service,Rated 5 out of 5 stars,Excellent service! Thanks for your service!,2024-04-11T17:22:24.000Z
Scammers.,Rated 1 out of 5 stars,"Scammers.I had two fraud transaction, I had to contact thousands of times the Customer support, escalating tickets, sending email to spoof and nothing. They never came back to me and each agent told me a different thing.I don't recommend it at all, and I am wondering how can this website be legal if you have no safety and proper checks.",2024-04-11T17:09:09.000Z
all is good,Rated 5 out of 5 stars,all is good. i send money to franxe,2024-04-11T17:05:59.000Z
It’s easy to use the kiosk,Rated 5 out of 5 stars,It’s easy to use the kiosk,2024-04-11T17:00:57.000Z
Reliable Financial Services,Rated 5 out of 5 stars,"reliable services always, thanks WU",2024-04-11T16:47:33.000Z
Hassle free,Rated 5 out of 5 stars,,2024-04-11T16:36:57.000Z
It takes longer to send money plus…,Rated 3 out of 5 stars,"It takes longer to send money plus communication to customer for the status is nowhere to be found, i only found out from my relative about funds received.",2024-04-11T16:18:11.000Z
Money got to the destination faster…,Rated 5 out of 5 stars,Money got to the destination faster than usual.,2024-04-11T16:02:20.000Z
The site is easy to use and the price…,Rated 5 out of 5 stars,The site is easy to use and the price is okay for sending money to Jamaica,2024-04-11T15:11:41.000Z
This institution has been a great tool…,Rated 5 out of 5 stars,"This institution has been a great tool to handle the business I need to take of. Effective, quick and reliable.",2024-04-11T15:08:53.000Z
You email me to call you 3-4 days after…,Rated 3 out of 5 stars,You email me to call you 3-4 days after I make the request for the 1day transaction so you can question me about why I am sending my wife money. So that brings us up to 4 days the bank here holds it for one day so that brings us up to 5 days for my one day transaction.,2024-04-11T14:50:26.000Z
An updating identity is hassle,Rated 3 out of 5 stars,"An updating identity is hassle, Bank transfer should be free of charge.",2024-04-11T14:41:35.000Z
retailers and super marketsit convenient to find a location to conduct transactions.,Rated 5 out of 5 stars,Western Union makes it easy to do business with them,2024-04-11T13:52:25.000Z
I have been using your services for years now.,Rated 5 out of 5 stars,"I have been using your services for years now and I'm always amazed at how efficient and fast my transactions have been processed. Yes, I've been recommending your services to all my friends who needs money transfer.",2024-04-11T13:34:49.000Z
Improve points allotment or give…,Rated 1 out of 5 stars,High transfer fees. Low to no points allotment or incentive for members with frequent transactions.,2024-04-11T13:08:47.000Z
The commission that you charge in the…,Rated 3 out of 5 stars,"The commission that you charge in the app over the transactions, I believe is really crazy expensive, you are taking advantage of people, you are crazy greedy.",2024-04-11T12:58:13.000Z
I have made 3 small gift international…,Rated 5 out of 5 stars,I have made 3 small gift international transactions to 3 different countries 3 different methods and it's incredibly easy  smooth and fast this app and website  is much better easier to navigate / understand  than my own  bank acc mobile app.  I don't have enough memory on my phone so I couldn't install the app but will make space for it . I don't often use it as I don't have much money to  gift /sent to others .,2024-04-11T11:51:36.000Z
Very good job,Rated 5 out of 5 stars,,2024-04-11T10:23:20.000Z
It’s very upsetting no be able to use…,Rated 1 out of 5 stars,It’s very upsetting no be able to use the reward points. I will stop using Western Union,2024-04-11T09:34:06.000Z
Very convinient to use your site,Rated 5 out of 5 stars,"Very convinient to use your site! and reliable. Thank you, Keep the good work.",2024-04-11T09:28:38.000Z
Ease of transaction,Rated 5 out of 5 stars,Ease of transaction. Speed of delivery!,2024-04-11T09:16:38.000Z
I have no problem at all.,Rated 5 out of 5 stars,I have no problem at all.Y'all do a great job on sending the money to the resever.,2024-04-11T08:22:39.000Z
Very easy,Rated 5 out of 5 stars,"Very easy, good exchange rate, receipitant has no issues.",2024-04-11T07:37:02.000Z
The convenience of not having to go to…,Rated 5 out of 5 stars,The convenience of not having to go to a location or wait in any lines.,2024-04-11T07:33:39.000Z
verry fast and efficient service...,Rated 5 out of 5 stars,,2024-04-11T07:24:46.000Z
App is easy to use,Rated 5 out of 5 stars,,2024-04-11T06:58:57.000Z
great service…,Rated 5 out of 5 stars,I did not have any problems with my money transfer.In and out less than 2 min.,2024-04-11T06:46:30.000Z
Where Is all my points,Rated 1 out of 5 stars,Where Is all my points? I basically send money every week and I don't see any points,2024-04-11T06:11:17.000Z
Very traumatic and dumbfounded,Rated 1 out of 5 stars,Very traumatic and dumbfounded. My son went to pick up the funds and was told he couldn’t receive the funds because he gets money too often.,2024-04-11T05:39:07.000Z
Easy.,Rated 5 out of 5 stars,Easy transaction,2024-04-11T05:13:32.000Z
Very fast transfers,Rated 5 out of 5 stars,,2024-04-11T04:30:46.000Z
Not happy with service I have to send…,Rated 2 out of 5 stars,Not happy with service I have to send soon to my client you guys have put it on hold.I use Remitly which give good service and good price.I am happy with them,2024-04-11T04:06:19.000Z
twice a month i am sending money in…,Rated 2 out of 5 stars,"twice a month i am sending money in this platform western union but it takes me so many hours to have my transaction push through, just now i just send money after 12hrs of trying repeatedly. This technical issue is still not address even after i always complaining and sending emails and chating with robot  customer service bec. they even dont have a real person customer support to attend.",2024-04-11T03:48:32.000Z
everything went smooth no problem  and…,Rated 5 out of 5 stars,everything went smooth no problem  and use agian thank you.,2024-04-11T03:07:59.000Z
Great,Rated 4 out of 5 stars,The staff at the agent store are so nice,2024-04-11T03:01:45.000Z
No hassle easy to do,Rated 5 out of 5 stars,No hassle easy to do,2024-04-11T02:59:42.000Z
Doing good.,Rated 5 out of 5 stars,,2024-04-11T02:49:51.000Z
My experience with WU is great cause is…,Rated 5 out of 5 stars,My experience with WU is great cause is really Thrusly,2024-04-11T02:25:29.000Z
Where Are My Points???,Rated 2 out of 5 stars,Where Are My Points???I think that it is shameful that just because you are upgrading your system we can't earn points on our hard earned cash. I was having trouble on line so I had to send some money via the phone and was charged even more after waiting forever to even speak to a human.,2024-04-11T01:45:16.000Z
Western Union provides accurate and…,Rated 5 out of 5 stars,Western Union provides accurate and fast delivery of the money that I send or that I receive and I trust that is secure and confidential.,2024-04-11T01:41:57.000Z
Friendly customer service,Rated 5 out of 5 stars,Friendly customer service,2024-04-11T01:39:32.000Z
I really appreciated your helping.,Rated 5 out of 5 stars,,2024-04-11T01:25:51.000Z
Transferring funds whether new or from…,Rated 5 out of 5 stars,Transferring funds whether new or from my history is easy and convenient to navigate which saves me time.,2024-04-11T01:17:19.000Z
My family can get the money on…,Rated 5 out of 5 stars,My family can get the money on time...No hassle and safe..,2024-04-11T01:10:26.000Z
Excellent tool,Rated 5 out of 5 stars,The company makes fast transfers and has good connections with the local banks in my country.,2024-04-11T00:46:08.000Z
Easy to use but sometimes takes long to…,Rated 4 out of 5 stars,Easy to use but sometimes takes long to arrive,2024-04-11T00:39:25.000Z
FAST easy and safe,Rated 5 out of 5 stars,,2024-04-11T00:28:05.000Z
Easy to understand,Rated 4 out of 5 stars,"Easy to understand  , easy to read instructions 👌  fast way to send money ...",2024-04-10T23:56:02.000Z
Super,Rated 5 out of 5 stars,The transfer thru WU is great service,2024-04-10T23:41:00.000Z
Your service is fast and reliable.,Rated 5 out of 5 stars,,2024-04-10T23:40:06.000Z
Faster transfer worldwide,Rated 5 out of 5 stars,Faster transfer worldwide,2024-04-10T23:35:18.000Z
Perfect choice,Rated 5 out of 5 stars,The web page is very easy to use. There were no issues and easy to navigate,2024-04-10T23:30:02.000Z
Yes the company is doing very well,Rated 4 out of 5 stars,"Yes the company is doing very well, thanks.",2024-04-10T23:20:45.000Z
I had good experience sending  money. My son needed,Rated 5 out of 5 stars,"I had good experience sending  money to my family are  fast and easy.  The staff are approachable, respectful and honest . They are always ready to assistance their customer with a smile.",2024-04-10T23:17:56.000Z
There is no problem on sending…,Rated 3 out of 5 stars,"There is no problem on sending money,what I don’t understand is why no one’s notified me about my points it’s been a long time and I didn’t get any credits,I’m a member for so long you know,what incentive do I get?thank you",2024-04-10T22:41:22.000Z
easy experience,Rated 5 out of 5 stars,the program used is really fast and undertanding the methos of sending money,2024-04-10T22:38:34.000Z
It was seemless,Rated 3 out of 5 stars,"It was seemless, but your fees are too high and you haven't established any discount program for frequent users.",2024-04-10T22:22:53.000Z
Transfer was easy and secure.,Rated 5 out of 5 stars,,2024-04-10T22:20:16.000Z
Policy,Rated 3 out of 5 stars,"Receiver was advised it is blocked and can no longer received money, I don't know if this is a new policy of Western Union or from the government of Nicaragua. Now sending by other means.",2024-04-10T22:05:59.000Z
Fast On-time transfer,Rated 4 out of 5 stars,"Fast On-time transfer. Exchange rate is less than expectedMy rewads points are not increasing, they stopped at 33 pts",2024-04-10T22:05:44.000Z
I’m a long time user and I locked from…,Rated 1 out of 5 stars,I’m a long time user and I locked from making needed transfer to Philippines. Seems I’ve exceeded number of transactions a number I wasn’t aware off please explain when I can send again thanks,2024-04-10T21:57:06.000Z
Convenient and easy to use,Rated 5 out of 5 stars,Convenient and easy to use,2024-04-10T21:56:00.000Z
Look like a good,Rated 4 out of 5 stars,Look like a goodCompany,2024-04-10T21:53:00.000Z
Consistency and efficiency.,Rated 4 out of 5 stars,Consistency and efficiency.,2024-04-10T21:52:07.000Z
Easy and fast and convenient love it…,Rated 5 out of 5 stars,Easy and fast and convenient love it reasonable rates,2024-04-10T21:08:57.000Z
