Title,Star Rating,Main Content,Review Date
Customer service is knowledgeable and…,Rated 4 out of 5 stars,Customer service is knowledgeable and respectful. No problem getting my answers and the best part is not being put on hold and waiting for someone to talk with forever are return my call.,2024-05-09T23:51:55.000Z
Helpful & trustworthy,Rated 5 out of 5 stars,Helpful & trustworthy. Telling others about car shield.,2024-05-09T23:29:51.000Z
I just had a question,Rated 5 out of 5 stars,"I just had a question. The person I got ahold of answered me, I just wanted to know how to make a claim.",2024-05-09T23:26:42.000Z
It was quick and easy,Rated 5 out of 5 stars,It was quick and easy!  It put my mind at ease having CarShield!,2024-05-09T23:18:51.000Z
I really don't like wearing stuff but…,Rated 5 out of 5 stars,I really don't like wearing stuff but you all did good with me at least thank you for your help,2024-05-09T22:53:35.000Z
Very Good,Rated 5 out of 5 stars,Beautiful good 👍,2024-05-09T22:28:53.000Z
You helped us out while we were…,Rated 5 out of 5 stars,You helped us out while we were traveling,2024-05-09T22:15:47.000Z
False ads,Rated 3 out of 5 stars,I’m sorry you don’t take care to pay accounts as your ads say.,2024-05-09T21:56:52.000Z
This was the first time I had to file a…,Rated 5 out of 5 stars,This was the first time I had to file a OK claim with Car Shield. Everything went very thoroughly and I was explained the process very well.,2024-05-09T21:26:44.000Z
Customer service,Rated 5 out of 5 stars,Customer service,2024-05-09T20:53:29.000Z
The agent was extremely knowledgeable!,Rated 5 out of 5 stars,"The agent, Shilanda, did a fantastic job of helping me transfer from our old contract to a contract for our new vehicle.  Shilanda was very helpful, knowledgeable, and understanding.  I will highly recommend Car Shield to my family and friends.",2024-05-09T20:42:56.000Z
They were here earlier than they said…,Rated 5 out of 5 stars,They were here earlier than they said which was nice and the gentleman is was very very nice,2024-05-09T20:33:31.000Z
You didn’t pay on items I felt like…,Rated 1 out of 5 stars,You didn’t pay on items I felt like should have been covered.,2024-05-09T20:28:10.000Z
Quick approval to start repair,Rated 5 out of 5 stars,Claim was received and approved very quickly. Then repair shop was able to contact me and work out details for repair. I also called about a rental car sine my auto would be out of service for a couple of days or more. Car Shield representative set up a rental with a local company within minutes. So far I have been very pleased with the services provided.,2024-05-09T20:17:14.000Z
They were first and courteous and got…,Rated 5 out of 5 stars,They were first and courteous and got the job done,2024-05-09T20:16:02.000Z
Denied Claim,Rated 1 out of 5 stars,"My claim got rejected because my car had a branded title, and I hadn't paid the excess fee to Carshield for that. When I bought the vehicle, I specifically inquired about its title, assuming that a clear title meant the car was clean. It was a shock to learn from an American Auto Shield representative that a clear title doesn't guarantee a clean history, and that my car had been in an accident. I questioned why Carshield hadn't checked this before making the contract with me. Their representative admitted they only recently started checking CARFAX reports before agreeing to contracts, implying they wouldn't have checked if not for my situation. The representative tried to deny that my situation prompted this change, but I could sense otherwise. I'm glad my case prompted them to start checking CARFAX reports, but it's unfair that my claim was denied due to something they could have prevented by obtaining the right information before signing the contract.",2024-05-09T19:45:27.000Z
Great company,Rated 5 out of 5 stars,"Very professional and courteous from the start.  Started with them in Feb, 2024 and they have already saved me $1300.  Glad I found them!",2024-05-09T19:24:51.000Z
The customer service agent was very…,Rated 5 out of 5 stars,The customer service agent was very friendly and she did her job very well.,2024-05-09T19:17:00.000Z
Excellent service,Rated 5 out of 5 stars,The service and payment and approval process was timely as well as the Payment process being streamlined,2024-05-09T18:41:43.000Z
i dont give reviews,Rated 5 out of 5 stars,,2024-05-09T17:24:47.000Z
She were pleasant,Rated 5 out of 5 stars,She were pleasant,2024-05-09T17:21:42.000Z
Hospitality,Rated 5 out of 5 stars,Hospitality,2024-05-09T17:19:41.000Z
Reliable and fast service,Rated 5 out of 5 stars,All team members were fast and friendly. Helped me through the process.,2024-05-09T17:14:57.000Z
So far it’s good,Rated 5 out of 5 stars,So far it’s good. The equipment that I sent was wrong that delayed the return of my truck.,2024-05-09T17:10:36.000Z
Long term value?,Rated 5 out of 5 stars,I've been wondering if I would ever get the value after paying premiums for five years.  Answer: yes indeed!  Was really grateful when a $2000 expense evaporated thanks to Car Shield....glad I invested in the coverage!,2024-05-09T16:39:50.000Z
The CarShield Reps are so very helpful…,Rated 5 out of 5 stars,The CarShield Reps are so very helpful and knowledgeable I appreciate each and everyone,2024-05-09T16:38:24.000Z
Agent was helpful and knowledgeable.,Rated 5 out of 5 stars,,2024-05-09T16:33:00.000Z
I did NOT purchase any additional…,Rated 5 out of 5 stars,I did NOT purchase any additional services from you!  I WAS extremely pleased with the agent that answered my question about a feature in my current policy. Mrs Velma gouger.,2024-05-09T16:14:18.000Z
Knowledgeable customer service,Rated 5 out of 5 stars,"Knowledgeable customer service, quick authorization of claim",2024-05-09T15:36:09.000Z
My experience so far has been good in…,Rated 4 out of 5 stars,My experience so far has been good in getting my Yukon back on the road with another transmission. CarShield will pay a Chevrolet/GMC dealer all the labor to install a CarShield supplied remanufactured transmission but not a GM remanufactured transmission which may or may not be as good. But either way they have worked with this local dealership to get me going again and I’m happy with them so far and plan to stick with them and might add another vehicle very soon. Still waiting but confident the results will be to my satisfaction. Thanks folks.,2024-05-09T03:55:25.000Z
All staff member's are friendly,Rated 5 out of 5 stars,All staff member's are friendly and nice they explain everything to you ..,2024-05-09T03:31:12.000Z
The representative was,Rated 5 out of 5 stars,The representative was,2024-05-09T03:21:02.000Z
Outstanding,Rated 5 out of 5 stars,,2024-05-09T03:02:21.000Z
Not much of a hassle for my mechanic…,Rated 5 out of 5 stars,Not much of a hassle for my mechanic shop to work with you.  I wish your labor hrs. would match theirs better but I do love the service I have gotten,2024-05-09T02:48:41.000Z
Best buy of the day,Rated 5 out of 5 stars,The sales people were great and will assist in any way they can. Great job,2024-05-09T02:39:54.000Z
Explained very well feels like I don’t…,Rated 5 out of 5 stars,Explained very well feels like I don’t have to worry anymore if something breaks down sense of relief,2024-05-09T02:09:06.000Z
Bad Service,Rated 1 out of 5 stars,"I had my credit card hacked, had to wait on my replacement card!  I had automatic payment draw on my card!! When it was not payed!! I called and informed them, what had happened, lady said she would make a note!  I got a email, text, and phone call every day!   Wanting there money!  I know this is going to affect my credit rating!! Rating",2024-05-09T02:03:06.000Z
This group goes out of their way to…,Rated 5 out of 5 stars,"This group goes out of their way to make sure that you're properly covered and that if circumstances require you to transfer the responsibility to another family member or third party, they make it very easy to accomplish.",2024-05-09T01:57:56.000Z
Have not had to use your services,Rated 5 out of 5 stars,Have not had to use your services.  Just happy I have you as my backup. Mrs. D'Anneo,2024-05-09T01:29:29.000Z
The Agent I spoke with was very helpful…,Rated 5 out of 5 stars,The Agent I spoke with was very helpful and answered all of my questions and concerns.,2024-05-09T00:15:39.000Z
Agent was very helpful and considerate…,Rated 5 out of 5 stars,Agent was very helpful and considerate and went out of his way to explain everything to me,2024-05-09T00:09:47.000Z
Solid Company to Work With,Rated 5 out of 5 stars,"Everyone I talked to was polite and knew their business and how best to help me. The monthly fee was reasonable, too. Glad I found out about them!",2024-05-08T23:45:56.000Z
Great!,Rated 5 out of 5 stars,"The claim adjuster walked me through the claim process, finished the procedure with the dealership regarding the car repair cost, and it was just that easy. I walked away Happy and stress free. Great experience",2024-05-08T23:43:55.000Z
The lady I talked,Rated 5 out of 5 stars,The lady I talked with was very helpful and very polite,2024-05-08T23:39:14.000Z
They listen and they ask what was wrong…carshield the people that cares,Rated 5 out of 5 stars,They listen and they ask what was wrong and they found me a tow truck right away and had it towed to the shop of my choice and they were very professional about the car and all in all they understood,2024-05-08T23:17:18.000Z
No stress on me,Rated 5 out of 5 stars,"No stress on me, the process was very smooth and the rep answered all of my questions",2024-05-08T23:08:56.000Z
Excellent service,Rated 5 out of 5 stars,,2024-05-08T22:46:52.000Z
Dealing with car shield was great the…,Rated 4 out of 5 stars,Dealing with car shield was great the only problem was length between getting approval from car shield and getting my auto repaired took a week. It’s my only transportation so that was a long time,2024-05-08T22:24:27.000Z
Answered all my questions,Rated 5 out of 5 stars,Answered all my questions. Agent was very friendly.,2024-05-08T22:17:02.000Z
I had a couple questions and was sent…,Rated 5 out of 5 stars,"I had a couple questions and was sent to a couple different departments, and my questions were answered and I was happy and satisfied.",2024-05-08T22:13:25.000Z
People are so nice and so helpful,Rated 5 out of 5 stars,People are so nice and so helpful. Great to talk to.,2024-05-08T22:00:11.000Z
From the minute I called!,Rated 5 out of 5 stars,"From the minute I called carshield they were very helpful they guided me through the process and assisted me through the tow, repairing, rental  they took care of everything.",2024-05-08T21:49:53.000Z
Everything was handled professionally,Rated 5 out of 5 stars,Everything was handled professionally,2024-05-08T21:37:34.000Z
Car Shield is the best thing I have…,Rated 5 out of 5 stars,Car Shield is the best thing I have ever done in my life it is so helpful thank you very much,2024-05-08T21:36:15.000Z
I was called and emailed multiple times…,Rated 5 out of 5 stars,I was called and emailed multiple times by the reps about the claim.,2024-05-08T21:30:37.000Z
They was alright,Rated 4 out of 5 stars,They was alright,2024-05-08T21:28:49.000Z
Friendly and professional employees,Rated 5 out of 5 stars,Friendly and professional employees with the ability to make you feel like family!!,2024-05-08T21:25:12.000Z
Engine Repair,Rated 3 out of 5 stars,"My Car Shield Claim came in handy,when my car needed a repair.Car Shield payed for 50% of it.I had to come up with the other cost.",2024-05-08T21:04:55.000Z
I was denied coverage on my plan,Rated 1 out of 5 stars,,2024-05-08T20:44:51.000Z
Quick & Easy,Rated 5 out of 5 stars,Quick & Easy.  Able to resolve my issue.,2024-05-08T20:20:01.000Z
I just wanted to say thanks for customer service,Rated 5 out of 5 stars,I just wanted to say thanks for wonderful communication and customer service I received from everyone in getting me back on track.,2024-05-08T19:29:18.000Z
EXCELLENT SERVICE!,Rated 5 out of 5 stars,,2024-05-08T19:09:15.000Z
Seamless process,Rated 5 out of 5 stars,,2024-05-08T19:02:29.000Z
Is there still a warranty on my horn,Rated 5 out of 5 stars,"My original call was concerned, of my horn not working anymore .which I got fixed through you all last year. It was very helpful to know that the horn still had warranty. And to let me know I only had 2 days to get it to the shop. The professionalism in the customer service was wonderful very pleasant and very understanding. With help through the customer service it made my experience wonderful and I thank you for that.",2024-05-08T19:02:03.000Z
Fast friendly helpful service,Rated 5 out of 5 stars,Fast friendly helpful service,2024-05-08T18:55:17.000Z
Great company !,Rated 5 out of 5 stars,"Great people to deal with, absolutely no better!",2024-05-08T18:50:27.000Z
Customer Service Agents,Rated 5 out of 5 stars,Phil and Trish or Trisha we great agents!,2024-05-08T18:49:52.000Z
I called to cancel,Rated 5 out of 5 stars,"I called to cancel,  however the service I was given was superior so I decided to stay enrolled.",2024-05-08T18:30:51.000Z
Why do i have this coverage?,Rated 3 out of 5 stars,"The garage that i go to has been there for 70 years. i went to get a state inspection and they told me my front wheel needed new 2016 Ford F150 Truck 4 Wheel Drive Front Passenger Side Wheel Bearing & Hub Assembly for it to pass inspection.  They told me they did not go thru or even deal with Carshield.  Why don't you deal with every garage no matter who they are? They have been here in my town for several years. So now I have coverage I cant use, what good is it to me if i cant use it. It cost me $550 and my wife ask me why do you even have that for?",2024-05-08T18:19:41.000Z
My experience with carshield has been a…,Rated 5 out of 5 stars,"My experience with carshield has been a very pleasant one,just started my coverage, looking g forward to my coverage with them!",2024-05-08T18:07:51.000Z
Little upset when the part I needed was…,Rated 4 out of 5 stars,Little upset when the part I needed was suggested to dealership they would provide a used partThe dealership informed rep that only new parts are used I agreed to pay the difference in order to get replacement part installed,2024-05-08T17:51:07.000Z
The people are there to help you in…,Rated 5 out of 5 stars,"The people are there to help you in your time of need. Especially, if you can't afford to pay for the service yourself. I thank you so much for your help!!",2024-05-08T17:12:45.000Z
This company was easy to communicate…,Rated 5 out of 5 stars,This company was easy to communicate with. I said what my problem was and they responded quickly with a place to take my car. I'm glad I joined Car Shield.,2024-05-08T17:07:16.000Z
The person on the phone walked me thru…,Rated 5 out of 5 stars,The person on the phone walked me thru the entire process easily.,2024-05-08T16:30:19.000Z
First time I have had to use CarShield,Rated 5 out of 5 stars,First time I have had to use CarShield. It for for    towing of vehicle.1-Talked to a real person2-They inform me what needed to happen3-They then called me back with response4-Tower responded to me5-Vehicle was picked up in +- 30 minutesNote: It helps when you have provide a tower in your          area that is near you,2024-05-08T16:19:16.000Z
Customer service Tracy E was excellent,Rated 5 out of 5 stars,"Customer service Tracy E was excellent; very professional, patient, helpful",2024-05-08T16:09:38.000Z
I have had CarShield for more than a…,Rated 3 out of 5 stars,I have had CarShield for more than a year and have had only one occasion to think I needed to use the product.  It turned out the issue was not covered. So so far I do not have a firm opinion as to CarShield value.,2024-05-08T15:57:34.000Z
Didn’t cover my repair spent 1500 on a…,Rated 1 out of 5 stars,Didn’t cover my repair spent 1500 on a repair! I feel like im waisting money on this. They only cover lubricated parts none of the housing so really not much I read my contract and it’s no confusion it’s a rip off. Service Street is a rip off 900 in labor for two hours smh,2024-05-08T14:15:28.000Z
very nice and helpful,Rated 5 out of 5 stars,,2024-05-08T13:44:11.000Z
My issue was taken care of by the…,Rated 5 out of 5 stars,My issue was taken care of by the representative in a caring and pleasant manner.,2024-05-08T13:23:33.000Z
You got my BACK,Rated 5 out of 5 stars,,2024-05-08T13:17:00.000Z
Everyone that I talk to was polite,Rated 5 out of 5 stars,"Everyone that I talk to was polite, helpful, and very information",2024-05-08T12:07:51.000Z
I didn't need to use it but it was…,Rated 5 out of 5 stars,I didn't need to use it but it was there if I did,2024-05-08T11:06:46.000Z
Knowledge of staff,Rated 5 out of 5 stars,Knowledge of staff. Willingness of them to help slove your issyses,2024-05-08T10:44:35.000Z
My CarShield Warranty Did Not Work For Me,Rated 1 out of 5 stars,"Roadside assistance was not effective.  My car’s battery was dead.  After three separate attempts to jump it, on the 4th Roadside Assistance call they sent the wrong type of wrecker to take my car to the shop.After finding my own way to get to the shop, I find that CarShield does not cover the part.  So my CarShield warranty did not work for me.",2024-05-08T10:28:03.000Z
I just signed up for Car Shield,Rated 1 out of 5 stars,"I just signed up for Car Shield.  After reviewing the contract, I noticed that the odometer reading was incorrect.  I have called twice to have it corrected.  Instead of 61,621, the correct reading should be 61,521.  I believe a typo mistake was made.  To date, I have not received a copy of the corrected contract, as was promised.  (Contract MRF5052164)  Ronald Young  808-781-8886",2024-05-08T10:11:44.000Z
Very helpful,Rated 4 out of 5 stars,Agent was very helpful,2024-05-08T08:20:58.000Z
Pretty good so far,Rated 5 out of 5 stars,Pretty good so far ILL Will from norfolk va,2024-05-08T07:39:46.000Z
Very knowledgeable personnel,Rated 5 out of 5 stars,Very knowledgeable personnel,2024-05-08T07:01:42.000Z
They were very friendly and the price…,Rated 5 out of 5 stars,They were very friendly and the price was great !!!,2024-05-08T05:46:59.000Z
They live up to their commercials.,Rated 5 out of 5 stars,Everyone I have dealt with has been very nice and extremely responsive. They understood my need for a rental car as we only had one car. They called to let us know the claim was covered which helped put us at ease ad it was an expensive repair.,2024-05-08T05:26:52.000Z
I haven't yet had the experience of…,Rated 3 out of 5 stars,I haven't yet had the experience of using car Shield.,2024-05-08T05:01:05.000Z
The way the phone call was treated,Rated 5 out of 5 stars,The way the phone call was treated,2024-05-08T04:50:43.000Z
They were very helpful,Rated 5 out of 5 stars,"They were very helpful, all I needed was to change my billing. I appreciate the help thank you very much.",2024-05-08T03:54:53.000Z
Always helpful when asking questions,Rated 5 out of 5 stars,Always helpful when asking questions,2024-05-08T03:51:36.000Z
Customer service was great.,Rated 5 out of 5 stars,,2024-05-08T02:22:06.000Z
Very professional,Rated 5 out of 5 stars,"Very professional, courteous, polite, friendly, and answer my questions that I could understand what I need to know.",2024-05-08T02:17:48.000Z
Was quick to get the information they…,Rated 5 out of 5 stars,Was quick to get the information they needed and to dispatch assistance in a few minutes. Was promised 1 hour but was taking care of in 20 minutes and was back on the road in 30 minutes from the time I called. Great service and very friendly and attentive to solve the problem.,2024-05-08T01:14:30.000Z
Great it was quite and easy,Rated 5 out of 5 stars,,2024-05-08T00:30:41.000Z
Carshield is very responsive when you put in a claim,Rated 5 out of 5 stars,Carshield is very responsive when you put in a claim with no run arounds !  I have had 3 claims with them on our 2014 Chrysler Town & Country and all 3 claims went very quickly to our satisfaction.  I highly recommend CarShield,2024-05-08T00:23:48.000Z
Five Stars Amazing,Rated 5 out of 5 stars,Five Stars Amazing,2024-05-08T00:12:44.000Z
We had to get car repairs that cost…,Rated 5 out of 5 stars,We had to get car repairs that cost $950.00 and we only had to pay the $100.00 deductible. So car shield was a life saver for us.,2024-05-08T00:02:11.000Z
"Who does fhat , Carshield  does that.",Rated 5 out of 5 stars,We have always had a great experience with  carshield.,2024-05-07T23:41:22.000Z
Horrible,Rated 1 out of 5 stars,No help at all!!!!,2024-05-07T23:38:07.000Z
Excellent Service!!!,Rated 5 out of 5 stars,,2024-05-07T23:30:56.000Z
People friendly and the price for…,Rated 5 out of 5 stars,People friendly and the price for coverage not bad,2024-05-07T23:02:07.000Z
Friendly honest caring and excellent…,Rated 5 out of 5 stars,Friendly honest caring and excellent service. Honestly I was worried but they really made me feel at ease.  Thank you,2024-05-07T22:51:35.000Z
Great customer service,Rated 5 out of 5 stars,Great customer service,2024-05-07T22:48:10.000Z
This is a good deal,Rated 5 out of 5 stars,have had a few thing go wrong with my truck but car shield had taken care of them for me,2024-05-07T22:06:36.000Z
They were very fast taking care of my…,Rated 5 out of 5 stars,"They were very fast taking care of my problem. The only thing was Linus Cadillac, they were the worst, I will never go back there.",2024-05-07T22:02:54.000Z
The person was very helpful and nice…,Rated 4 out of 5 stars,The person was very helpful and nice being retired I was hoping to save some money 💰  but I need this car care,2024-05-07T21:52:26.000Z
Very pleased,Rated 5 out of 5 stars,Very pleased and happy with my service,2024-05-07T21:27:45.000Z
The process has worked well so far.,Rated 3 out of 5 stars,,2024-05-07T21:22:21.000Z
I just check the my contract,Rated 5 out of 5 stars,"I just check the. Status of my. Contract and was useful , thank you",2024-05-07T21:03:32.000Z
Easy to talk to and do business with,Rated 5 out of 5 stars,Easy to talk to and do business with,2024-05-07T21:00:56.000Z
I explained what my problem was and…,Rated 5 out of 5 stars,I explained what my problem was and they got right on it that was great experience for me,2024-05-07T20:56:23.000Z
I received great service over the phone and hope to get a good resolution to my cars needs,Rated 5 out of 5 stars,"I received great service over the phone, it was very professional and caring.  My car is in the shop and I'm waiting for a response with hopefully a good resolution.",2024-05-07T20:46:10.000Z
When there a is problem with my car you…,Rated 5 out of 5 stars,When there a is problem with my car you always make me feel relieved that everything is going to be okay you always answer any questions I have always calm and patient and I thank you for everything,2024-05-07T20:35:22.000Z
Continual Coverage,Rated 5 out of 5 stars,"I had a claim & it was fixed so I wanted to cancel carsheild. I called & they transferred me to that department person She was knowledgeable, courteous & direct! Thanks to all the info she gave me, I am still a carsheild policy holder & will be 4 the rest of my trucks life.",2024-05-07T20:21:05.000Z
They kept calling me about my payment…,Rated 5 out of 5 stars,They kept calling me about my payment because I forgot to call them and give them my new card number.I thank them for reminding me and not letting my Insurance expire.,2024-05-07T20:07:10.000Z
My car broke down and you guys did not…,Rated 1 out of 5 stars,My car broke down and you guys did not honor the contract. I'll therefore will cancel my contract.,2024-05-07T20:04:50.000Z
Customer Service is freaken fantastic…,Rated 5 out of 5 stars,Customer Service is freaken fantastic every representative ive spoken to are very courtious and helpful..no issues here other than your app needs tweaking cuz its not user friendly for paying your bill.,2024-05-07T19:49:41.000Z
Compared to popular opinion,Rated 5 out of 5 stars,"Compared to popular opinion , my experience was a great one as the process was smooth and the agent as helpful in getting my information to the rite shop and hand .. the agent made me confident that the rumors were false and assure me that I would get the best results of which indeed was a proven fact.",2024-05-07T19:46:23.000Z
I needed to change the card number …,Rated 5 out of 5 stars,"I needed to change the card number I use when paying,they were very helpful, and it went through without a hitch.",2024-05-07T19:21:52.000Z
American CarShield Warranty,Rated 1 out of 5 stars,The whole process with the claim. I am disastified with the service. The card rental took about a week to get a diagnostic then the rental car was only for a week and my car is not ready yet. American Carshield has not sent the part by mail yet to the auto care shop. It is not good the warranty.,2024-05-07T19:11:25.000Z
Gave me peace of mind.,Rated 5 out of 5 stars,I never had a chance to use it. But I was glad to have it.  Gave me peace of mind.,2024-05-07T19:11:08.000Z
It’s funny how shops say CarShield…,Rated 5 out of 5 stars,It’s funny how some shops say CarShield won’t pay but it’s really these money hungry shops and dealers you can’t trust!!! I went to Dobbs to have 2 hub bearings replaced. Gave them my contract number for CarShield and Dobbs asked me would I rather have house bearings with a warranty $500 a piece or dealership bearings @ $300 I said the dealer of course because Dobbs price is outrageous and (before coverage I’ve paid for bearings I know the real cost!) Then they immediately said Carshield wouldn’t pay. So I said for $500 per bearing I wouldn’t pay either are you kidding me! We laughed and he submitted a claim for 4 hub bearings instead of 2 and he charged for house the opposite of what I said!! That claim total $2499!!!After finding out I immediately went back and got my key from them and went to Firestone. Carshield backed me up on this. They took my car in that day and got NEW bearings from AUTOZONE completing my claim for $989. I was done in 4 hours and no complaints. No rental needed. Paid my deductible as I got my keys and my truck was like new again.,2024-05-07T18:16:11.000Z
i had trouble with my truck,Rated 5 out of 5 stars,"i had trouble with my truck, i called and helped out get it a shop right away. very helpful. kept calling back to make sure i was alright,and that the tow truck came on time. very ffriendly and helpful. this for edward kimbrough",2024-05-07T18:07:54.000Z
I am a long term customer with…,Rated 4 out of 5 stars,I am a long term customer with CarShield and am glad to receive whatever help is provided to me when needed for the services.,2024-05-07T17:39:32.000Z
Buyer beware,Rated 2 out of 5 stars,The sales people never pitch the limit of liability (look that up). I was told I would only pay $250 deductible if something went wrong… something did go wrong but that $250 Deductible wasn’t exactly true.,2024-05-07T17:35:46.000Z
Always helpful and attentive to my…,Rated 5 out of 5 stars,Always helpful and attentive to my concerns,2024-05-07T17:28:19.000Z
You canceled my policy without giving…,Rated 5 out of 5 stars,You canceled my policy without giving me a hassle.,2024-05-07T17:22:53.000Z
Excellent customer service,Rated 5 out of 5 stars,Excellent customer service! Friendly and knowledgeable communication.  Very pleased from start to finish!,2024-05-07T17:00:05.000Z
TOP NOTCH CAR CARE,Rated 5 out of 5 stars,"I have never had a better experience with any car dealership, service, repair, anything to do with the cars. This outfit is top-notch. The persons on the phone are gracious and helpful and patient! Each person who came out to me was just delightful. Makes a painful process tolerable. Thank you, CarShield.",2024-05-07T16:57:46.000Z
"Good evening the young lady,that help…",Rated 5 out of 5 stars,"Good evening the young lady,that help me was very nice and pleasant",2024-05-07T16:52:04.000Z
I needed a $69 price you couldn't…,Rated 2 out of 5 stars,I needed a $69 price you couldn't provide but my buddy who referred me from Southern Illinois paid that.,2024-05-07T16:32:06.000Z
I needed to update my payment…,Rated 5 out of 5 stars,"I needed to update my payment information. While this was a simple task, I appreciated the professionalism and courteous attitude of the representative who assisted me.",2024-05-07T16:23:20.000Z
Your Cst.Srv.Rep. satisfied my need!!!,Rated 5 out of 5 stars,"Your Cst.Srv.Rep. Jeanette was able to accommodate my request, to my satisfaction & I was very grateful!!!",2024-05-07T15:58:14.000Z
There when you need them,Rated 5 out of 5 stars,Always up to date.  Reps knowledgeable and friendly. Ready to assist anytime.,2024-05-07T15:58:00.000Z
Good service,Rated 5 out of 5 stars,Good service,2024-05-07T15:46:10.000Z
Fast service but makes reimbursement…,Rated 4 out of 5 stars,Fast service but makes reimbursement process a pain,2024-05-07T15:13:01.000Z
Communication,Rated 5 out of 5 stars,Communication,2024-05-07T15:06:20.000Z
They did what I needed them to do I,Rated 5 out of 5 stars,They did what I needed them to do I. A timely fashion.,2024-05-07T14:51:25.000Z
"Customer Service was very helpful ,she…",Rated 5 out of 5 stars,"Customer Service was very helpful ,she told me exactly what to do step by step ,my hat is off to CarShield!!!Thanks",2024-05-07T14:29:01.000Z
The customer service team was very… friendly and knowledgeable,Rated 5 out of 5 stars,The customer service team was very professional and transparent. They had clear knowledge of my experience and kept me updated on all the process of my claims and was able to find me a rental while my car was in the shop. Team was very efficient and friendly.,2024-05-07T14:27:21.000Z
Just so nice and knowledgeable,Rated 5 out of 5 stars,"Just so nice and knowledgeable. It was a smooth transition from one vehicle to the other. I still don't see the new car on the app, but I'm sure it will be in there soon.",2024-05-07T14:16:58.000Z
Courteous service quick and very Help At the touch of a phone…,Rated 5 out of 5 stars,Courteous service quick and very helpful Rixby glad they bought car shield,2024-05-07T14:15:47.000Z
Called me in advance to remind and…,Rated 5 out of 5 stars,Called me in advance to remind and process annual payment.,2024-05-07T13:51:59.000Z
I haven't used it yet.,Rated 5 out of 5 stars,,2024-05-07T13:37:29.000Z
No experience,Rated 5 out of 5 stars,"No experience, just had my due date change and the C/S Rep. was very helpful and professional.",2024-05-07T13:31:18.000Z
Problem taken care of promptly,Rated 5 out of 5 stars,Problem taken care of promptly,2024-05-07T13:30:22.000Z
Thank you Car Shield!!,Rated 5 out of 5 stars,We were (and still are) so thankful we got Car Shield for our Durango.  The process was so easy and saved us a bundle on our car repair!  We’re so thankful for this option!!,2024-05-07T13:17:04.000Z
Car shield Doing everything to help…,Rated 5 out of 5 stars,Car shield Doing everything to help their customers out,2024-05-07T12:41:00.000Z
Price that works  in my budget.,Rated 5 out of 5 stars,,2024-05-07T12:37:25.000Z
Precise explanation,Rated 5 out of 5 stars,Precise explanation,2024-05-07T11:31:38.000Z
Thank you for your excellent service,Rated 5 out of 5 stars,,2024-05-07T10:51:57.000Z
It ended better than I thought it was…,Rated 5 out of 5 stars,It ended better than I thought it was but what I can say the rep that called me was KNOWLEDGEABLE INFORMATIVE AND POLITE !!! That ment the world to me and he was a PROBLEM SOLVER,2024-05-07T08:39:00.000Z
I called and ask for my contact to be…,Rated 3 out of 5 stars,I called and ask for my contact to be mailed to me but I haven't received anything.,2024-05-07T07:34:42.000Z
Satisfied customer,Rated 5 out of 5 stars,We called Carshield and they took care of us. The service was great and everyone we talked to in customer service was great.,2024-05-07T07:12:34.000Z
Again car shield does an excellent job…,Rated 5 out of 5 stars,Again car shield does an excellent job if I could I would give you 10 stars THANK YOU,2024-05-07T07:06:22.000Z
Staff was friendly,Rated 4 out of 5 stars,"Staff was friendly, courteous, fast and efficient.",2024-05-07T07:00:55.000Z
Customer Service,Rated 5 out of 5 stars,Customer service has been very helpful with rental car during my repair.,2024-05-07T07:00:36.000Z
Excellent company to be with,Rated 5 out of 5 stars,Excellent company to be with,2024-05-07T06:48:01.000Z
Very kind & very helpful,Rated 5 out of 5 stars,,2024-05-07T06:46:26.000Z
Steve was very professional,Rated 5 out of 5 stars,"Steve was very professional. I explained problems of Auto pay from my Visa account,  problems I've had.  I was going not use your Car Shield service as stated. Told me I could have monthly Billing statement Mailed to me. Gave me address & Check was mailed today.",2024-05-07T06:36:17.000Z
Great job keep up the good work,Rated 5 out of 5 stars,Great job keep up the good work,2024-05-07T06:31:52.000Z
Everyonep was great helping with…,Rated 5 out of 5 stars,Everyone was great helping with everything I appreciate everything very much thank y’all for everything you done,2024-05-07T06:16:55.000Z
The customer rep was very courteous,Rated 5 out of 5 stars,"The customer rep was very courteous, knowledgeable, and took care of my problem properly",2024-05-07T06:14:15.000Z
She step by step helped me send all the…,Rated 5 out of 5 stars,She step by step helped me send all the documents waiting to see if they sent and made shur did not need anything else also did repeat call on the document I needed out side where had them great customer service representative,2024-05-07T06:11:45.000Z
Your pay scale not based on-local…,Rated 4 out of 5 stars,Your pay scale not based on-local rates…out of pocket too high for my repair,2024-05-07T06:07:08.000Z
Excellent as always !,Rated 5 out of 5 stars,,2024-05-07T06:04:26.000Z
