Title,Star Rating,Main Content,Review Date
Trustworthy,Rated 5 out of 5 stars,Trustworthy,2024-05-11T12:11:18.000Z
They stand by their product!,Rated 5 out of 5 stars,They stand by their product!  I cruise and fly a lot and purchased the Prime annual plan for peace of mind.  I had a flight to Chicago that was delayed for so long that I ultimately had to cancel the trip.  The insurance claim was paid seamlessly within a few weeks for the pre-paid hotel and some other incidentals.  Very satisfied customer here!,2024-05-11T11:54:32.000Z
Renewal was easy,Rated 4 out of 5 stars,"Renewal was easy, but I continued to get renewal reminders two weeks later.",2024-05-11T10:42:33.000Z
Excellent customer service,Rated 5 out of 5 stars,Excellent customer service,2024-05-11T09:52:44.000Z
Easy app and online renewal of the…,Rated 5 out of 5 stars,Easy app and online renewal of the yearly version.,2024-05-11T09:28:08.000Z
Easy resignup process …,Rated 5 out of 5 stars,Quite easy and utilized our past info so didn’t have to start from scratch,2024-05-11T08:40:01.000Z
I always used this company for years,Rated 1 out of 5 stars,"I always used this company for years! But unfortunately this time I was charged twice for my 16 days insurance trip!! And when I called, I was told that they can’t find the dates and charges, for me to send an email with the charges!? Nobody helped me and gave me more work to do!",2024-05-11T07:20:25.000Z
No one speaks English well,Rated 2 out of 5 stars,"No one speaks English well. The customer service agents are very hard to understand. The website was difficult to navigate, unclear, and attaching the supporting documentation was difficult.",2024-05-11T06:32:49.000Z
I bought the insurance to cover any…,Rated 1 out of 5 stars,I bought the insurance to cover any issues. My trip was canceled by the company putting it on and you all refused to refund my airline ticket.,2024-05-11T06:05:36.000Z
Great service and got my refund very…,Rated 5 out of 5 stars,Great service and got my refund very quickly.,2024-05-11T06:04:16.000Z
Unexpected setback,Rated 5 out of 5 stars,"We were faced with an unexpected anxiety crisis with our HFA son.  The company took our claim, reviewed it and expedited the refund in a timely manner.We appreciate the consideration and efficiency.",2024-05-11T05:57:29.000Z
Good coverage,Rated 5 out of 5 stars,,2024-05-11T05:09:21.000Z
Very easy to resolve request,Rated 5 out of 5 stars,Very easy to resolve request,2024-05-11T05:01:42.000Z
It has been 3 weeks and I still do not…,Rated 1 out of 5 stars,It has been 3 weeks and I still do not have an answer on my claim.,2024-05-11T04:58:31.000Z
.super recommended.!!☺️,Rated 5 out of 5 stars,,2024-05-11T04:43:55.000Z
It was very easy to file my claim,Rated 5 out of 5 stars,It was very easy to file my claim!  It was a quick process to receive my reimbursement!!  Very happy with this company!!,2024-05-11T04:38:37.000Z
Was asked to accompany a friend to a…,Rated 1 out of 5 stars,Was asked to accompany a friend to a reunion. He met someone and uninvited me. So I lost my accommodations and transportation to get around.  They wouldn't cover it,2024-05-11T04:37:43.000Z
Quick refund,Rated 5 out of 5 stars,"Quick, no hassle refund!",2024-05-11T04:34:29.000Z
"The service was great,",Rated 5 out of 5 stars,"The service was great,",2024-05-11T04:31:46.000Z
Total lie company,Rated 1 out of 5 stars,Total lie company. Not recommend at all to anyone,2024-05-11T04:29:46.000Z
I had spent $3000 on two tickets to get…,Rated 1 out of 5 stars,I had spent $3000 on two tickets to get to my family reunion and pane was delayed 4 hours and I got to LA at 1am and return home to Dallas I missed two important business meeting due to another 3.5 hours delay and I was harassed by flight attendant in plane returning home because I asked my monitor and remote was not working and to take  look at to fix it before take off due to severe anxiety I have with take off and you don't refund me,2024-05-11T04:23:19.000Z
"Very pleased, would recommend",Rated 5 out of 5 stars,I appreciated how simple and straight forward it was to get insured!,2024-05-11T03:55:59.000Z
You didn’t help me,Rated 1 out of 5 stars,You didn’t help me. I’m stuck with the flight.,2024-05-11T03:55:15.000Z
Had to cancel my flight,Rated 5 out of 5 stars,"Had to cancel my flight, received my refund the next day!",2024-05-11T03:53:24.000Z
Happy customer,Rated 4 out of 5 stars,"This is our first time to ever make a claim so I was a little nervous.   We spent a lot of money on a trip we had to cancel and of course I wanted my money back.   Well the good news is we got our money!!!   That made us happy.   My reason for only 4 stars is that the first email I received saying the claim was approved, but for 00 dollars!!   I called ASAP and the rep assured me I was getting the full amount.  Basically somebody needs to do a better job formatting their emails.",2024-05-11T03:44:37.000Z
The company did not honor the policy.,Rated 1 out of 5 stars,The company did not honor the policy.,2024-05-11T03:34:26.000Z
A Must for World Travelers Website is very easy to navigate and…,Rated 5 out of 5 stars,Website is very easy to navigate and understand. Customer service people are very helpful and not pushy. You can buy your insurance 24 hours before trip and only takes minutes online. Multiple options including annual plans,2024-05-11T03:22:51.000Z
Appreciation of claim process,Rated 5 out of 5 stars,The timeliness of processing my claim was excellent.,2024-05-11T03:13:29.000Z
They stand behind their insurance claims,Rated 5 out of 5 stars,Great coverage. May advise those who purchase to read the coverage. I discovered 6 months later when planning another trip that I could claim missed ports. The cruise I was on missed 2 of three ports due to engine problems.,2024-05-11T03:07:23.000Z
The process,Rated 5 out of 5 stars,The process was not that stressful and the website was easy to use.,2024-05-11T03:04:54.000Z
So thankful…,Rated 5 out of 5 stars,Came through when work kept me from being able to attend my concert.,2024-05-11T02:59:53.000Z
Exactly what I needed,Rated 5 out of 5 stars,Exactly what I needed ! Appreciates it !,2024-05-11T02:57:53.000Z
Insurance coverage for when war breaks out,Rated 5 out of 5 stars,Great service. When war interrupted our travel plans I was glad that I had travel insurance to cover the costs to alter the tickets.,2024-05-11T02:52:51.000Z
I applied online,Rated 5 out of 5 stars,I applied online . It was easy and quick. Gave me all the options .  I feel secured  with the travel insurance . Thank you so much !,2024-05-11T02:51:31.000Z
To have good insurance,Rated 1 out of 5 stars,That you insure and pay back appropriately,2024-05-11T02:47:18.000Z
Just got e-mail saying we would not be…,Rated 1 out of 5 stars,Just got e-mail saying we would not be reimbursed for needed medical on our recent  cruise. No explanation. No request for additional documentation prior to determination. Someone needs to check that e-mail for correctness. Eligible for partial payment which a check for$0.00 will be sent. Huh?,2024-05-11T02:45:41.000Z
Went above and beyond,Rated 5 out of 5 stars,Went above and beyond. Exceeded my expectations,2024-05-11T02:36:40.000Z
bogus insurance,Rated 1 out of 5 stars,Documentation was submitted as required to substantiate loss. Denied by claims adjuster with no explanation of why documentation was not approved or what was lacking. This is a waste of time and money. I never should have bought the tickets but definitely never should have purchased the scam insurance.,2024-05-11T02:36:29.000Z
I was very comfortable with Allianz for corporate if with me and handling my issues.,Rated 5 out of 5 stars,What made my experience good was that I got the help I needed and it was done in a manner time,2024-05-11T02:26:04.000Z
Quick and fairly inexpensive.,Rated 5 out of 5 stars,,2024-05-11T02:21:10.000Z
Excellent customer service,Rated 5 out of 5 stars,Excellent customer service. Quick response with claims. Would highly recommend Allianz travel insurance and will use again in the future.,2024-05-11T02:10:07.000Z
There was a lot of information that was…,Rated 4 out of 5 stars,"There was a lot of information that was required to submit. Bowever, it was appreciated the entire amount of my tickets were covered. There was a lot of information that was required to submit.",2024-05-11T02:05:15.000Z
Allianz travel insurance.,Rated 5 out of 5 stars,"very  easy to understand the type of insurance I was buying, the coverage levels, and the extent of coverage which Allianz provides.Plus from past experience with Allianz, and having to submit a claim, it sailed through very smoothly. That was a big plus in staying with Allianz,",2024-05-11T01:58:00.000Z
Your company did not provide me…,Rated 1 out of 5 stars,Your company did not provide me accurate claim options to put in for a refund. Thus what options that were given to me. Set your company up to collect a payment. Which I didn't get to see the show. And my seats were not what I purchased initially. Your company denied my refund and I am looking with my attorney to sue your company over this transaction,2024-05-11T01:54:00.000Z
I was emailed a notification that my…,Rated 1 out of 5 stars,I was emailed a notification that my check was being sent out on April 12th. I Never received it and was told this past Monday by a supervisor that it was never sent.It is now the 10th of may and I have yet to receive the check,2024-05-11T01:45:33.000Z
"Great customer service, kind and patient.",Rated 5 out of 5 stars,they were ready to help and understanding of our needs and the reason for our claim.,2024-05-11T01:33:06.000Z
Don’t help for nothing,Rated 1 out of 5 stars,Don’t help for nothing,2024-05-11T01:27:22.000Z
True to their word.,Rated 5 out of 5 stars,True to their word.Just as advertisedNo BS,2024-05-11T01:22:52.000Z
Easy to use,Rated 5 out of 5 stars,Easy and quick,2024-05-11T01:22:25.000Z
Don't bother,Rated 1 out of 5 stars,I had to stay in Austin an extra 2 days due to weather delays and American Airlines playing catch up. I was out about $400 (not including hotel) and was only reimbursed $150. Took them about 2 weeks to respond to my claim. I'm still unclear what the insurance was supposed to cover but it feels like a scam. Just put money in a savings account every time you travel instead. I'm sure I'm at a net loss with Allianz at this point.,2024-05-11T01:15:06.000Z
Great communication between company and client.,Rated 5 out of 5 stars,Great communication between company and client.,2024-05-11T01:07:42.000Z
Due to circumstances well outside of my…,Rated 1 out of 5 stars,"Due to circumstances well outside of my control, I was required to work late the night of my insured event.  You determined that this was not a valid reason for me to miss my event and you would not cover.  Very disappointed and cannot believe that this was your decision.  Will never trust your product again.  Will tell others not to trust it either.",2024-05-11T01:03:08.000Z
nothing aat this time,Rated 3 out of 5 stars,nothing at this time,2024-05-11T00:57:46.000Z
Easy access and great service!,Rated 5 out of 5 stars,The claim filing process was so easy and I got my return so fast!  The website was easy to navigate as well!,2024-05-11T00:51:28.000Z
Great Ticket Insurance Experience,Rated 5 out of 5 stars,"My claim was approved and issued on day 13, and was deposited into my bank account that same day. I’m so happy I paid for Ticket Insurance.",2024-05-11T00:50:58.000Z
Easy process clear and respectful staff…,Rated 5 out of 5 stars,"Easy process clear and respectful staff , prompt payment",2024-05-11T00:28:03.000Z
The process was easy and the response…,Rated 5 out of 5 stars,The process was easy and the response was quick.,2024-05-11T00:23:11.000Z
Great experience,Rated 5 out of 5 stars,My situation was handled without any problems. I was kept informed of the status of my claim through the whole process.,2024-05-11T00:20:18.000Z
Offered zero protection for real life…,Rated 1 out of 5 stars,Offered zero protection for real life situations,2024-05-11T00:14:14.000Z
Good customer service in Spanish ..😘,Rated 5 out of 5 stars,,2024-05-10T23:57:52.000Z
They are very easy to work with on claims.,Rated 5 out of 5 stars,"They are very easy to work with , file , and process…",2024-05-10T23:44:47.000Z
Timely response in communication…,Rated 5 out of 5 stars,Timely response in communication keeping me updated about our medical claims.,2024-05-10T23:39:02.000Z
Easy to file claim and very quick…,Rated 5 out of 5 stars,Easy to file claim and very quick response!,2024-05-10T23:35:54.000Z
The response time was much faster than…,Rated 5 out of 5 stars,"The response time was much faster than I had anticipated. Even though it was a pain to upload almost 20 documents showing proof of payments and/or refunds, it was pretty easy to do online. The directions were easy to follow.",2024-05-10T23:35:25.000Z
Easy step process,Rated 5 out of 5 stars,"Easy step process, convenience and affordable rates on a consistent basis.",2024-05-10T23:35:17.000Z
Easy to upload claim info,Rated 5 out of 5 stars,Easy to upload claim info.  Helpful customer service personnel,2024-05-10T23:32:03.000Z
Very helpful and courteous,Rated 5 out of 5 stars,Very helpful and courteous. I can now have peace of mind traveling.,2024-05-10T23:21:18.000Z
Good and fast service,Rated 5 out of 5 stars,Good and fast service,2024-05-10T23:14:59.000Z
Tried to get a refund to my card that…,Rated 1 out of 5 stars,Tried to get a refund to my card that was used to purchase ticket but could not get refund because the ticket was in a former friend’s name. Check was mailed and I couldn’t cash. Spoke to multiple representatives.,2024-05-10T22:57:25.000Z
Alliantz was very responsive prompt to…,Rated 5 out of 5 stars,Alliantz was very responsive prompt to our needed when we had a accident internationally.,2024-05-10T22:55:56.000Z
Simple on-line claim form,Rated 5 out of 5 stars,"Simple on-line claim form, fast response, and continual communication about the claim status.",2024-05-10T22:49:22.000Z
Thank you for the fast refund,Rated 5 out of 5 stars,Thank you for the fast refund,2024-05-10T22:43:36.000Z
I was completely refunded in a timely…,Rated 5 out of 5 stars,I was completely refunded in a timely manner.,2024-05-10T22:43:19.000Z
If I cancel my tickets for a valid…,Rated 1 out of 5 stars,If I cancel my tickets for a valid reason I should get my money back.,2024-05-10T22:32:15.000Z
Don't buy unless you go to the doctor when you get cold,Rated 1 out of 5 stars,Tried to use the insurance because I was sick. The insurance required and doctors note in which I didn't have because most people don't go to the doctor for a cold. So the insurance is a rip off,2024-05-10T22:23:59.000Z
Hard to manage with people departing…,Rated 4 out of 5 stars,Hard to manage with people departing from fldifferent locations.,2024-05-10T22:16:38.000Z
A company refusing to give me my money…,Rated 1 out of 5 stars,"A company refusing to give me my money back in exchange for giving them the tickets back unless a family member dies, I become sick, or my car is undriveable, is absolutely insane to me. What is the point of offering insurance on event tickets? I’m so sorry my family is in good health and I don’t drive a broken down car.",2024-05-10T22:04:09.000Z
Outstanding Customer Service,Rated 5 out of 5 stars,"It was very unfortunate that we had to cancel our trip due to my husband needing a quadruple bypass. Not only was your customer service extremely helpful during claims process, but your company refunded us and quickly directly into our checking account.I would recommend Allianz to everyone I know and will always use Allianz as our travel insurance company from here on out.Outstanding customer service!",2024-05-10T21:58:39.000Z
signing up.,Rated 5 out of 5 stars,Easy to sign up.,2024-05-10T21:58:13.000Z
The best,Rated 5 out of 5 stars,Easy to work,2024-05-10T21:56:17.000Z
Have not use yet so in time,Rated 5 out of 5 stars,,2024-05-10T21:54:33.000Z
Customer service was knowledgeable and…,Rated 5 out of 5 stars,Customer service was knowledgeable and resolved our claim quickly.,2024-05-10T21:42:11.000Z
The claims process was easy via online,Rated 5 out of 5 stars,The claims process was easy via online.  Payment was approved within days and direct deposited.  Exceeded my expectations.,2024-05-10T21:41:07.000Z
Personalized Service,Rated 5 out of 5 stars,"Very kind, knowledgeable customer service rep who took the time to call me two times about my claim to explain the decision.",2024-05-10T21:39:53.000Z
Format was cumbersome…,Rated 3 out of 5 stars,Difficult to supply the required info on Allian platform. Contacts were difficult to understand.,2024-05-10T21:39:52.000Z
Very helpful during a difficult time!,Rated 5 out of 5 stars,,2024-05-10T21:38:22.000Z
Professional dependable service,Rated 5 out of 5 stars,,2024-05-10T21:37:52.000Z
Never getting the insurance again,Rated 1 out of 5 stars,Never getting the insurance again. Claims are denied and I’m out a lot of money. Scam service.,2024-05-10T21:29:39.000Z
Looking for Annual policy and it was…,Rated 5 out of 5 stars,Looking for Annual policy and it was just right.,2024-05-10T21:22:27.000Z
A full refund when I was too sick to…,Rated 5 out of 5 stars,A full refund when I was too sick to attend the concert.,2024-05-10T21:17:47.000Z
Very efficient,Rated 5 out of 5 stars,"Very efficient, uncomplicated, quick response and refund of expenses.",2024-05-10T21:12:18.000Z
Your product is complete bull****,Rated 1 out of 5 stars,"Your product is complete bull****. The insurance was for a basketball camp. We ordered the event protection in case we needed to cancel for any reason. Never once did we see a list of reasons that were allowed if something need to be canceled. Then, once we found it we couldn't go, we didn't qualify for any of the ""allowable cancelation reasons."" I'll never buy your crap again, and I will encourage everyone that is planning to attend an event that you are ""protecting"" not to buy it either because they won't qualify.",2024-05-10T21:12:14.000Z
No comminiations  followed by a not…,Rated 1 out of 5 stars,No comminications  followed by a not able to support the claim with no discussion about the situation. The delays to my travel home was >18 hours and created additional costs to my travels. Also seats paid for as upgrades were not refunded. I will not be using Allianz in the future and will share this with everyone i know that is traveling. Worst customer service i have ever experienced.,2024-05-10T21:10:42.000Z
The person on the phone was very…,Rated 5 out of 5 stars,"The person on the phone was very helpful. I submitted the claim a couple of days after my return from overseas, on a Sunday. Got the refund for the exact amount requested on the following Thursday!",2024-05-10T21:06:36.000Z
You guys didn’t cover my claim,Rated 1 out of 5 stars,You guys didn’t cover my claim. The ticket insurance is a joke and a scam.,2024-05-10T21:04:19.000Z
Delays of 2 hours not covered,Rated 1 out of 5 stars,It is not clearly understood that only a delay of at least 6 hours can be covered for reimbursement of rental car to go to another airport in order not to miss the baseball game that we already had tickets for.  Likely that we would not purchase insurance again.,2024-05-10T21:03:27.000Z
Couldn’t make it to the concert,Rated 5 out of 5 stars,"Couldn’t make it to the concert, so happy they approved my claim due to the circumstances. Will purchase insurance for all my future events!",2024-05-10T21:03:12.000Z
Thank you,Rated 5 out of 5 stars,Easy and quick process,2024-05-10T20:51:05.000Z
Great Service!,Rated 5 out of 5 stars,"I had a medical emergency that kept me from flying and therefore, had to cancel my trip. Once I notified Allianz they were helpful and quick to refund my expenses. Thank you Allianz for making this process as stress free as possible while I was dealing with my medical issues. Really appreciate your service!",2024-05-10T20:50:56.000Z
sucky service,Rated 1 out of 5 stars,,2024-05-10T20:45:09.000Z
I had to cancel a trip due to health…,Rated 5 out of 5 stars,I had to cancel a trip due to health issues that need to be addressed immediately and the immediate response I received from Allianz was very much appreciated,2024-05-10T20:42:31.000Z
Care,Rated 5 out of 5 stars,Prompt response,2024-05-10T20:42:30.000Z
Easy to file a claim and very quick…,Rated 5 out of 5 stars,Easy to file a claim and very quick resolution!,2024-05-10T20:41:20.000Z
"There are no ""zero"" stars!",Rated 1 out of 5 stars,Had a mis-fire with American Airlines;  had  your insurance;  had to change flight plans to next day. AA charged me full fare for next day change PLUS kept charge for economy flight booked for previous day I had to move.  Your Insurance would do nothing to help re recoup SOME of the double charges!  It didn't fit your drop down menu.  Thanks for no help!  I will try very hard not to use your Company again!  Bill g,2024-05-10T20:38:30.000Z
The Company are doing good job to take…,Rated 5 out of 5 stars,The Company are doing good job to take care any questions.,2024-05-10T20:38:24.000Z
I never heard back about my request.,Rated 1 out of 5 stars,I never heard back about my request.,2024-05-10T20:37:28.000Z
Do better and quit being greedy,Rated 1 out of 5 stars,"When I give proper documentation, it would be nice to be reimbursed for my flight. It was out of my control to cancel my flight, and now I’m paying for a trip I’m not able to take. Very angry!",2024-05-10T20:36:06.000Z
Kept me updated on my claim's progress even as they dealt with busy period,Rated 5 out of 5 stars,Took a while to reach a decision on my claim but I appreciated the reminders that the claim was still processing as they were experiencing a high volume.,2024-05-10T20:35:32.000Z
awful experience,Rated 1 out of 5 stars,"I submitted my claim on the 26th well before my event and I still don’t have any update on my claim and when I call I’ve dealt with nothing but rude staff members who aren’t at all willing to actually resolve the issue. My daughter was born several weeks early and so I can’t attend my event. I provided her literal birth certificate yet my claim still hasn’t bee processed. So now I’m just waiting to find out if I will be losing 400 dollars, your phone reps are completely useless as they do nothing but read what’s already on the website. They don’t allow you to actually speak to the people handling the claim even though they are called “claim examiners” I’ve even spoke with a manager who did nothing to help me. I also find it extremely difficult to believe that all of the recent five star reviews are legit as they all have appeared within a few hours of each other",2024-05-10T20:33:24.000Z
Excellent and prompt service!,Rated 5 out of 5 stars,Excellent and prompt service!,2024-05-10T20:32:33.000Z
Didn't compute the proper refund.,Rated 1 out of 5 stars,,2024-05-10T20:31:30.000Z
Nothing was resolved!!!!,Rated 1 out of 5 stars,Nothing was resolved!!!!,2024-05-10T20:31:18.000Z
Explained the claim and provided info,Rated 5 out of 5 stars,,2024-05-10T20:31:16.000Z
I fell messing up my back and couldn't…,Rated 1 out of 5 stars,"I fell messing up my back and couldn't walk to go to the concert. I filed a claim to get my money back and they're sending emails wanting proof from my job, etc. I own my own small business so there is no job proof. Not sure what my job has to do with it anyway. I did send them where I'm scheduled for an MRI on my lower back. Again. Not sure what the issue is but they're not going to reimburse my ticket money which is a crock and total waste of having the insurance to begin with. I won't be purchasing again and I will be spreading the word.",2024-05-10T20:27:48.000Z
easy and quick,Rated 5 out of 5 stars,fairly quick and easy to file a claim.,2024-05-10T20:24:14.000Z
Good communication,Rated 5 out of 5 stars,Communication was good and our claim was paid in full.,2024-05-10T20:22:16.000Z
Personal attention and true concern,Rated 5 out of 5 stars,Personal attention and true concern.  I felt “seen”.,2024-05-10T20:08:00.000Z
Prompt Reimbursement,Rated 5 out of 5 stars,"We had an unfortunate death in our sweet immediate family that prevented our travel.  After provide ng basic documentation, we were promptly reimbursed.",2024-05-10T20:02:02.000Z
Professional,Rated 5 out of 5 stars,"We appreciate your prompt, no nonsense response and the ease with which we could submit the information you needed thank you very much",2024-05-10T19:57:54.000Z
Allianz has always been reliable,Rated 5 out of 5 stars,"Allianz has always been reliable, fair and settled reimbursement in a timely fashion. We have purchased insurance over a he last few years. Only we upgraded to a more inclusive coverage in the event we have to cancel our  travels due to health issues.",2024-05-10T19:49:48.000Z
Experience,Rated 5 out of 5 stars,"Experience, friendliness, expediency and follow thru.",2024-05-10T19:43:52.000Z
Timely and frequent updates,Rated 5 out of 5 stars,Timely and frequent updates,2024-05-10T19:26:06.000Z
Appreciated the communication…,Rated 5 out of 5 stars,Appreciated the communication throughout the whole process.,2024-05-10T19:04:50.000Z
Fast and easy online purchase,Rated 5 out of 5 stars,Fast and easy online purchase. Great coverage at reasonable price.,2024-05-10T19:03:54.000Z
Quick response.,Rated 5 out of 5 stars,It was a pleasant and easy experience.  Refund was quick.,2024-05-10T18:49:57.000Z
My experience my very easy & resolved…,Rated 5 out of 5 stars,My experience my very easy & resolved quickly. I purchased concert tickets but became ill. I received my refund within a few days.,2024-05-10T18:36:22.000Z
"A quick reimbursement on the first leg ,send me an email on the other Alaska Air tickets please maybe you already processed them.?",Rated 5 out of 5 stars,Great service I booked three different times. Thankfully I insured them.,2024-05-10T18:23:14.000Z
Travel claim,Rated 5 out of 5 stars,Filing legitimate claim is very easy. well done!,2024-05-10T18:14:57.000Z
It was very easy to submit a claim,Rated 5 out of 5 stars,It was very easy to submit a claim. Excellent communication keeping me updating on the claim status.,2024-05-10T18:12:30.000Z
The app was easy to use,Rated 5 out of 5 stars,The app was easy to use. Instructions were clear and reasonable.,2024-05-10T18:11:25.000Z
The process was smooth,Rated 5 out of 5 stars,The process was smooth. Thanks for the help!,2024-05-10T18:02:44.000Z
Quick and easy,Rated 5 out of 5 stars,I was able to renew my insurance smoothly.  There were no changes.,2024-05-10T17:41:13.000Z
Quick an efficient,Rated 5 out of 5 stars,Quick an efficient,2024-05-10T17:40:16.000Z
Easy to navigate website,Rated 5 out of 5 stars,Easy to navigate website,2024-05-10T17:36:06.000Z
Thank you so very much for helping me…,Rated 5 out of 5 stars,Thank you so very much for helping me with an unfortunate situation that would have been very costly for my family.,2024-05-10T17:24:48.000Z
Awesome!,Rated 5 out of 5 stars,Very easy to submit documents and representatives were very helpful and knowledgeable.,2024-05-10T17:24:24.000Z
Valid Claim Not Paid,Rated 2 out of 5 stars,"I was not satisfied with the amount provided to me by Allianz based on my detailed documented claim. Allianz basically only paid me back for the trip insurance cost and therefore nothing for my claim. I didn't expect Allianz to necessarily refund me for all of my trip losses, but this so called settlement was ridiculous.",2024-05-10T17:23:37.000Z
Highly Recommend!,Rated 5 out of 5 stars,"Responsive customer service, easy to work with online. Quick resolution.",2024-05-10T17:22:46.000Z
I am not a child and don't need to…,Rated 1 out of 5 stars,I am not a child and don't need to prove I went to work for a refund. But super glad I bought the insurance tho incase I did have to work...NOT,2024-05-10T17:11:17.000Z
Lack of communication,Rated 2 out of 5 stars,"I never received a notice about the final decision of my claim. I received an update email stating they were reviewing my claim, but that was it. I waited a week before I checked the status myself, only to find out my claim was denied. No notice, no reasoning.",2024-05-10T17:09:32.000Z
COVID Caused Last Minute Cancellation,Rated 5 out of 5 stars,"Last month I had planned for my wife and me to attend a Saturday afternoon concert.  Unfortunately, I was diagnosed with COVID on the Monday of that week.  Did not feel like we should try to attend. Fortunately,  I had taken out travel insurance to cover the event.  Allianz Travel considered my request for a reimbursement and I received it in a timely manner.Even though the cost of tickets was relatively nominal, I am on retirement  income, so every little savings helps.  Glad I bought the insurance.",2024-05-10T16:59:48.000Z
Very easy to get a refund,Rated 5 out of 5 stars,Very easy to get a refund,2024-05-10T16:59:38.000Z
Easy to choose and easy to pay,Rated 5 out of 5 stars,Easy to choose and easy to pay,2024-05-10T16:57:46.000Z
I paid for the insurance and was not…,Rated 2 out of 5 stars,I paid for the insurance and was not able to use the tickets due to the fact that my friend bought tickets for my birthday. I submitted a claim and was turned down. I feel this was unfair. I was honest about the situation and felt I deserved to be reimbursed.,2024-05-10T16:36:46.000Z
Very easy to upgrade to another plan,Rated 5 out of 5 stars,Very easy to upgrade to another plan.  Feel comfortable having this coverage.,2024-05-10T16:36:28.000Z
Great customer service,Rated 5 out of 5 stars,Great customer service. Website easy to navigate. Prompt attention to your questions and provide immediate assistance to your inquiries.,2024-05-10T16:36:26.000Z
Took longer than expected,Rated 4 out of 5 stars,"Took longer than expected, but got my problem solved!",2024-05-10T16:31:05.000Z
Accomodations,Rated 1 out of 5 stars,"One screen said something like 'failure to secure accomodations' was a valid claim for cancellation of flight, but another screen said that's not the case.  Both claims were rejected.",2024-05-10T16:21:17.000Z
Ease of use to cancel my trip due to…,Rated 5 out of 5 stars,Ease of use to cancel my trip due to illness.,2024-05-10T16:08:36.000Z
Helpful employees!,Rated 5 out of 5 stars,Everyone I’ve spoken with while filing my claim has been especially helpful.,2024-05-10T16:08:35.000Z
Always get trip insurance,Rated 5 out of 5 stars,"I called to speak with an associate before submitting my claim and she was very helpful. I felt confident I had all the necessary supporting documents for a successful claim. I don't always get trip insurance and I almost didn't for this trip, but I'm glad I bought it. This was my first time ever having to file a big claim. They alerted me very early on to the flight cancellation, before the airline did in fact. It's a small price to pay for peace of mind.",2024-05-10T16:07:52.000Z
Cust service was helpful,Rated 5 out of 5 stars,,2024-05-10T16:03:30.000Z
Quick response and knowledgeable.,Rated 5 out of 5 stars,,2024-05-10T15:58:33.000Z
Updates on my claim,Rated 5 out of 5 stars,"Updates on my claim; Very quick response and resolution, thank you!",2024-05-10T15:56:43.000Z
Great company,Rated 5 out of 5 stars,Great company,2024-05-10T15:55:42.000Z
This insurance is a scam,Rated 1 out of 5 stars,"This insurance is a scam. I brought 4 tickets to a concert that was rescheduled and now one of the parties do not want to go so I want to be reimbursed for that one ticket and they are asking for a reason why she doesn’t want to go and needs documented proof. The mere fact that the concert was rescheduled is enough proof. The fact that I spent over $300 on the tickets and this insurance only covers $90 is not enough to make the claimant go through all that “documentation” I provided the receipt and email confirming cancellation. I have nothing else to give and I know my claim will be denied,  it’s annoying!",2024-05-10T15:49:07.000Z
Thank you for being so quick with our…,Rated 5 out of 5 stars,Thank you for being so quick with our claim and the customer service rep was very nice and professional,2024-05-10T15:42:04.000Z
Emergency? No worries!,Rated 5 out of 5 stars,"Once I submitted my documents, I had no problems. My claim was reviewed and my money was refunded quickly!",2024-05-10T15:38:42.000Z
The process to submit a claim was…simple,Rated 5 out of 5 stars,The process to submit a claim was simple and the processing was very quick.,2024-05-10T15:34:47.000Z
Very easy to file a claim!!,Rated 5 out of 5 stars,,2024-05-10T15:31:38.000Z
Hotel expense loss,Rated 2 out of 5 stars,Still waiting for second half of claim to be settled.,2024-05-10T15:31:13.000Z
No Communication / No Reimbursement,Rated 1 out of 5 stars,"It’s been nearly a month without any communication regarding the reimbursement for hotel expenses related to a cancellation because of unscheduled military duty. If the company isn’t going to communicate with me AND not pay after I’ve taken the insurance, it’s not a very good company. ZERO stars. Another complete waste of money. Your company is a scam.",2024-05-10T15:23:33.000Z
Claim paid quickly,Rated 5 out of 5 stars,Insurance claim was paid quickly for a concert I was not able to attend due to medical conditions. Documents are required to verify along with proof of purchase for tickets. I would suggest reading the fine print of max payouts and what documents are needed for covered events. Mine were covered 100% and everything was submitted online. It was worth the purchase.,2024-05-10T15:12:50.000Z
Allianz year long travel policy is a winner!,Rated 5 out of 5 stars,Allianz year long travel policy is perfect for us since we take two or three long trips during the year.  It is simple to buy online and the customer service has been excellent.,2024-05-10T15:11:36.000Z
Easy process,Rated 4 out of 5 stars,The policy was easy to purchase and the various levels were easily understood. I haven’t traveled yet and haven’t needed to claim anything.,2024-05-10T15:08:55.000Z
My claim was processed very quickly,Rated 5 out of 5 stars,"My claim was processed very quickly. Within 24 hours, the reimbursement money was in my account. Thank you!",2024-05-10T15:04:35.000Z
Quick Response,Rated 5 out of 5 stars,"Quick Response, and always helpful",2024-05-10T15:04:14.000Z
Fast easy and money saver,Rated 5 out of 5 stars,,2024-05-10T15:01:16.000Z
Trip insurance was a life saver,Rated 5 out of 5 stars,"We had been planning our trip for months for a music festival with non refundable tickets and an unexpected medical emergency canceled our plans. With the travel insurance from Allianz, we did not lose any of our money. We were reimbursed for the full purchase price. Total process took about two weeks from filing to get the money. Filing process was easy, they are very clear about what they want you to send.",2024-05-10T14:59:57.000Z
