Title,Star Rating,Main Content,Review Date
having my size is number 1 for please…,Rated 5 out of 5 stars,having my size is number 1 for please get more size 12 and I will by more shoes,2024-05-13T19:08:15.000Z
I ordered a pair of dunks for my friend…,Rated 1 out of 5 stars,I ordered a pair of dunks for my friend for her birthday birthday didn’t get the right pair and then I got the buyers promise form and none of the links worked correctly so I couldn’t send it in and get my money back or get the right shoes,2024-05-13T19:03:07.000Z
Thank you for finding me the Gucci hat…,Rated 5 out of 5 stars,Thank you for finding me the Gucci hat that I have been looking for for years now.  I LOVE it!,2024-05-13T19:02:57.000Z
Fast turnaround and great product in…,Rated 5 out of 5 stars,Fast turnaround and great product in tact,2024-05-13T19:00:42.000Z
Deliveries arrive quickly and it is…,Rated 4 out of 5 stars,"Deliveries arrive quickly and it is excellent, a very professional place",2024-05-13T18:53:47.000Z
Fire,Rated 5 out of 5 stars,Great very good,2024-05-13T18:50:38.000Z
Minor issue,Rated 4 out of 5 stars,"Great service, great delivery, great communication, but the product shipped with a sticker on it that left a mark when removed",2024-05-13T18:23:09.000Z
The worst customer service I have ever…,Rated 1 out of 5 stars,The worst customer service I have ever experienced! I placed a bid and then cancelled it logged out and 3 days later there was an email sent that my bid was accepted my card was charged and my item that I did not order was on the way I chatted immediately told too late and no cancellations I emailed immediately told no cancellations! 2 weeks later item arrives in a package that was soaked all taped up I opened it show box all soaked crushed and shoes wet and bad odor I took pictures of everything the seal sticker they said I removed it and because of that they could not do anything instead of them going to FedEx and file a claim they denied again I never took any sticker seal or anything off it all came like as I explained to them and I will not stop until this scam is stopped!!! Once again I never removed a tag never item was completely crushed in the box and box was wet they keep saying I removed tag they don’t listen it’s like a robot responding and not acknowledging what I am saying package was damaged item was damaged I did not remove tag,2024-05-13T18:21:14.000Z
Fast!,Rated 5 out of 5 stars,This particular transaction was so quick! Love my shoes!,2024-05-13T18:20:09.000Z
Concerned items were able to pass verification,Rated 1 out of 5 stars,"I ordered a booster box for Lorcana The first chapter. It had been clearly tampered with. The factory tape had been peeled back, packs swapped out the tape stuck back down. The top cardboard perforation was broke and their ""verified"" sticker placed over it. Upon opening I find 7 Mickey packs 8 Elsa and 9 maleficent. When it should have been 8-8-8 of the different cover art. While contacting customer service they informed all they would do is offer refund, that they do not do exchanges. I was told that all I could do is order another box. I asked them what is to prevent this from happening again when it should have never passed through their verification process. The response I got I was ""your right it should not have passed"". It was my first time ordering through them and I only took a chance because of the recommendations I got from people I know that I trust. This was an all around terrible experience for me. Shipping time was ok but the after sale support I felt was severely lacking. I talked to the customer service representative Juan he was polite enough. But as a whole it was not a positive experience.",2024-05-13T18:19:30.000Z
Excellent,Rated 5 out of 5 stars,everything ok,2024-05-13T18:16:35.000Z
Just What I Needed,Rated 5 out of 5 stars,"Straightforward, quick and easy!",2024-05-13T18:15:39.000Z
Give clearer guidelines for shoes to be…,Rated 1 out of 5 stars,Give clearer guidelines for shoes to be sold; shoes that were purchased did not include accessories which would normally be included at any other retailer; if no accessories give a discount because they are in fact NOT completely the same as a retailPair,2024-05-13T18:12:12.000Z
Fast and reliable,Rated 5 out of 5 stars,"Fast, safe, accurate description. Fair pricing",2024-05-13T18:12:12.000Z
The Military 4’s I bought had so many…,Rated 1 out of 5 stars,The Military 4’s I bought had so many defects on the shoe. It makes me question StockX authentication process. Defects on the material of the shoe noticeable as well. If I return the shoes I would have to repurchase a new pair and as long as they take it’s an inconvenience for me as it was supposed to be a Mother’s Day gift. But I cannot gift new shoes that don’t look so new !,2024-05-13T18:11:21.000Z
fake or restored,Rated 1 out of 5 stars,Left shoe is either fake or was restored. The toe box leather is extremely soft and came creased upon arrival. Not sure why this wasn't caught while being verified.,2024-05-13T17:37:23.000Z
"Great, wish signature wasnt needed for delivery.",Rated 4 out of 5 stars,Great access to great products at market prices.  My only issue is shipment requiring signature delayed my receipt of my item by several days which was problematic since it was a gift.  Should be easier to receive.  I called UPS and they were not helpful.,2024-05-13T17:27:25.000Z
I wish I could give ZERO STARS… this…,Rated 1 out of 5 stars,"I wish I could give ZERO STARS… this company is full of bullcrap and the reviews are lies, just like the info provided on the website. I placed an order on the 3rd of May. For the Vormero 5 gold in a 9 however, to this day. My order never ship from the seller. The process says 1-3 days for seller to send but they never were sent. I reached out to find out what was going on. And my order was immediately CANCELED! I asked if another seller could provided the shoe at the same price, and was told NO… But, the order could be canceled  with a discount for next order. However, several reviews states that they received a new seller at the same price. Unfortunately, this didn’t happen for me. I was offered a 10% discount ($19) to purchase the shoes. Now the shoes are more expensive than the actual originally order purchase even with the $19 discount. The shoe is $206 with the $19 discount along with a $20 tax hike. Are you kidding me?? I would rather send my $226 on flight club or the GOAT before I give the company $206 at the expense of the f up they created. This is absolutely terrible and insult to my intelligence. You guy hire people to sell items on your website but will not eat the cost of your errors. Needless to say this was my first and only purchase but last as well! The customer service chat is horrible and this how they treat and handle customer support issues, by being rude & brief. More training in needed on both end support & selling of items. I know this is a high demand shoe however, as I stated before I would rather spend my money elsewhere for good service & support. Before I take a measly 10% discount and a hike in the price! Furthermore, yall could’ve kept that reply. Of course I get a full refund. You didn’t supply the shoe and I have nothing to do with the sellers you choose to you. That didn’t supply the merchandise that’s a STOCKX issue that needs to be looked into. But to offer me a 10% discount when the shoe is now higher than the one I ordered is again, an insult to my intelligence. I would rather pay $226 as I did to another company for better service.",2024-05-13T17:21:32.000Z
Great,Rated 5 out of 5 stars,Exactly as advertised,2024-05-13T17:11:36.000Z
shoes worked out great,Rated 4 out of 5 stars,"shoes worked out great, shipped in a timely manner,",2024-05-13T16:27:34.000Z
Trustworthy and reliable,Rated 5 out of 5 stars,Trustworthy and reliable. Quality is excellent and will definitely buy from StockX again.,2024-05-13T16:15:12.000Z
I like that the items are verified…,Rated 4 out of 5 stars,"I like that the items are verified before they are shipped. The additional cost for this is steep though, making the price for a costly item even higher.",2024-05-13T15:58:42.000Z
Excellent delivery,Rated 5 out of 5 stars,,2024-05-13T15:51:06.000Z
Every thing went smoothly,Rated 5 out of 5 stars,Every thing went smoothly. It would have been nice to get an email or text with anticipated delivery date occasionally especially if it’s going to be verified 1st,2024-05-13T15:47:25.000Z
Easy purchase,Rated 5 out of 5 stars,Easy purchase! Our items arrived well packaged and very high quality. We’re happy customers!,2024-05-13T15:37:27.000Z
Quick delivery,Rated 5 out of 5 stars,Order was international and received within 1 week.,2024-05-13T15:35:06.000Z
Shoes fell apart,Rated 1 out of 5 stars,The shoes I bought fell apart the first time I wore them. The bottom rubber sole totally came off (on both shoes). Looks like the adhesive totally let go.,2024-05-13T15:24:41.000Z
Not a good experience this time,Rated 1 out of 5 stars,Purchase didn't fit and is no chance to exchange the items,2024-05-13T15:23:35.000Z
Item was used,Rated 1 out of 5 stars,"Item was used, missing accessories but was marked as new by stockx. They agreed to refund me but need a better system for fake new items.",2024-05-13T15:08:58.000Z
Great experience,Rated 5 out of 5 stars,Process moved quickly and good communication was provided through every step. I would purchase through StockX again. I felt very confident about my purchase. Loved my purchase when it arrived!,2024-05-13T14:53:35.000Z
Communication was perfect throughout…,Rated 5 out of 5 stars,"Communication was perfect throughout the purchasing experience, have no complaints and super happy with the purchase!",2024-05-13T14:44:32.000Z
"excellent service, best quality 🥇",Rated 5 out of 5 stars,,2024-05-13T14:44:19.000Z
as described,Rated 5 out of 5 stars,as described,2024-05-13T14:39:32.000Z
Quick and painless order.,Rated 5 out of 5 stars,"The whole experience was quick and painless, found what I was looking for, ordered it and it was shipped, authenticated, and shipped to me very quick.",2024-05-13T14:06:11.000Z
The product was delivered timely and in…,Rated 5 out of 5 stars,The product was delivered timely and in good condition.,2024-05-13T13:44:17.000Z
Rare watch brand new and reasonably…,Rated 5 out of 5 stars,Rare watch brand new and reasonably priced. Arrived safe in a couple of days after verification for authenticity.Decent service.,2024-05-13T13:14:16.000Z
This was my first time purchasing…,Rated 5 out of 5 stars,This was my first time purchasing Jordan’s through StockX. I was worried about receiving knockoffs in a way. Received my shoes couldn’t be happier. Thanks StockX,2024-05-13T13:06:50.000Z
Nice sneakers,Rated 4 out of 5 stars,Nice sneakers,2024-05-13T12:49:44.000Z
I found and bought trainers I wanted,Rated 4 out of 5 stars,"I found and bought trainers I wanted. However, the ""auction"" aspect wasn't clear to understand at first.",2024-05-13T12:30:35.000Z
Great service for hard to get things,Rated 5 out of 5 stars,Great service for hard to get things,2024-05-13T12:29:12.000Z
Fast service,Rated 5 out of 5 stars,"Fast service, excellent product",2024-05-13T12:02:21.000Z
Nothing to say more,Rated 5 out of 5 stars,"Nothing to say more, 99.99999 amazing service and the legitimacy of the item.",2024-05-13T11:55:51.000Z
All perfect,Rated 5 out of 5 stars,,2024-05-13T10:31:20.000Z
Overall good experience,Rated 5 out of 5 stars,Overall good first time experience.,2024-05-13T10:17:39.000Z
Order was processed in a fast way,Rated 5 out of 5 stars,Order was processed in a fast way,2024-05-13T08:56:25.000Z
sent me the wrong size shoe,Rated 1 out of 5 stars,sent me the wrong size shoe,2024-05-13T07:08:54.000Z
Great Service,Rated 5 out of 5 stars,Product was what was expected. The ordering was simple and easy. The delivery was right on time.,2024-05-13T06:44:34.000Z
Shoe verification was wrong,Rated 3 out of 5 stars,"Shoe verification was wrong, they sent me some obvious fakes.  But the return process was smooth.  Had my refund in less than a week.  So 3 stars.",2024-05-13T06:04:53.000Z
Little scuffing on these shoes not…,Rated 3 out of 5 stars,"Little scuffing on these shoes not horrible but I expected them to be perfect given the price point plus the StockX verification so I think that filled the customer (me) but overall, the shoes are cool itself.",2024-05-13T05:45:11.000Z
Minor issues,Rated 4 out of 5 stars,"Despite the shoes being authentic, there were minor flaws on them. I know quality control from Nike isn't the greatest but if you guys spot them and point them out that would be great.",2024-05-13T04:44:44.000Z
I think these shoes are fake?,Rated 1 out of 5 stars,"I think these shoes are fake?? There is a Nike tag attached to them in Chinese, but the writing on the inside of the tongue is in English and French. Also, the QR code attached to the stockx authenticity token directs me to a random radio station Google page?? Really not feeling good about this purchase.",2024-05-13T04:31:19.000Z
Fast service,Rated 5 out of 5 stars,Delivery was extremely quick. I received my shoes in like 3 days! And they look great!,2024-05-13T04:12:35.000Z
Good and fast,Rated 5 out of 5 stars,,2024-05-13T04:08:24.000Z
Everything was as described and very…,Rated 5 out of 5 stars,Everything was as described and very quick shipment and transaction,2024-05-13T03:52:37.000Z
Speed of response and keeping buyer…,Rated 5 out of 5 stars,"Speed of response and keeping buyer updated, but I would also say to make sure shoes has zero defects as I had a minor defect.",2024-05-13T03:51:59.000Z
Made order and it was fulfilled and…,Rated 5 out of 5 stars,Made order and it was fulfilled and shipped quick.  Authentic product.,2024-05-13T03:46:55.000Z
There were no complications from the…,Rated 5 out of 5 stars,There were no complications from the beginning to the end.,2024-05-13T03:35:36.000Z
It was great!,Rated 4 out of 5 stars,"It was great, little confusion about the shipping and a bit sad that fast delivery isn’t in my country but overall a very good purchase for a website less mainstream! 🙌",2024-05-13T03:08:36.000Z
Arrived early,Rated 5 out of 5 stars,The shoes game very fast and early and was a great experience.,2024-05-13T02:55:12.000Z
Fast shipping and great quality!,Rated 5 out of 5 stars,Fast shipping and great quality!! My son loves them!,2024-05-13T02:53:28.000Z
Got some shoes that were damaged that…,Rated 1 out of 5 stars,Got some shoes that were damaged that we already waited for… for so long. Only thing they could offer was for us to return the shoes and they give us a refund. But if we return them and want to repurchase we would need to buy new ones and the price had gone up. So basically we would have to spend more money and go through this whole process because they sent the wrong ones? Couldn’t offer a promotional code or just resend? I know stock x works a certain way but like come on?,2024-05-13T02:34:18.000Z
Took a bit longer than usual for the…,Rated 4 out of 5 stars,"Took a bit longer than usual for the vendor to confirm and then send, but came just in time and product was excellent.",2024-05-13T02:24:36.000Z
I love the shoe and I will order more…,Rated 5 out of 5 stars,I love the shoe and I will order more from them they came just as they said and I like that if you can't find what you looking for in stores stock x will have,2024-05-13T02:19:53.000Z
Many,Rated 3 out of 5 stars,"Many, many problema to pay due to your verify, it’s always with errors",2024-05-13T01:54:19.000Z
Everything was nice,Rated 5 out of 5 stars,,2024-05-13T01:31:37.000Z
My shoes were beautiful and fits me well,Rated 5 out of 5 stars,,2024-05-13T01:28:20.000Z
The updates and the fast shipping,Rated 5 out of 5 stars,The updates and the fast shipping,2024-05-13T01:17:24.000Z
Horrible shipping service,Rated 1 out of 5 stars,"Horrible shipping service, I got Ja 1 shoes and apparently wasn't allowed to return it because it fit very weirdly. Definitely not a good idea to buy shoes from here.",2024-05-13T01:16:19.000Z
The item received was not as described…,Rated 1 out of 5 stars,The item received was not as described on line.  Sneaker color requested was gray not white,2024-05-13T01:14:15.000Z
The whole process to receive the…,Rated 5 out of 5 stars,The whole process to receive the sneakers was quick.,2024-05-13T00:53:26.000Z
Quick response!to problem,Rated 5 out of 5 stars,Quick response!to problem,2024-05-13T00:38:39.000Z
Kept me updated,Rated 5 out of 5 stars,"Kept me updated, seen the tracker location. Hopefully check for non replicated",2024-05-13T00:36:09.000Z
Everything came neatly packed,Rated 5 out of 5 stars,,2024-05-13T00:23:25.000Z
Disappointment.,Rated 1 out of 5 stars,"After two weeks of waiting for my order, and after specifically selecting and paying you guys to “verify” it, it was beyond disappointing to receive two right foot sneakers. I dont even care about the price, but to receive a faulty order because of stockx and to get nothing in return? Terrible first experience and makes me doubtful to return as a costumer.  How can I trust that you are diligently verifying orders when I received mine mixed up? Who on earth has two right foots? Im sure whoever ordered the same size and got two left sneakers is as annoyed as I am now. I wish we could resolve this without having to return my order back and not even getting it corrected. Not only did I spent money and paitently waited, but now I have to return the order, wait weeks for it to be delivered to then receive my refund back. How can I even think of ordering again from you guys when the first experience ever was disappointing to say the least. I just wanted my sambas, and now Im not even sure If i want to go through the hassle of ordering them again when I could most likely end up with a wrong order again?",2024-05-13T00:18:09.000Z
Very quick service,Rated 5 out of 5 stars,"Very quick service, no hassles at all and easy to navigate.",2024-05-13T00:15:46.000Z
Good shoe but shipping took a while,Rated 4 out of 5 stars,,2024-05-13T00:08:25.000Z
Quick efficient service,Rated 5 out of 5 stars,Quick efficient service,2024-05-13T00:05:18.000Z
The prices was reasonable,Rated 5 out of 5 stars,The prices was reasonable. The times was as expected on delivered from the notification. Thank StockX,2024-05-13T00:03:47.000Z
Great product-timely delivery,Rated 5 out of 5 stars,,2024-05-13T00:00:38.000Z
DONT SPEND MONEY HERE!!,Rated 1 out of 5 stars,"I bought a pair of Jordan 11s recently and the first time I wore them, the soles of both shoes came off. Needless to say, I’m not happy. DO NOT BUY FROM THIS COMPANY! They refused to return or exchange the crappy, fake 11s",2024-05-12T23:56:02.000Z
Not quite satisfied,Rated 1 out of 5 stars,Received my first ever shoes from stockx but not quite satisfied.  The right shoe seems to be wider than the left.  Looks like it’s been tried on many times.  It is overly creased compared to left shoe which seems to look just fine.,2024-05-12T23:45:54.000Z
Good communication and speedy delivery,Rated 5 out of 5 stars,Good communication and speedy delivery,2024-05-12T23:44:46.000Z
Easy to use,Rated 5 out of 5 stars,"Easy to use, and find what I was looking for",2024-05-12T23:35:46.000Z
Ask and You Shall Receive,Rated 5 out of 5 stars,I almost forgot that I placed a bid on some shoes I've been eyeing for quite some time. Didn't expect it to match with a seller. I was in a window-shopping mood as I was looking on other sites and other shoes to purchase. Delivery and process was smooth as can be and couldn't be more happier with my purchase; especially my first ever on the site.,2024-05-12T23:32:25.000Z
Perfect condition and good delivery time,Rated 4 out of 5 stars,,2024-05-12T23:14:48.000Z
I need my refund,Rated 1 out of 5 stars,I need my refund,2024-05-12T23:11:46.000Z
As a loyal customer who has purchased…,Rated 1 out of 5 stars,"As a loyal customer who has purchased multiple shoes from StockX in the past, I'm disheartened by my latest experience. My most recent order arrived without any laces, which not only compromised the authenticity of the product but also left me questioning StockX's verification process.Despite having had satisfactory experiences before, this incident has left a bad taste in my mouth. StockX's customer support was unable to provide a suitable solution, which only added to my disappointment. I'm now hesitant to purchase from StockX again and will likely consider alternative platforms like GOAT or Flight Club for future purchases. It's unfortunate that this one negative experience has tarnished my opinion of a company I once trusted.",2024-05-12T23:08:10.000Z
Way to exspensive fees and shipping,Rated 3 out of 5 stars,,2024-05-12T23:07:21.000Z
………..,Rated 5 out of 5 stars,very fast help,2024-05-12T23:00:48.000Z
Basket,Rated 5 out of 5 stars,TopTrès bon article,2024-05-12T22:58:49.000Z
The whole process is seamless,Rated 5 out of 5 stars,"The whole process is seamless. Once you put your bid in, you are updated to completion.",2024-05-12T22:57:34.000Z
Fresh Nikes,Rated 5 out of 5 stars,If you are looking for an out of stock shoe than stock x is the place to go 😁,2024-05-12T22:57:24.000Z
Great as always,Rated 5 out of 5 stars,Great as always,2024-05-12T22:56:11.000Z
I like StockX,Rated 5 out of 5 stars,I like StockX! It’s always a good experience when I order from here.,2024-05-12T22:53:34.000Z
Adidas Samba OG,Rated 5 out of 5 stars,"Trustworthy and reliable company, and the shipping was very fast.",2024-05-12T22:52:11.000Z
They authenticated my shoes so no…,Rated 5 out of 5 stars,They authenticated my shoes so no question about if they are fake or not,2024-05-12T22:49:28.000Z
Shoes came in great shape and condition,Rated 5 out of 5 stars,Shoes came in great with great packaging. Very nice easy transactions.,2024-05-12T22:48:11.000Z
Bad service,Rated 1 out of 5 stars,Order was delayed multiple times,2024-05-12T22:47:59.000Z
The shoes came really fast,Rated 5 out of 5 stars,,2024-05-12T22:46:37.000Z
Prices,Rated 3 out of 5 stars,"Shipping and other feed charge are too much, thats why people are buying in other app cause of the extra",2024-05-12T22:43:28.000Z
When I first bought my son's shoes here…,Rated 5 out of 5 stars,When I first bought my son's shoes here I thought that it was going to take weeks to get to us but little did I know it only took 5 days and that is faster than any other place I have bought from. So thank you for been so quick to get our product to us and we will be using stock x a lot more.,2024-05-12T22:39:19.000Z
Very fast arrival after seller shipped…,Rated 5 out of 5 stars,Very fast arrival after seller shipped to StockX,2024-05-12T22:39:04.000Z
StockX the Goat,Rated 5 out of 5 stars,Easy 100…..,2024-05-12T22:22:35.000Z
well done👍,Rated 5 out of 5 stars,everything works well done👌,2024-05-12T22:18:16.000Z
This screams Robbery...,Rated 3 out of 5 stars,This screams Robbery.... How is there a Processing Fee that basically got waived and  Fees still came out to almost more than $50?I have been a member for 10+ years and get treated better on GOATPurchase Price:	$153Sales Tax:	$13.77Processing Fee:	$9.64Shipping:	$14.95SXCMDWKHT8:	$-10.00TOTAL PAYMENT	$181.36,2024-05-12T21:49:53.000Z
Very fast and authentic quality 100/10,Rated 5 out of 5 stars,Very fast and authentic quality 100/10,2024-05-12T21:43:53.000Z
Return policy looks a bit iffy,Rated 3 out of 5 stars,,2024-05-12T21:04:49.000Z
Good quality,Rated 5 out of 5 stars,,2024-05-12T20:38:32.000Z
Super Fast process,Rated 5 out of 5 stars,Super Fast process! The process is longer with other companies. I will definitely use again and recommend to friends and family!,2024-05-12T20:17:31.000Z
Great product,Rated 5 out of 5 stars,Everithing ok!,2024-05-12T19:45:01.000Z
Great UI and easy to understand even…,Rated 5 out of 5 stars,Great UI and easy to understand even new user.,2024-05-12T19:39:50.000Z
Arrives so slow it took 3-4 weeks,Rated 3 out of 5 stars,,2024-05-12T19:39:30.000Z
Everything was smooth and on point!!!!,Rated 5 out of 5 stars,,2024-05-12T19:20:23.000Z
Top Sneakers,Rated 5 out of 5 stars,Good Product - always information given about the shipping process.The sneakers 👟 are top,2024-05-12T19:18:35.000Z
The Shoes are perfect no complaints it…,Rated 5 out of 5 stars,The Shoes are perfect no complaints it took a little long to receive other than that perfection.,2024-05-12T19:12:50.000Z
Brilliant,Rated 5 out of 5 stars,"Brilliant, very easy process",2024-05-12T19:07:38.000Z
The best,Rated 5 out of 5 stars,First time buying with stock X when very smooth best experience finding my size shoes,2024-05-12T18:56:02.000Z
Got to me super fast and the shoes have…,Rated 5 out of 5 stars,"Got to me super fast and the shoes have very good quality, I absolutely love them! They are a little bit big so size down a half size",2024-05-12T18:40:55.000Z
The website is great as user experience…,Rated 5 out of 5 stars,The website is great as user experience and easy to use. The communication after the order was placed was on time and assertive. Overall was a great experience,2024-05-12T18:37:38.000Z
The fast shipping and great quality.,Rated 5 out of 5 stars,The fast shipping and great quality.,2024-05-12T18:36:27.000Z
I cannot return or exchange the wrong…,Rated 1 out of 5 stars,I cannot return or exchange the wrong size shoes,2024-05-12T18:20:43.000Z
Communication,Rated 1 out of 5 stars,It was a very horrible experience,2024-05-12T17:48:09.000Z
Cosy sneaker,Rated 5 out of 5 stars,,2024-05-12T17:24:51.000Z
Very fast and had it shipped to another…,Rated 5 out of 5 stars,Very fast and had it shipped to another state   No problems and will order again,2024-05-12T17:22:58.000Z
I like yall services,Rated 5 out of 5 stars,I like yall services,2024-05-12T17:02:14.000Z
Experience was good just don’t like…,Rated 1 out of 5 stars,Experience was good just don’t like that they can’t guarantee authenticity like eBay does,2024-05-12T16:57:50.000Z
Fast delivery,Rated 5 out of 5 stars,I recieved my product two days earlier than the original delivery date. So happy with the shoes.,2024-05-12T16:56:24.000Z
Super quick!,Rated 5 out of 5 stars,,2024-05-12T16:51:07.000Z
Perfect Mothers Day Experience,Rated 5 out of 5 stars,Shipped just in time before Mother’s Day. Smooth sailing process shopping with StockX as per usual.,2024-05-12T16:28:54.000Z
Item exactly as advertised,Rated 5 out of 5 stars,Item exactly as advertised,2024-05-12T16:14:26.000Z
Received updates throughout the process…,Rated 5 out of 5 stars,"Received updates throughout the process of purchasing all the way to delivery. All went smoothly, and the shoes are great!",2024-05-12T16:12:46.000Z
Product was exactly as described and…,Rated 5 out of 5 stars,Product was exactly as described and arrived ahead of schedule.,2024-05-12T15:57:31.000Z
Excellent Product and Description.,Rated 5 out of 5 stars,Excellent Product and Description.200% recommended,2024-05-12T15:50:24.000Z
I loved the shoes I have got for Stock…,Rated 1 out of 5 stars,I loved the shoes I have got for Stock x but I don't like the way they don't help when you need help they offer no help to change your order. I chose a wrong size i literally noticed a min after I placed the other nobody help me cancel or change the order,2024-05-12T15:47:00.000Z
Looks a little worn but it’s fine,Rated 4 out of 5 stars,Looks a little worn but it’s fine,2024-05-12T15:42:03.000Z
The seller was great,Rated 5 out of 5 stars,"The seller was great, shipped in good time, no notes.",2024-05-12T15:32:05.000Z
Surprisingly enough,Rated 5 out of 5 stars,"Surprisingly enough, my military blue 4’s actually got here in a pretty timely fashion. I do however think they might just be good replicas due to the fact that the caging is so loose. But it’s all good!",2024-05-12T15:32:03.000Z
Fast,Rated 5 out of 5 stars,"Super fast, spot on with reasonable price.",2024-05-12T15:26:09.000Z
Seller fees should be less,Rated 4 out of 5 stars,,2024-05-12T15:18:54.000Z
Quick delivery,Rated 5 out of 5 stars,"Quick delivery, found shoes required in hard to get size.",2024-05-12T14:56:16.000Z
"No thanks, never again",Rated 1 out of 5 stars,I placed a bid on a pair of shoes and then later received an email that someone else placed a higher bid and mine would be expiring. I didn’t pursue it any further and assumed based on that email that my bid was expiring and someone got the shoes due to their higher bid. I ended up purchasing the same shoes on another website and received them with no issues. A few days later I receive an email from StockX with a purchase confirmation. I am not able to return the shoes to StockX so now  stuck with two pairs of $300 shoes. I then attempted to delete my account and billing information from your site and it was very difficult. Ultimately I think it was done but did not receive a confirmation email letting me know my account and associated info was deleted. I feel the whole buying process was deceptive.,2024-05-12T14:48:37.000Z
Fast shipping,Rated 5 out of 5 stars,Fast shipping,2024-05-12T14:46:44.000Z
Great experience,Rated 5 out of 5 stars,Very smooth transaction… There were so many steps I thought it would take a while to receive the sneakers but it was on my feet in no time! Awesome StockX!,2024-05-12T14:41:32.000Z
Verification process was very quick,Rated 4 out of 5 stars,"Verification process was very quick, overall shipping time was slow, unhappy with $20 xpress shipping or 2 week shipping being the only options",2024-05-12T14:31:29.000Z
I’m not gonna say why but four stars…,Rated 4 out of 5 stars,I’m not gonna say why but four stars it’s very good for the services and for the prices👍,2024-05-12T14:14:18.000Z
SERVICE-TIME-PROFESSIONAL SHIPPING,Rated 5 out of 5 stars,,2024-05-12T13:12:32.000Z
👌👍👌👍,Rated 5 out of 5 stars,It was everything ok,2024-05-12T12:34:08.000Z
Fantastic Price But!,Rated 4 out of 5 stars,"I purchased the shoes at a fantastic price. However, when you factor in the international shipping and processing fees (which amount to almost $40), it completely negates the savings I initially made. It would be ideal to explore options to reduce these costs to a maximum of $10-15",2024-05-12T12:21:35.000Z
Satisfied,Rated 4 out of 5 stars,The promptness and verification,2024-05-12T12:14:31.000Z
Good and reliable,Rated 5 out of 5 stars,Delivery can take a little bit long but it’s worth it,2024-05-12T11:39:35.000Z
Rubbish to buy from StockX,Rated 1 out of 5 stars,"Rubbish to buy through this site.""Stockx""I purchased a basketball shoe for my son which we waited for one and a half week for stockX to notify me that their was an issue ""no specific reason""they gave back my refund less the exchange rate fee.This wasted my time and really upset my son which he was really looking forward to seeing his new shoes.I go back to the site and saw the same shoe is still there for sale. What The?It was was my first time and it would  definitely be my last time purchasing through thjs site.Truly a bad first time experience So people be aware.",2024-05-12T11:14:15.000Z
Was quick,Rated 5 out of 5 stars,I like how fast it was,2024-05-12T09:54:19.000Z
The tin was loose packed.,Rated 2 out of 5 stars,The tin was loose packed.The cards had many imperfections from traveling,2024-05-12T09:17:13.000Z
Very good,Rated 5 out of 5 stars,Shipping was fairly quick knowing package came from Japan. STOCKX is great,2024-05-12T09:16:30.000Z
Good shoes fast delivery,Rated 5 out of 5 stars,Fast delivery amazing shoes,2024-05-12T09:01:50.000Z
Shoe box arrived damaged,Rated 3 out of 5 stars,"Shoe box arrived damaged, looks like it was handled too aggressively.",2024-05-12T08:46:08.000Z
Fast  delivery and easy ordering,Rated 5 out of 5 stars,,2024-05-12T08:29:59.000Z
Easy,Rated 5 out of 5 stars,"Easy, correct and good material",2024-05-12T07:28:41.000Z
Loved it shipping took awhile…,Rated 5 out of 5 stars,,2024-05-12T06:13:39.000Z
The shoes are as expected,Rated 4 out of 5 stars,"The shoes are as expected! Deadstock, authentic, super happy about my purchase. It was just the delivery time for me that got me impatient. If there’s a faster shipping method STOCKX would be on TOP",2024-05-12T05:56:37.000Z
I ordered shoes for my friend birthday…,Rated 1 out of 5 stars,I ordered shoes for my friend birthday and they arrived very late like i got them literally 2weeks after his birthday very late delivery,2024-05-12T05:23:09.000Z
The first pair didn’t pass their test…,Rated 2 out of 5 stars,The first pair didn’t pass their test and I had to reach out to check if I was receiving those at all. Then they sent the right ones and now I figure out they’re too big and the only way to return is to resell them for less than I paid for. :/,2024-05-12T05:02:28.000Z
Service is good,Rated 4 out of 5 stars,"Service is good, but wasn’t anticipating that you can’t return or cancel your order within the 20 minute mark.",2024-05-12T04:11:05.000Z
Easy,Rated 5 out of 5 stars,Easy Tap of a finger Product delivered quickly,2024-05-12T03:42:40.000Z
You charged me twice for the same…,Rated 2 out of 5 stars,"You charged me twice for the same product. Everyone I talked to told me something different from, “you didn’t order anything”, “the order was cancelled”, you were already refunded” to “good news your order shipped”. I honestly had no clue if I was getting my order until it showed up at my house.",2024-05-12T03:28:59.000Z
It sucked because it took forever to…,Rated 1 out of 5 stars,It sucked because it took forever to get here like a whole month,2024-05-12T03:14:34.000Z
Wondering,Rated 2 out of 5 stars,I do love that they came faster then expected but they say verified but they don’t seem to real they came in a regular brown box and not a Yeezy box which makes them seem even more like the knock offs but they had a green tag stating they are verified.,2024-05-12T03:04:51.000Z
Great Deals!!,Rated 5 out of 5 stars,"Omg, u can find almost any shoe u been wanting here for a excellent price! I will definitely continue to purchase from this site. Also shipping was fast and the authenticate your items! Thanks again STOCKX",2024-05-12T02:49:17.000Z
Very fast,Rated 5 out of 5 stars,Great experience fast and reliable,2024-05-12T02:42:22.000Z
GOOD SERVICE GOOD PRICE,Rated 5 out of 5 stars,,2024-05-12T02:39:21.000Z
Great,Rated 5 out of 5 stars,Great! Gift everything went as expected,2024-05-12T02:23:39.000Z
