Title,Star Rating,Main Content,Review Date
Quick responses from customer service to answer questions,Rated 4 out of 5 stars,The response to questions and concern was answered promptly.,2024-02-23T02:07:12.000Z
This is the perfect gift for anyone…,Rated 5 out of 5 stars,This is the perfect gift for anyone with special love ones.,2024-02-23T00:42:36.000Z
My fiancé is in the marines and loves…,Rated 5 out of 5 stars,My fiancé is in the marines and loves the necklace so she feels like she carries me everywhere she goes.,2024-02-23T00:22:39.000Z
Very nice on moms,Rated 5 out of 5 stars,,2024-02-23T00:09:46.000Z
Information provided via automated…,Rated 5 out of 5 stars,Information provided via automated email was accurate and timely.,2024-02-22T23:07:30.000Z
"Good service, poor product quality",Rated 1 out of 5 stars,"I've purchased three items from Myka.  All three items have had a problem.  The first item Myka shipped me the wrong size.  The second item's clasp hook at the end of the rope/chain fell off the rope within a week of receipt.  The third item's clasp broke after about two weeks from receipt.  Service is good, for sure, but product quality sure isn't.  Good service doesn't matter if these necklaces won't stay on my neck.Update 2/22/2024:Customer Service informs me no expedited shipping is available at all, which baffles me.  I don't know what ""private email"" is referencing. I don't see any inbox here and don't have any emails in my personal email account based on this review, only pre-existing email chains for order 514387977 and others related.",2024-02-22T21:26:08.000Z
This was my second purchase,Rated 5 out of 5 stars,"This was my second purchase. Loved the first piece, came back for a second. I suspect I will be coming back again!",2024-02-22T20:08:49.000Z
"poor service, scam",Rated 2 out of 5 stars,"I have received my product 2.5 months later. Product is nice, customer service is shotty.",2024-02-22T17:44:38.000Z
Avoid at all costs!,Rated 1 out of 5 stars,"Company offers free resizing but make sure you get the correct size first off as this is a blatent lie. sent two rings back and wanted them resized as per the website states. They have now sent out one ring correctly ""resized"" and the other ring i need resized in a completely wrong size due to them not having the size I need in stock? Customer service needs a special mention just on how bad it really is if you have an issue do not expect it to be recitified.",2024-02-22T16:25:20.000Z
Product was what was described,Rated 4 out of 5 stars,Product was what was described.   No surprises.,2024-02-22T15:50:38.000Z
"Great site, great products",Rated 5 out of 5 stars,Well designed website: intuitive navigation and compelling products+,2024-02-22T13:12:21.000Z
Yall are pretty cool,Rated 5 out of 5 stars,Easy to do online and came in the mail,2024-02-22T05:07:53.000Z
Excellent,Rated 5 out of 5 stars,I bought my husband a bracelet and it broke. This company replaced it no questions asked,2024-02-22T04:17:47.000Z
I was kind of worried the necklace…,Rated 5 out of 5 stars,I was kind of worried the necklace wouldn’t as nice as it is since I never ordered from here.  It’s beautiful and my wife loves it,2024-02-22T03:03:38.000Z
It’s quite beautifully crafted and I…,Rated 5 out of 5 stars,It’s quite beautifully crafted and I love it!,2024-02-21T20:52:06.000Z
I have notice this on Instagram for…,Rated 5 out of 5 stars,I have notice this on Instagram for some time now. Happy to say I finally got my names neckless!! Love it !!😍,2024-02-21T20:48:09.000Z
I was trying to use my 15 % coupon and…,Rated 2 out of 5 stars,"I was trying to use my 15 % coupon and while i was typing it in, it automatically checked me out before i could apply it!",2024-02-21T20:44:24.000Z
Fast and Great service,Rated 5 out of 5 stars,Fast and Great service. Looks amazing.,2024-02-21T18:15:41.000Z
Very easy and allowed me to design and…,Rated 5 out of 5 stars,Very easy and allowed me to design and actually preview my order before submitting.  Shipping was great and on time and the product was just as good as I expected and hoped.  My mother in law loves being able to wear the necklace with the grands on it everyday.,2024-02-21T16:17:40.000Z
Web site was so easy to make choices…,Rated 5 out of 5 stars,Web site was so easy to make choices and put our names were we wanted them located.  Item looked just like the picture and arrived earlier than first promised.  Love it and going to order again from this company.,2024-02-21T15:57:47.000Z
Myka cares about its customers,Rated 5 out of 5 stars,"Myka cares about its customers. Their product is lovely. Shipping and packaging is top drawer. I highly recommend this company to everyone who reads this.,",2024-02-21T14:39:48.000Z
I buyed for my doughter it was her…,Rated 5 out of 5 stars,I buyed for my doughter it was her birthday! I was so happy to see her so excited and happy to have her first personalized necklace! It was an excellent gift 🎁 Thank you !,2024-02-21T14:01:37.000Z
It’s only through email no contact on phone to have conversation,Rated 5 out of 5 stars,I bought this necklace and I messed it up so my wife mailed it back and they were so awesome to make it right wonderful company I would definitely recommend,2024-02-21T13:04:15.000Z
My valentine,Rated 5 out of 5 stars,"Got this as my valentine present this year with our daughters names on it, it was on time and Myka was helpful with keeping us informed on delivery, which was on time and the quality of the necklace was top notch!! I get compliments on it every time I wear it!",2024-02-21T13:00:21.000Z
Sure to Love it!selection of customizable jewelry…,Rated 5 out of 5 stars,The selection of customizable jewelry is appealing. You can get what you want that is unique and specific to your personal wish. Great way to express love as well as serve as a conversation starter when others notice and ask questions about your customized jewelry.,2024-02-21T09:41:38.000Z
great product...,Rated 5 out of 5 stars,great product.... great customer service thanks!,2024-02-21T05:27:35.000Z
Valentine's Day gift,Rated 5 out of 5 stars,Beautiful bracelet! Perfect gift for valentines! Quick shipping and great service with any questions I had! Thanks!,2024-02-21T05:25:08.000Z
"Excellent, love it.",Rated 5 out of 5 stars,I love it 😍 it’s excellent for a gift,2024-02-21T05:13:13.000Z
I love the necklace and packaging it…,Rated 5 out of 5 stars,I love the necklace and packaging it came in. I ordered the fancy box with personalized card and it was so worth it. The necklace is beautiful and made well. I had an issue with a discount code and had great customer service. I have ordered 2 more necklaces since and love them as well. Highly recommend!!,2024-02-21T05:06:51.000Z
Very beautiful necklace,Rated 5 out of 5 stars,Very beautiful necklace! This company is the best ! 😍 Love it,2024-02-21T03:11:35.000Z
Quality of necklace was much better…,Rated 5 out of 5 stars,Quality of necklace was much better than expected.  Wife loved it.,2024-02-21T02:54:44.000Z
I asked for my family's name placed on…,Rated 5 out of 5 stars,I asked for my family's name placed on a silver necklace and it was spot on!  Totally made my wife's day!  Shipping was exactly as expected and the packaging was amazing!  Thank you!,2024-02-21T02:32:20.000Z
Everything I Hoped For 💓,Rated 5 out of 5 stars,"I ordered and just recv'd the Hazel paper clip link charm bracelet. It is EVERYTHING I hoped it to be!! Well made and my personalized charms are PERFECT, I was updated every step of the way from order placed, to being processed, created, shipped and delivered. I will recommend to my friends and family not to mention order again myself!! I AM IN LOVE!!",2024-02-21T02:31:17.000Z
My husband’s bracelet looks very masculine. He loved it.,Rated 5 out of 5 stars,"We loved his bracelet so much, I’m going to buy a women’s personalized bracelet for me as well.also it’s stainless steel. Very good quality.",2024-02-21T02:27:24.000Z
Love it and my wife love it also,Rated 5 out of 5 stars,,2024-02-21T02:13:47.000Z
Great experience delivered timely and…,Rated 5 out of 5 stars,Great experience delivered timely and as depicted on the website. I’m not a jeweler but the diamond looked very small.,2024-02-21T02:09:17.000Z
I LOVE this neckalce with my daughters…,Rated 5 out of 5 stars,I LOVE this neckalce with my daughters names on it!!,2024-02-21T00:10:36.000Z
Further update on my ZERO STAR Review,Rated 1 out of 5 stars,"Further update on my ZERO STAR ReviewCommunication from company received 2/1/24 indicating that order was never sent to USPS. “Hi Barry,I appreciate your diligence in checking the USPS tracking site. I apologize for the inconvenience caused by the delay in your order.After checking our records, it seems the package is still awaiting pickup by USPS. To ensure you receive your items promptly, I'd like to offer you a reorder of the same items.Before we proceed, could you please close the claim?”WHY REORDER IF THE ORIGINAL WAS NOT SHIPPED? Their website indicated that order was sent to USPS 1/9/24. NO EXPLANATION! AND no attempt to call me or offer a phone number where I could discuss the matter with a customer service representative.",2024-02-20T23:29:14.000Z
Easy and Elegant Gifts,Rated 5 out of 5 stars,"It was easy to shop, navigate website and send a gift. Prompt and packaged with great care.",2024-02-20T21:19:42.000Z
Awesome customer service,Rated 5 out of 5 stars,Awesome customer service. Allowed to return my initial purchase for one that my wife wanted.,2024-02-20T20:57:53.000Z
I bought this for my girlfriend and she…,Rated 5 out of 5 stars,I bought this for my girlfriend and she absolutely loved it. I would definitely buy it again if I need it to but great jewelry love the way it looks.,2024-02-20T10:32:20.000Z
Highly satisfied with the quality of…,Rated 5 out of 5 stars,Highly satisfied with the quality of the product and even more impressed with the customer service. Order with confidence you will not be disappointed.,2024-02-20T08:01:21.000Z
The necklace was as advertised,Rated 5 out of 5 stars,"The necklace was as advertised. A gold-plated bar is etched with names on each of the four sides. The etching was clear if a little rough under a loupe, but legible and attractive. The plating is well executed but easy to scratch, so wear this alone with no other items. Overall it is a fingerprint monster, so it's not a good idea to play with it while wearing it if you want to keep it looking great. Overall, you get what was advertised. It is hard to say where the price value lies without a detailed examination of the plating (destructive). I can follow up when nature and wear takes its course. I would estimate this is a medium to a higher range of price for the quality of the item, but then so is much of the jewelry people but from Jareds!",2024-02-20T06:06:27.000Z
Happy Valentines Day Surprise!,Rated 5 out of 5 stars,"Saw some fun MYKA jewelry being offered online for Valentine’s Day. Ordered a custom necklace for my wife and paid for it online. Received it a week later and it was exactly what I specified and purchased. It was a hit, she loved it, and the necklace looks wonderful. Great experience! Thanks for making her Valentine's Day experience a lot of fun.",2024-02-20T05:07:59.000Z
It's exactly what I expected.,Rated 5 out of 5 stars,It's exactly what I expected.. very nice quality and received it very quickly,2024-02-20T02:58:02.000Z
Mother's Necklace,Rated 5 out of 5 stars,The item arrived when promised. The quality was better than expected. My wife really loves it.,2024-02-20T02:20:57.000Z
Great product at a very affordable…,Rated 5 out of 5 stars,"Great product at a very affordable price. easily customizable, great customer support and shipping was on point! Highly recommend this brand!",2024-02-20T02:09:38.000Z
Good,Rated 5 out of 5 stars,Very good efficient and looks like it’s supposed too,2024-02-20T02:08:26.000Z
Quick shipping and a great looking…,Rated 5 out of 5 stars,Quick shipping and a great looking product!,2024-02-20T02:05:50.000Z
The process was easy and the quality is…,Rated 5 out of 5 stars,The process was easy and the quality is beautiful.,2024-02-19T19:43:56.000Z
The necklace was perfect,Rated 4 out of 5 stars,"The necklace was perfect! My husband loved it! I was not happy with shipping. It was said to arrive by the 14th when I placed the order, after ordering it said it wouldn’t arrive until the 15th, which was still fine since I didn’t need it until the 16th. It didn’t show up until mid day on the 17th. Had I known that I would have changed shipping to make sure it arrived on time so that was frustrating.",2024-02-19T16:49:47.000Z
I was pressed for time to get a…,Rated 5 out of 5 stars,I was pressed for time to get a valentines day gift for my wife. Myka gave the opportunity to me and guaranteed a delivery before valentines and it actually made it here 2 days early.,2024-02-19T16:35:25.000Z
Just brilliant,Rated 5 out of 5 stars,I ordered two pieces of jewellery and both came fabulous but notes the wrong size of brackets totally my fault I contacted the company and redone it for my no extra charge I just send the small size back. So brilliant to deal with all very easy,2024-02-19T16:07:43.000Z
This attractive necklace is suitable for many occasions,Rated 5 out of 5 stars,The necklace looks good.  I ordered 4 circles....one to honor  each one of my children.  I plan to wear it to eternity.,2024-02-19T08:01:54.000Z
The pendant was exactly as described,Rated 5 out of 5 stars,The pendant was exactly as described. With a personal touch of adding our grandchildren’s names made it the perfect gift!,2024-02-19T04:55:42.000Z
Beautiful Jewelry,Rated 5 out of 5 stars,"Had a problem with original purchase, they were very prompt to take care of it. Their jewelry is beautiful , I have made several purchases with Myka, and always a pleasure doing business with them!",2024-02-19T04:55:06.000Z
MYKA customer service is the best,Rated 5 out of 5 stars,MYKA customer service is the best.  They are quick to respond to any questions or concerns and offer an immediate remedy to a problem.  I love their jewelry - everyone was so happy with their gifts.,2024-02-19T04:26:15.000Z
Rewards and great quality?! Yes please!,Rated 5 out of 5 stars,I love that I can earn rewards towards future purchases! Every item I've purchased is from MYKA has been great quality and absolutely stunning!,2024-02-19T04:09:48.000Z
Great product good deliverygreat,Rated 5 out of 5 stars,Great product good delivery,2024-02-19T02:07:27.000Z
Beautiful,Rated 5 out of 5 stars,Beautiful!  My husband loves it!,2024-02-19T02:03:32.000Z
Quality bracelet and fast delivery,Rated 5 out of 5 stars,,2024-02-19T01:36:05.000Z
Beautiful necklace unfortunately…,Rated 5 out of 5 stars,Beautiful necklace unfortunately ordered a chain that isn’t long enough!,2024-02-18T19:25:28.000Z
Junk,Rated 1 out of 5 stars,Junk. Jewel fell out 3 days after receiving. Very low quality.,2024-02-18T17:24:21.000Z
I ordered some earrings from  MYKA and I am truly happy with the craftsmanship.,Rated 5 out of 5 stars,I ordered some earrings from MYKA and am truly pleased with them. They each have an initial and that’s what makes them special. Love them. ❤️,2024-02-18T17:09:10.000Z
Nice craftmenship and price was very…,Rated 4 out of 5 stars,Nice craftmenship and price was very reasonable  nice work guys and gals,2024-02-18T17:04:10.000Z
Daughter lived the necklace.,Rated 5 out of 5 stars,,2024-02-18T15:50:07.000Z
I was highly pleased with the…,Rated 5 out of 5 stars,I was highly pleased with the product!!!Can’t wait to give it to my daughter in law for her birthday.,2024-02-18T15:33:49.000Z
I love my necklace,Rated 5 out of 5 stars,"I love my necklace! It was easy to navigate, decent shipping, and had no problems upon receiving. I love the names, birth flowers and birth stones!",2024-02-18T05:29:41.000Z
Very Pleased,Rated 5 out of 5 stars,Excellent quality,2024-02-18T05:13:41.000Z
Jewelry looks great,Rated 5 out of 5 stars,Jewelry looks great.  Handled any of my concerns!,2024-02-18T02:38:23.000Z
Beautiful present,Rated 5 out of 5 stars,"Beautiful, cute present 🎁 and Quality",2024-02-18T02:30:25.000Z
Outstanding Service and Delivery,Rated 5 out of 5 stars,I have purchased previously and needed additional help to make right my order. I was met with enthusiasm and great interest in assisting me even though months had evolved since original delivery of requested item. MYKA was so assuring in helping me get what was needed and made every effort in helping me be happy. I placed a second order today because of the confidence I have in doing business with MYKA.,2024-02-18T02:28:31.000Z
Myka provides excellent products for any occasion,Rated 5 out of 5 stars,Myka provides excellent products for may occasion and the quality is perfect.Highly recommended for a gift.,2024-02-18T02:19:44.000Z
Beautiful bracelet!,Rated 5 out of 5 stars,Beautiful bracelet!Bought it for my husband!Great leather quality and the bead and engraving are amazing!,2024-02-18T02:07:07.000Z
Delivered a week early and exactly what…,Rated 5 out of 5 stars,Delivered a week early and exactly what was promised,2024-02-18T02:05:46.000Z
Easy to navigate site.,Rated 5 out of 5 stars,,2024-02-18T02:04:11.000Z
Worth it,Rated 5 out of 5 stars,"Really good quality necklace. Super cute. Also arrived sooner than thought, definitely recommend",2024-02-18T01:45:24.000Z
Product was as advertised,Rated 5 out of 5 stars,"Product was as advertised, arrived when said it would",2024-02-18T00:53:40.000Z
I love my purchase,Rated 5 out of 5 stars,I love my purchase . The delivery was on time . The service was great . I would just engrave a little deeper . But it’s beautiful 😍,2024-02-17T19:55:59.000Z
Very easy to use application and ordering process.,Rated 5 out of 5 stars,Easy to order and delivered on time.  My wife loves it,2024-02-17T19:43:48.000Z
Beautiful Sterling silver jewelry,Rated 5 out of 5 stars,I bought from your company before and the experience has always been great.,2024-02-17T19:13:01.000Z
Lovely product..😊,Rated 5 out of 5 stars,,2024-02-17T18:46:10.000Z
Warning-,Rated 1 out of 5 stars,"This is a corrupt, indecent, immoral company. Do not transact with MYKA,  they will steal your money.I purchased a necklace recently,  I paid a premium for the necklace to be delivered before a holiday.  The necklace never arrived and holiday was 3 days ago.Zero support from MYKA, they only offer a coupon for future purchase.  That is worthless, I'll never purchase anything from MYKA.  No phone number to reach customer support...I cant believe I was deceived, but the least I can do is share my experience so others don't repeat my mistake.Do not transact with this company.",2024-02-17T16:38:18.000Z
The customer service was amazing first…,Rated 5 out of 5 stars,The customer service was amazing first of all. I had to make a change last minute and they had no problem at all doing that for me. The necklace is very nice and my wife made several comments about it.,2024-02-17T15:08:17.000Z
Great,Rated 4 out of 5 stars,The design of it,2024-02-17T10:10:03.000Z
The product is very beautiful,Rated 5 out of 5 stars,"The product is very beautiful. The only downfall was the length of shipping, but this company gave us a complementary item for the inconvenience.",2024-02-17T05:27:19.000Z
MYKA customized necklace,Rated 5 out of 5 stars,"I ordered a necklace for my wife. It was the type that has 3 interlocking circles with a name engraved on each one. The necklace seems to be quality silver and the engraving looks nice. It had a reasonable price for something customizable. I believe I ordered it around the first week of January and I just received it today, the 16th of February. I’m pretty sure you could get stock items from MYKA a lot quicker. Since this was custom engraved, I guess it added some extra time.",2024-02-17T04:41:21.000Z
Beautiful jewelry,Rated 5 out of 5 stars,"Very easy to work the website, & your company is doing great by advertising all jewelry on all platforms.",2024-02-17T03:10:49.000Z
My braided bracelet was as I hoped,Rated 4 out of 5 stars,My men’s braided bracelet was as expected and so personalized that I will wear it everyday to those special to me close,2024-02-17T03:07:48.000Z
I love my custom bracelet,Rated 5 out of 5 stars,I love my custom bracelet. Looks perfect and size is really good too. I received it earlier than expected.,2024-02-17T02:41:17.000Z
The finished product and updates…,Rated 5 out of 5 stars,The finished product and updates throughout the process.,2024-02-17T02:10:45.000Z
The bracelet is beautiful information…,Rated 5 out of 5 stars,The bracelet is beautiful information about shipping was maintained and updated and you couldn’t ask for a better process!,2024-02-17T02:02:43.000Z
All the products are amazing i love it,Rated 5 out of 5 stars,,2024-02-16T23:58:52.000Z
Great job and my Wife loves her necklace,Rated 5 out of 5 stars,,2024-02-16T23:49:14.000Z
A Great Experience,Rated 5 out of 5 stars,"I'm not used to doing things by email, but everything went well. I liked that I could see what I wanted engraved, how it would look when done. I was very pleased with the experience, but, most of all, my daughter was delighted.",2024-02-16T21:19:21.000Z
Great selection,Rated 5 out of 5 stars,"Great selection.  Good prices.  Fast and easy.  Love ""free shipping.""",2024-02-16T18:35:46.000Z
Lovely jewellery,Rated 5 out of 5 stars,"I order a ring,it looks lovely, even I measured wrong they resized for me free,good customer service. I recommend this company.",2024-02-16T17:57:55.000Z
Ordering was easy and very proactive,Rated 5 out of 5 stars,"Ordering was easy. I received my order on the day promised. They were having problems tracking my package thru the mail and they thought it would be late so they were very proactive and were offering discounts, apologies and virtual cards to get me thru a late delivery. I would wholeheartedly without reservation fully recommend and joyfully use MYKA again.",2024-02-16T17:04:43.000Z
This is my first purchase from MYKA,Rated 5 out of 5 stars,This is my first purchase from MYKA. I ordered a gift for my wife. When ordering the item I ordered it to small. I reached out to MYKA and they resolved my mistake that day! I highly recommend this company for your personalized gift!Thank you,2024-02-16T15:44:15.000Z
Hope this goes through !!!,Rated 5 out of 5 stars,Hope this goes through !!!Can't wait to see it!,2024-02-16T15:33:57.000Z
AVOID - THEY DON'T DELIVER,Rated 1 out of 5 stars,"UPDATE 14:41I have been informed the item is still in transit and to wait until the middle of next week, which will mean it will have been in transit for over 2 weeks. Where has this been in transit from? What courier company can not give a delivery date?  Surely they have a contract with this courier for delivery timescales? So, a vague response of ""wait until the middle of next week and get in touch again"" is not good enough! Order Number: 611124887The order was submitted 29th January and allegedly despatched 6th February and has still not arrived.Originally scheduled to be delivered between 11th to 13th February ""in time for Valentine's Day"" it stated It didn't arrive for Valentine's Day!Contacted the Company and was advised it was to be delivered 14th to 15th February.It still hasn't arrived.  The tracking update function does not work.I have now requested a full refund so I can purchase a gift from another company.  I will also be trying to seek redress from my bank and hope they are able to obtain the funds direct from the Company If MYKA are reading this... I don't want a discount, I don't want compensation, I don't want a free gift, just issue me my refund please.",2024-02-16T14:47:28.000Z
Seamless Service,Rated 5 out of 5 stars,"From finding the look to customizing my order to placing my order Myka made this purchase so seamless. The order shipped in the timeframe I was promised and I received it on Valentine's Day, just like they said I would. I couldn't be happier!",2024-02-16T03:18:04.000Z
The piece is beautiful,Rated 4 out of 5 stars,"The piece is beautiful, my wife loves it. The problem was I paid for expedited shipping so the package came before valentine's day, it came after. Also the chain for the necklace was in a few knots. Which were difficult to get apart without breaking because the chain is so small. Still was a win though because it's nice. Just order a good bit in advance.",2024-02-16T02:42:02.000Z
The 2 bracelets I bought are so very…,Rated 5 out of 5 stars,"The 2 bracelets I bought are so very pretty,and well made.This is the second time I’ve purchased bracelets from MYKA and will probably buy more in the future. I would highly recommend anyone/everyone to buy one or more they won’t be disappointed.",2024-02-16T02:36:18.000Z
MYKA company provided Great Quality…,Rated 5 out of 5 stars,MYKA company provided Great Quality Customer Care! Their products are well made and beautiful to look at! I am very happy with my purchases of the heritage name necklace and Retro Arcylic Name necklace!,2024-02-16T02:13:20.000Z
Everything went extremely well from…,Rated 5 out of 5 stars,"Everything went extremely well from purchasing to the delivery, I would recommend MYKA highly!! Thank you for everything we loved our purchase!!",2024-02-16T02:06:46.000Z
Great product,Rated 5 out of 5 stars,Great product They absolutely loved themVery fast shipping,2024-02-16T02:04:59.000Z
Family tree engraved necklace,Rated 5 out of 5 stars,"Love my personally engraved necklace.  Looks lovely.  Price great, packing nice, and shipping quick.  Thanks",2024-02-16T01:42:21.000Z
Packaging is in horrible condition,Rated 1 out of 5 stars,Packaging is in horrible condition. Came completely torn up and crushed. I also ordered a premium gift kit for this Valentines gift and the kit did NOT arrive with my gift and not to mention the delivery was a day late after valentines. The necklace is nice but the whole experience has been a headache. I now have to buy another gift bag and note since mine didn't arrive. Very disappointed with the experience.,2024-02-16T01:36:53.000Z
The Perfect Gift!,Rated 5 out of 5 stars,"Wonderful experience when purchasing the bracelet! I was worried at first as buying jewelry online is a very stressful time, but it was a 10/10 purchase! I am so happy with how the bracelet came out and the personalized customizations made it even more perfect!",2024-02-16T01:25:07.000Z
Great experience a little delay with…,Rated 4 out of 5 stars,Great experience a little delay with the shipping but the rest was awesome,2024-02-16T01:15:51.000Z
Very easy to use,Rated 5 out of 5 stars,It was a very easy process to order and great quality product in good time made valentines very special,2024-02-15T23:41:13.000Z
Item looks good  will use them again and fast delivery,Rated 5 out of 5 stars,Item looks good  and fast delivery,2024-02-15T21:25:49.000Z
Delivered on time  quality product,Rated 5 out of 5 stars,,2024-02-15T21:24:06.000Z
Love the charms,Rated 5 out of 5 stars,Love the charms. They are exactly like the pictures. I would buy from this company again.,2024-02-15T20:52:57.000Z
Product was as described,Rated 5 out of 5 stars,Product was as described. Great quality and fast shipping.,2024-02-15T20:24:42.000Z
Amazing,Rated 5 out of 5 stars,"Amazing, classy and  elegant necklace.  It has become my wife’s favorite.  Thank you",2024-02-15T19:40:16.000Z
Nailed it !,Rated 5 out of 5 stars,Easy organized and professional.  Myka did what they said they would do. Which as you all know doesn't always happen these days with online orders.,2024-02-15T19:35:49.000Z
Shipping was right in track,Rated 5 out of 5 stars,Shipping was right in track. Purchase was as expected. Will highly recommend.,2024-02-15T19:29:22.000Z
Beautiful piece!,Rated 5 out of 5 stars,Was able to customize my piece and when the bracelet arrived it looked just like I imagined. Quality was top grade and can’t wait to give this gift to my husband!,2024-02-15T19:27:11.000Z
Beautiful quality necklace,Rated 5 out of 5 stars,Beautiful quality necklace. The diamond is gorgeous. Arrived when expected.,2024-02-15T19:12:17.000Z
Necklace and 2 charms and 1 diamond,Rated 5 out of 5 stars,Easy to order. Fast shipping. Great quality and craftsmanship. My wife loved it. “Happy wife happy life.” Thank you,2024-02-15T18:13:33.000Z
KEEPSAKE it is a fun quality gift and my wife…,Rated 5 out of 5 stars,It is a fun quality gift and my wife loved it. I gave it to her on Valentines Day and she shows it to everyone.,2024-02-15T17:18:58.000Z
A beauty,Rated 5 out of 5 stars,The way it was put together and arrived on time.,2024-02-15T16:08:31.000Z
Very happy customer,Rated 5 out of 5 stars,I have ordered twice now from MYKA and am very pleased with the products. Not only for quality but for value of the product. Would recommend MYKA to family and friends for sure,2024-02-15T12:11:27.000Z
Excellent product and well worth the cost.,Rated 5 out of 5 stars,Ordered a keychain for 16 year old girl to gift a 16 year old boy as a Valentine's Day gift. The product is high quality and value in construction and materials. Personalized engraving is exactly as shown/ordered and also high quality and construction. Delivery was exactly as advertised and expected. Included the packaging and this is also of high quality and value. Will absolutely revisit MYKA for future interest.,2024-02-15T06:53:44.000Z
Perfect gift for a great price shipping…,Rated 5 out of 5 stars,Perfect gift for a great price shipping was spot on,2024-02-15T05:41:21.000Z
Nice results and quick turn around,Rated 5 out of 5 stars,Nice results and quick turn around. Beautiful product with great attention to detail.  My wife loved it.,2024-02-15T05:21:06.000Z
Good product and great customer…,Rated 5 out of 5 stars,Good product and great customer service!!!,2024-02-15T05:21:05.000Z
Necklace,Rated 5 out of 5 stars,Not use to ordering from companies I don’t know.  Liked the looks of the necklace so I took a chance.  Arrived on time and appears to be very good quality.  The most important thing is my wife loved it.,2024-02-15T05:05:29.000Z
Nice product,Rated 5 out of 5 stars,"Nice product, fast delivery! Wife loved it!",2024-02-15T04:30:33.000Z
Delivered fast,Rated 5 out of 5 stars,Delivered fast. High quality and the wife thought it was beautiful.,2024-02-15T04:14:16.000Z
The product quality is beautiful,Rated 5 out of 5 stars,"The product quality is beautiful! Shipping and knowing that this was made to order was in good timing, I’m 100% satisfied thank you all!!",2024-02-15T03:57:29.000Z
My wife loved the uniqueness of the…,Rated 5 out of 5 stars,My wife loved the uniqueness of the necklace.,2024-02-15T03:54:51.000Z
Wife loved it,Rated 5 out of 5 stars,"Wife loved it, just in time for Valentine's Day. Excellent craftsmanship,  arrived on time as promised.   A hit!",2024-02-15T03:44:30.000Z
Great experience and nice product,Rated 4 out of 5 stars,,2024-02-15T03:08:23.000Z
Awesome necklace,Rated 5 out of 5 stars,,2024-02-15T03:03:55.000Z
My husband had a necklace made for me…,Rated 5 out of 5 stars,"My husband had a necklace made for me with mine & his name! Absolutely loved it! For Valentine’s Day. Earrings as well..,so delicate and beautiful. Really touched my ❤️",2024-02-15T02:57:37.000Z
Really fine product,Rated 4 out of 5 stars,,2024-02-15T02:54:55.000Z
Necklace and gift box,Rated 5 out of 5 stars,It was easy to order and good quality.,2024-02-15T02:40:44.000Z
Perfect gift idea if you want to get…,Rated 5 out of 5 stars,Perfect gift idea if you want to get something different. The added engraved beads are an excellent add on. With a small diamond to set it off. Wife absolutely loved it ! And it shipped and arrived as advertised.,2024-02-15T02:39:01.000Z
Tree of Life Pendant,Rated 5 out of 5 stars,Received item on time.Product was better than expected.Detail was great.Great value for the price,2024-02-15T02:28:40.000Z
Great service great quality,Rated 5 out of 5 stars,"Easy directions to order, quick delivery on time, great quality. Finally",2024-02-15T02:27:48.000Z
They delivered my order on…Valentines Day!,Rated 5 out of 5 stars,They delivered my order on time(Valentines Day). Wife loves the fact that I could put our children’s name on the necklace. I would recommend this company to anyone.,2024-02-15T02:26:14.000Z
MYKA was so gracious,Rated 5 out of 5 stars,"MYKA was so gracious to re-make my husband’s leather bracelet and customize it to his wrist size.Customer service was great, and products are beautiful and beautifully made.",2024-02-15T02:25:58.000Z
Beautifully made shows tge attention to detail.,Rated 5 out of 5 stars,I saw my wife tear. Which then made me tear. The floods definitely showed up to the valentines day show.,2024-02-15T02:13:46.000Z
Perfect bracelet,Rated 5 out of 5 stars,The person I bought it for absolutely loved it. The bracelet is very good quality. I will definitely be purchasing again soon.,2024-02-15T02:12:22.000Z
So far everything looks very good,Rated 5 out of 5 stars,"So far everything looks very good, with time and use we will see its quality. The service was fast",2024-02-15T02:12:07.000Z
MYKA Jewelry…,Rated 5 out of 5 stars,The package arrived promptly the merchandise is beautiful the prices affordable we love this jewelry we love this store!,2024-02-15T02:11:11.000Z
excellent service while offering…,Rated 5 out of 5 stars,"excellent service while offering exceptional value, this gift will become a heirloom that we will all remember. The greatest opportunity would lie with the ability to track the parcel instead of blindly waiting",2024-02-15T02:07:38.000Z
It looks beautiful,Rated 5 out of 5 stars,"It looks beautiful, my wife loves it. The chain was a little knotted up when she opened it but my daughter was able to untangle it for her. Thank you!!",2024-02-15T02:07:02.000Z
Happy  customer Nice advertising profound and to the…,Rated 5 out of 5 stars,Nice advertising profound and to the point.,2024-02-15T02:04:36.000Z
shipping was exactly how it said…,Rated 5 out of 5 stars,shipping was exactly how it said necklaces looks amazing!,2024-02-15T02:03:40.000Z
Great experience,Rated 5 out of 5 stars,"Great experience, easy to order, fast shipping and my wife loved it.",2024-02-15T02:03:37.000Z
Perfect and awesome,Rated 5 out of 5 stars,,2024-02-15T02:03:02.000Z
Lovely pendant,Rated 5 out of 5 stars,"Lovely pendant, great people, great service. Wife loved the gift with 4 names and 4 gemstones...",2024-02-15T00:41:34.000Z
The necklace was very nice.  My wife was happy,Rated 4 out of 5 stars,The necklace was very nice.  My wife loved her gift. Thank you MYKA,2024-02-15T00:36:45.000Z
