Title,Star Rating,Main Content,Review Date
Great t shirt,Rated 5 out of 5 stars,Great t shirt! I chose it for my daughter for to surprise her with unusual  gifts. She absolutely loves it and wore it all day.! Ordering was easy and the delivery was surprisingly fast. I will definitely be ordering again from your company.,2024-05-13T15:59:58.000Z
Great shirt and great shipping time,Rated 5 out of 5 stars,,2024-05-13T15:55:16.000Z
"Quick, easy and comfortable",Rated 5 out of 5 stars,"The T-shirts are soft, the designs are beautiful and the merchandise arrives at your door sooner than you can imagine.",2024-05-13T15:54:48.000Z
Comfortable shirts …,Rated 5 out of 5 stars,The fit of shirts was perfect and they didn’t shrink after washing. Picture options were great too.,2024-05-13T15:01:16.000Z
Pontiac trans am shirt,Rated 5 out of 5 stars,I got my shirt this past saturday. I really like my trans am shirt. The shirt fits great feels great on. Love the design. Very pleased with my purchase,2024-05-13T14:54:46.000Z
Amazing quality,Rated 5 out of 5 stars,"Amazing quality, and service.",2024-05-13T14:42:05.000Z
Great selection of quality Ts,Rated 5 out of 5 stars,"Great selection of quality Ts, fantastic prices and super fast delivery.",2024-05-13T14:07:10.000Z
Five Stars,Rated 5 out of 5 stars,"I have made several orders over the past few years. My orders come accurate and on time, if not earlier than expected. Very satisfied.",2024-05-13T13:44:40.000Z
The shirt I got was terrible and not at…,Rated 1 out of 5 stars,The shirt I got was terrible and not at all what was in the original picture. It was a white shirt when it was supposed to be black and completely faded and didn’t look like anything.,2024-05-13T13:06:00.000Z
TeePublic.com has the unique designs…,Rated 5 out of 5 stars,"TeePublic.com has the unique designs that can be found nowhere else! Whether it's a band that I love, a hobby, food, pet, religion, holiday, sports team, politics, etc. I am AMAZED at the variety of designs that they offer. A HUGE plus is that the shirts are custom printed to order. That means that I may choose my design, style of shirt and then the color of the shirt. Odds are that NOONE else will be wearing my exact same shirt. ☺️Every order that I have received has been 100% correct, exactly what I ordered.I LOVE TeePublic.com! 🥰",2024-05-13T12:30:40.000Z
There was an issue with the 2 t shirts…,Rated 5 out of 5 stars,There was an issue with the 2 t shirts I received. I submitted the issue along with a picture and I received new ones quickly with no problems. Much appreciated.,2024-05-13T12:08:45.000Z
Responsie and generous with their…,Rated 5 out of 5 stars,Responsie and generous with their exchange program.,2024-05-13T11:11:11.000Z
Getting what you order,Rated 1 out of 5 stars,Ordered 6 black XL T-Shirts with printing on back. Got 4 black and 2 navy blue with everyone printed on the front. Do not think this company will be around long if can't get orders right. I spent alot of money on 6 useless T's.,2024-05-13T10:21:33.000Z
Helpful,Rated 5 out of 5 stars,"Helpful, great shirt on time.  Amazing job.",2024-05-13T09:44:45.000Z
Disappointed +++,Rated 1 out of 5 stars,"Paid for express shipping, no package in sight. Tracking was not up to date ant anll annd had to reach out to TeePublic for help. Package was late by a week after the maximum 15 day express shipping limit. Print on shirt was tiny and not as expected or pictured , and the sizes were wrong. Ordered a small and medium, both came as smalls. Overall just a very disappointing order on my first time using TeePublic. Doubt I’ll ever use them again after this experience",2024-05-13T09:33:12.000Z
Over all great,Rated 5 out of 5 stars,Over all great. I will be back for more,2024-05-13T07:43:12.000Z
Great customer service,Rated 5 out of 5 stars,Received a shirt with a hole in it.  They replaced it and made things right.  Great t shirt designs.,2024-05-13T07:17:27.000Z
This was a family member gift and she…,Rated 5 out of 5 stars,This was a family member gift and she just loved it.  It was just as she wanted.,2024-05-13T06:57:43.000Z
T-shirt never arrived .,Rated 1 out of 5 stars,T-shirt never arrived .,2024-05-13T05:57:01.000Z
Good shirts,Rated 5 out of 5 stars,Good shirts. Good price,2024-05-13T05:49:52.000Z
Soft T-shirt,Rated 5 out of 5 stars,Soft T-shirt. Cold be a bit thicker. But I like the T!,2024-05-13T05:16:47.000Z
I love tee public’s !,Rated 5 out of 5 stars,I love tee public’s !,2024-05-13T05:04:16.000Z
Great experience,Rated 5 out of 5 stars,Great experience. Great product!,2024-05-13T04:57:28.000Z
Love theses tees,Rated 5 out of 5 stars,"Love theses tees, countless designs & quality all the way!",2024-05-13T04:57:23.000Z
You're sayings are the best,Rated 5 out of 5 stars,You're sayings are the best! I could go broke buying T-shirts from you guys.,2024-05-13T04:45:02.000Z
Terrible customer service,Rated 1 out of 5 stars,I contacted you about an issue with ny last order and never heard back. I don't like being ignored. That tell me that you guys are a sham.,2024-05-13T04:36:53.000Z
Quality,Rated 3 out of 5 stars,Quality of tshirt material Left much to be desired,2024-05-13T04:36:26.000Z
T shirt,Rated 5 out of 5 stars,Great design love it,2024-05-13T03:30:24.000Z
Great stuff,Rated 5 out of 5 stars,,2024-05-13T03:15:56.000Z
Oh Dear!!..,Rated 3 out of 5 stars,"TeePublic has the MOST fun and unique tshirts!  However, this is my 2nd order and once again, while I LOVE the graphic, I'm disappointed in the quality of the shirt fabric. It's not a soft tshirt material but rather  a kinda rough weave, and a little itchy. (is it the brand that's not good?) I would happily pay more to get a shirt that was more of a softer, more typical tshirt  fabric. Sadily, I can't recommend these shirts",2024-05-13T03:11:38.000Z
I ordered a black t shirt and when they…,Rated 2 out of 5 stars,I ordered a black t shirt and when they pressed the design you can see the outline almost like they kept the press on too long,2024-05-13T02:37:29.000Z
Quick response quick delivery and…,Rated 5 out of 5 stars,Quick response quick delivery and exactly what I ordered,2024-05-13T02:27:55.000Z
Excellent customer service for returns……,Rated 5 out of 5 stars,Excellent customer service for returns… fast turn around and delivery. Made a difficult situation much easier.,2024-05-13T02:05:28.000Z
Excellent quality and printing,Rated 5 out of 5 stars,Excellent quality and printing.  Fits great and it's very comfortable.,2024-05-13T01:59:54.000Z
Excellent customer service and I will definitely do business with them again,Rated 5 out of 5 stars,"I bought 2 premium shirts. They were “Next Level” brand (which for me are great quality and fit me well). The printing was perfect, but it turned out I needed a size smaller and requested an exchange. They responded immediately and sent me 2 new shirts in the size I needed. They had excellent customer service and I will definitely do business with them again.",2024-05-13T01:51:03.000Z
They were great about my orderi just…,Rated 5 out of 5 stars,They were great about my orderi just keep coming back it's a good place to get amazing stuff I will shop here again,2024-05-13T01:50:57.000Z
Great customer service and quick…,Rated 4 out of 5 stars,Great customer service and quick shipping. Good exchange policy.,2024-05-13T01:47:01.000Z
Tees so soft!,Rated 5 out of 5 stars,"Fast delivery, high quality tees were as promised. Wonderfully soft.",2024-05-13T01:07:15.000Z
"Satisfied, repeat customer.",Rated 5 out of 5 stars,"Ordering is easy. Products high quality and exactly as described. I'm a repeat, satisfied customer. I especially like the idea that even my small purchases helps someone else with their business. Shipping time isn't too shabby either.",2024-05-13T01:05:55.000Z
These shirts took way too long to get,Rated 1 out of 5 stars,These shirts took way too long to get.  Only 1 out of the 4 shirts had good quality printing.  The others were just ok.... The shirts themselves were fine.,2024-05-13T00:36:05.000Z
Nice T shirt,Rated 5 out of 5 stars,Nice T shirt. Love it!!,2024-05-13T00:25:52.000Z
Great shirts happy with the graphics,Rated 5 out of 5 stars,,2024-05-13T00:22:46.000Z
The shirt and stickers were nice and…,Rated 5 out of 5 stars,The shirt and stickers were nice and everything came on time.,2024-05-13T00:05:41.000Z
Always on time and packaged perfectly.,Rated 5 out of 5 stars,Always on time and packaged perfectly.Nice to think someone still enjoys their work.,2024-05-13T00:05:17.000Z
I love that you now have female sizes!,Rated 5 out of 5 stars,,2024-05-12T23:59:22.000Z
Arrived on time,Rated 5 out of 5 stars,Arrived on time. Good quality fabric.,2024-05-12T23:33:43.000Z
I’ve ordered from here before and the…,Rated 1 out of 5 stars,I’ve ordered from here before and the quality was great. Ordered again and the quality is horrible. Waiting on a response about a refund and not an exchange for a week.,2024-05-12T23:31:43.000Z
Fun shirt,Rated 5 out of 5 stars,"Fun shirt, quick delivery.",2024-05-12T23:24:05.000Z
Shirt was perfect 👍🏾,Rated 4 out of 5 stars,Shirt was perfect 👍🏾,2024-05-12T23:19:38.000Z
Shirts are great,Rated 5 out of 5 stars,Shirts are great,2024-05-12T23:09:41.000Z
Hardly a Divine experience,Rated 2 out of 5 stars,"Design cute & very wearable, but the quality is not quite what I expected for the price. It’s mostly synthetic & I prefer cotton. I should have read the fine print more closely or waited for a sale/discount.",2024-05-12T23:02:32.000Z
Great prices,Rated 5 out of 5 stars,"Great prices, great quality great weird ideas!",2024-05-12T22:53:24.000Z
So far two shirts I’ve gotten have been…,Rated 5 out of 5 stars,So far two shirts I’ve gotten have been wonderful,2024-05-12T22:36:12.000Z
Item shows delivered but isn’t,Rated 1 out of 5 stars,Item shows delivered. I got an email on two separate says and still nothing. No response from TeePublic.,2024-05-12T22:21:33.000Z
Ordered 8 tee shirts for a family…,Rated 5 out of 5 stars,Ordered 8 tee shirts for a family vacation to surprise all. Tee shirts were great and all loved them…,2024-05-12T22:20:54.000Z
quick and quality,Rated 4 out of 5 stars,,2024-05-12T21:51:52.000Z
Excellent customer service,Rated 5 out of 5 stars,"Excellent customer service! After the fact,  I've realized I accidentally selected the wrong color t-shirt, so I emailed a request to change my order after I placed it. I received a very prompt and friendly reply letting me know my order had been corrected per my request. I appreciate the speedy response and the the whole tone of the email. And I got the exact shirt I wanted: cute fit, nice fabric, funny as heck.  I will definitely order from TeePublic again.",2024-05-12T21:47:04.000Z
The magnets were perfect!,Rated 5 out of 5 stars,,2024-05-12T21:42:56.000Z
Forever Grateful TYVVM <3,Rated 5 out of 5 stars,"The shirt was perfect, love it! Going to get another, but different one next month! Thank you so much for being legit. Forever, and ever grateful. <3",2024-05-12T21:28:23.000Z
My shirt was printed and shipped…,Rated 5 out of 5 stars,My shirt was printed and shipped quickly. The print is super cute and the quality of the shirt feels nice,2024-05-12T21:24:08.000Z
Nice design,Rated 5 out of 5 stars,"Nice design, fast shipping.",2024-05-12T21:13:56.000Z
Your Tshirts are the best,Rated 5 out of 5 stars,Your Tshirts are the best. Fit great and always have the best designs.,2024-05-12T21:04:04.000Z
The wide variety of styles,Rated 5 out of 5 stars,"The wide variety of styles, colors, and sizes of the t-shirts offered.",2024-05-12T20:58:33.000Z
Quality at affordable prices,Rated 5 out of 5 stars,I really enjoyed the ease and ability to find the specific items that I wanted to express my pertains interest. The quality and the comfort of the product is also of great value. Will definitely use the company again for future printing orders.,2024-05-12T20:41:51.000Z
Fast service,Rated 5 out of 5 stars,"Fast service, good selection, a quality product",2024-05-12T20:17:11.000Z
Great quality,Rated 5 out of 5 stars,"The shirts came quickly, and the printing is awesome, really clear and detailed.  Lots of designs to choose from, easy to order.",2024-05-12T20:10:11.000Z
"Arrived fast enough, but.....",Rated 4 out of 5 stars,The product arrived fast enough I just wasn't to happy with the screen print as it was crooked on the T shirt.,2024-05-12T20:06:07.000Z
Extremely poor print quality.,Rated 1 out of 5 stars,"This company used to be good, but my last order all 4 shirts were of obvious garbage bootleg iron on print quality instead of properly silk screened on graphics. They'll be lucky to last a couple washes before the crack and fade. Plus they were sloppily applied with 3 of the 4 having graphics being crooked or off centre. I'm embarrassed to wear these in public. This company will NEVER see an order out of me ever again.",2024-05-12T20:00:31.000Z
Fast Delivery,Rated 5 out of 5 stars,"Fast Delivery, Vibrant colors and soft material Tees.I couldn't ask for more.",2024-05-12T19:59:54.000Z
limited color and neck-lines,Rated 4 out of 5 stars,they have very limited colors and neck-line for shirts-all the colors and necklines should be available-you're printing on a tee-shirt!,2024-05-12T19:56:27.000Z
delivery times terrible…,Rated 2 out of 5 stars,How your delivery times are so terrible is beyond me. Took a week to get a short from Fontana to Los Angeles… not good. At all.,2024-05-12T19:28:10.000Z
Unique products,Rated 5 out of 5 stars,I never thought to see one of my favorite tv series from the '70's on a T-shirt. I love that you have these shirts!,2024-05-12T19:17:07.000Z
Quality product. As described.,Rated 5 out of 5 stars,"Ease in ordering, quick service & delivery, quality product - which was exactly as described.  Good follow up asking if satisfied with product.  2 thumbs up.",2024-05-12T19:11:32.000Z
My daughter loved them!!,Rated 5 out of 5 stars,"My daughter absolutely loved them! They are true to size, good material and look exactly like they do on the website. I have been ordering products from TeePublic for years and have never been disappointed!",2024-05-12T19:11:21.000Z
Efficient delivery and satisfaction with the order,Rated 5 out of 5 stars,I received my order before the deadline. Sweatshirt with beautiful print. I recommend the company.,2024-05-12T18:47:36.000Z
I bought a Team Trump shirt and it is…,Rated 5 out of 5 stars,"I bought a Team Trump shirt and it is the softest, nicest fabric!  I love it. Will wear it often.",2024-05-12T18:19:56.000Z
Very good quality of the t & the print…,Rated 5 out of 5 stars,Very good quality of the t & the print is first class. I would recommend TeePublic to anyone.,2024-05-12T18:18:04.000Z
Great shirt.,Rated 5 out of 5 stars,,2024-05-12T18:17:19.000Z
Excellent tee shirt,Rated 5 out of 5 stars,Very easy ordering and the tee was exactly as expected.,2024-05-12T18:11:31.000Z
The shirt I purchased was exactly what…,Rated 5 out of 5 stars,The shirt I purchased was exactly what I ordered. I received my order in a very timely manner. The quality of the shirt and print was perfect. I will continue to purchase in the future.,2024-05-12T18:10:38.000Z
It takes time.,Rated 5 out of 5 stars,I love the variety and quality of the shirts!,2024-05-12T18:05:43.000Z
I did not get the shirt I ordered,Rated 1 out of 5 stars,"I did not get the shirt I ordered, and I would like to return it.",2024-05-12T17:46:53.000Z
Wrong size shirt,Rated 1 out of 5 stars,"Wrong size shirt. Requested a exchange, reached out three times and no one has responded thus far. The size chart is off, quality not the best.",2024-05-12T17:40:31.000Z
Great fit,Rated 5 out of 5 stars,Fast shipping and awesome fit,2024-05-12T17:19:59.000Z
always a great product,Rated 5 out of 5 stars,"always a great product, i only wish there were more interaction with the artists, Sometimes i would prefer a smaller graphic on my shirts",2024-05-12T17:17:42.000Z
Easy exchange,Rated 5 out of 5 stars,I've ordered a few shirts from here and I love the fit and fabric. I tried a tank top this time and ordered the same size I'd order in the shirt and it's too small. But the exchange process was super easy and I didn't even have to send the original shirt back? Amazing! They encouraged me to donate it or reuse it.,2024-05-12T17:16:04.000Z
Great as always!,Rated 5 out of 5 stars,"The shirts arrived quickly, and the images on them were very well what I expected if not better!",2024-05-12T17:14:07.000Z
The material was stiff and thin.,Rated 2 out of 5 stars,,2024-05-12T17:13:12.000Z
Ordered a shirt,Rated 5 out of 5 stars,Ordered a shirt. First one was missing a few things. I sent them a picture and they got me a new one at no charge. Looks great!,2024-05-12T17:01:58.000Z
Great product! Frat Price!,Rated 5 out of 5 stars,Your company always provides a great product at an amazing price!! Love the selection and the customer service 🤗,2024-05-12T17:00:50.000Z
I thought the finish on the shirt was…,Rated 5 out of 5 stars,I thought the finish on the shirt was great. An excellent impression of the plane and great graphics.,2024-05-12T17:00:31.000Z
I was hopeful but I am unsatisfied,Rated 2 out of 5 stars,"The concept is good and centers artists. Hopefully they receive fair compensation. The type of shirts the company uses are made of cheap material and run small, I am afraid to wash it because I fear it will shrink the minute it touches water.",2024-05-12T16:55:21.000Z
Always great shirts with fast shipping…,Rated 5 out of 5 stars,Always great shirts with fast shipping and wonderful customer service when we did have a problem.,2024-05-12T16:54:44.000Z
I'd do it again,Rated 5 out of 5 stars,The shirt is as  promised and true to fit.  TeePublic gave updates as order was received and product produced and shipped.  Would buy from company again.,2024-05-12T16:51:44.000Z
I ordered several new T-shirts,Rated 5 out of 5 stars,I ordered several new T-shirts. I love them all. I received them all in an appropriate time.,2024-05-12T16:44:41.000Z
Very cool shirt that almost no one is…,Rated 5 out of 5 stars,Very cool shirt that almost no one is old enough to understand.,2024-05-12T16:42:39.000Z
Best customer service ever!,Rated 5 out of 5 stars,Best customer service I have ever had. Had a sizing issue and they fixed it immediately.. My grandson loves the shirt.,2024-05-12T16:35:09.000Z
Representative very courteous & helpful…,Rated 5 out of 5 stars,Representative very courteous & helpful dealing with my exchange request (needed a bigger size),2024-05-12T16:31:53.000Z
I wasn’t sure what to expect,Rated 5 out of 5 stars,"I wasn’t sure what to expect, placed an order, and was very pleasantly surprised. Great quality t-shirt and graphics. Love what I ordered and would absolutely order from here again.",2024-05-12T16:10:48.000Z
Indian motorcycle shirt…,Rated 5 out of 5 stars,"The shirt I ordered was shipped in a timely manner and the fit was true to size. Also, the craftsmanship was excellent and it was selling at a good price.",2024-05-12T16:08:36.000Z
Great quality shirts and sticker.,Rated 5 out of 5 stars,,2024-05-12T16:01:01.000Z
Old Friemds,Rated 5 out of 5 stars,"I have ordered many, many, many shirts from TeePublic and everyone has been wonderful. If there was an issue, and believe me there have been VERY few, the customer service team always takes care of it in a timely and professional way. It's almost like doing business with old friends.",2024-05-12T16:00:44.000Z
Communication regarding order,Rated 5 out of 5 stars,"Communication regarding order, love the t-shirts!",2024-05-12T15:57:04.000Z
A quality product delivered quickly.,Rated 5 out of 5 stars,A quality product delivered quickly.,2024-05-12T15:54:05.000Z
The best,Rated 5 out of 5 stars,Easy to find cool shirts. Quick delivery. What else do you need?!😛,2024-05-12T15:47:21.000Z
Excellent!,Rated 5 out of 5 stars,Ordered this shirt for my 18 yr old son and the material on this tshirt was surprisingly soft! The quality of the image is excellent. He was overall happy with the tshirt and to top it off the length was what really won him over since he is tall.,2024-05-12T15:44:08.000Z
5 stars I’m happy with the tees and the…,Rated 5 out of 5 stars,5 stars I’m happy with the tees and the time frame I received them in,2024-05-12T15:43:21.000Z
Great designs,Rated 5 out of 5 stars,"Great designs, a quality product, timely delivery!",2024-05-12T15:29:30.000Z
soft but…,Rated 3 out of 5 stars,"sure is really soft, But the graphics is so big. It looks like it stretched out.. almost looks blurry",2024-05-12T15:27:41.000Z
Great product,Rated 5 out of 5 stars,"Arrived quickly, exactly as ordered, and they look and feel great.  Awesome to be able to get unique shirts!",2024-05-12T15:16:16.000Z
Quick shipping for my new favorite…,Rated 5 out of 5 stars,Quick shipping for my new favorite shirt!,2024-05-12T15:11:43.000Z
Quality!,Rated 5 out of 5 stars,"Great service, fast printing and dispatch, quality item and took under two weeks to arrive in UK!",2024-05-12T15:11:21.000Z
"It's there, it wears well, it helps",Rated 5 out of 5 stars,"I can always find whatever design subject I'm looking for, the t-shirts are really soft, I feel good helping independent artists.",2024-05-12T15:10:51.000Z
Great Ts,Rated 5 out of 5 stars,Good quality products. Offers a variety of sizes ans selection for designs. Follows up purchases with emails and product tracking. Will definitely do business with them again.,2024-05-12T15:10:24.000Z
The product arrived looking great but…,Rated 1 out of 5 stars,"The product arrived looking great but stank horribly, so I put it in a quick cold hand was cycle in a protective bag and the logo that was printed on it actually started peeling off.Beyond disappointed!!!! 😞",2024-05-12T15:08:12.000Z
Great shirts,Rated 5 out of 5 stars,Great shirts. Perfect size and fast shipping!,2024-05-12T15:05:25.000Z
Very Happy,Rated 5 out of 5 stars,My tee was delivered quickly and was a perfect fit!  Very satisfied!,2024-05-12T14:14:38.000Z
Easy and Easy,Rated 5 out of 5 stars,Easy to find what I wanted and the ordering process was simple.,2024-05-12T14:12:35.000Z
Tons of graphics to select from,Rated 5 out of 5 stars,Tons of graphics to select from! Prompt turnaround & great customer support!,2024-05-12T14:07:17.000Z
IFlat earth button                                                                                           got what I ordered in a timely…,Rated 5 out of 5 stars,I got what I ordered in a timely fashion. Thanks.,2024-05-12T13:51:58.000Z
Wrong item sent,Rated 2 out of 5 stars,Fast delivery but paid for a Brett young quote tee for a consent and got a Darius Rucker quote tee instead which is disappointing. No option to send Back or review on there website,2024-05-12T13:37:17.000Z
Tee Public is Freaking awesome,Rated 5 out of 5 stars,Tee Public is Freaking awesome! 3rd time customer and happy!,2024-05-12T13:32:38.000Z
Great customer service,Rated 5 out of 5 stars,I needed a different size and was thrilled with the helpful service I received when I asked for help. The new size arrived quickly and I love my sweatshirt.,2024-05-12T13:04:40.000Z
Giggity,Rated 5 out of 5 stars,"Product arrived in great condition, quality made, timely delivery, and a fair price.",2024-05-12T11:43:18.000Z
Perfect shirts for a birthday gift.my…,Rated 5 out of 5 stars,Perfect shirts for a birthday gift.my family member loved them. Quick shipping too. Will buy again! Thx.,2024-05-12T10:27:48.000Z
I’m so happy with every women’s tank top I get!,Rated 5 out of 5 stars,I’m so happy with every tank I get from you guys! Everyone compliments them! I love that I can find these unique graphics thank you!!!,2024-05-12T10:12:53.000Z
Smooth operation at TeePublic,Rated 5 out of 5 stars,"Smooth operation at TeePublic. A happy customer all around, T-Shirts with graphics, Stickers, prices, fast delivery, updates on order, etc. Recommended!",2024-05-12T09:57:58.000Z
gooooood bissnice,Rated 4 out of 5 stars,gooooood bissnice,2024-05-12T07:51:36.000Z
Absolutely 💯 love it,Rated 5 out of 5 stars,Absolutely 💯 love it,2024-05-12T07:14:23.000Z
The website is easy and fun to…,Rated 5 out of 5 stars,"The website is easy and fun to navigate. The selection is astounding, with different style/fit options. I am curvy female who doesn’t look good in tops that are oversized or too tight, and these shirts fit perfectly! I am delighted!",2024-05-12T06:51:27.000Z
Such a cool design,Rated 5 out of 5 stars,Such a cool design. Quick ship too,2024-05-12T06:44:39.000Z
Great t-shirts!,Rated 5 out of 5 stars,T-shirts felt really nice and the graphics are wonderful.  I ordered online and I am very pleased.,2024-05-12T06:30:39.000Z
Easy to navigate website and to order.,Rated 5 out of 5 stars,Easy to navigate website and to order.Good communication on order status.Prompt shipping.,2024-05-12T06:24:06.000Z
Great quality shirts and great sale prices!,Rated 5 out of 5 stars,Great quality for the sale price of $16!  And the huge selection is outstanding!  Always happy with these t-shirts and I have ordered many of them!  Highly recommend!,2024-05-12T06:20:35.000Z
Wish the sizing was a little more…,Rated 2 out of 5 stars,Wish the sizing was a little more realistic. Love the art! Can't wear the shirt which hurts after paying a bit.,2024-05-12T06:12:48.000Z
Nice t-shirts :D,Rated 5 out of 5 stars,,2024-05-12T06:05:58.000Z
Needed a few gifts for my mother's…,Rated 5 out of 5 stars,Needed a few gifts for my mother's birthday and found some great gifts! A awesome selection of old Hollywood T shirts! Found a awesome selection of TV memorabilia too! Thanks so much! Frequent user,2024-05-12T05:58:55.000Z
Helpful and quick response,Rated 5 out of 5 stars,Helpful and quick response,2024-05-12T05:31:40.000Z
Disappointed customer,Rated 1 out of 5 stars,"Please, don’t trust this company! I never received my order and never received any refund! So please don’t trust this company!",2024-05-12T05:30:45.000Z
Very professional,Rated 5 out of 5 stars,Good service,2024-05-12T05:19:51.000Z
Perfect Gift for a true race fan!!,Rated 5 out of 5 stars,Perfect Gift for a true race fan!!Great fit. Awesome graphics!,2024-05-12T05:05:43.000Z
As always reasonable,Rated 5 out of 5 stars,"As always reasonable, great product, timely delivery.Always buy tshirts from teepublic only.",2024-05-12T04:41:41.000Z
Nice tank top,Rated 5 out of 5 stars,Have not used the shirt since It's gonna be a gift from my kids to me for fathers day...might as well pick something I like..LOL....,2024-05-12T04:35:35.000Z
My t-shirt looked perfect,Rated 5 out of 5 stars,"My t-shirt looked perfect, and I received it within a decent timeframe.",2024-05-12T04:27:20.000Z
"Not neon false, advertising colors are basic and muted",Rated 1 out of 5 stars,"The shirt is advertised as being neon, hence the slogan “glow”!! This was purchased for a special event and couldn’t even wear it because the colors are basic/ NOT NEON, I would like to return for a full refund",2024-05-12T04:26:59.000Z
Great shirts…,Rated 5 out of 5 stars,The shirts are comfortable and the graphics beautifully sharp and beautifully rendered. I also really like that. I'm supporting individual artists.,2024-05-12T04:00:48.000Z
It was eEasy to order high quality t-shirt,Rated 5 out of 5 stars,It was easy to order the t-shirt and it arrived quickly. Item was of high quality.,2024-05-12T03:46:24.000Z
Delivered as promised.,Rated 5 out of 5 stars,,2024-05-12T03:40:06.000Z
Quick and efficient,Rated 5 out of 5 stars,"In my last order, one of the t-shirts didn't seem to fit as well as the others did. I decided to email TeePublic about it, and in no time flat received a response. No questions asked, I was shipped a replacement t-shirt in the next size up. This all happened so quickly and efficiently. I was incredibly pleased with the customer service.",2024-05-12T03:18:48.000Z
Found just what I needed!,Rated 5 out of 5 stars,Found just what I needed!! Quick delivery!! Very good quality material!,2024-05-12T03:17:19.000Z
Love my tees,Rated 5 out of 5 stars,"Love my tees, I bought four and after receiving them I bought four more, I love the fit and feel of the tees and of course the designs… so many to choose from, I always find something I like.",2024-05-12T03:01:14.000Z
Product is perfect,Rated 5 out of 5 stars,,2024-05-12T03:00:19.000Z
Sent a message,Rated 1 out of 5 stars,Sent a message about issue with order got an automated response and no follow up.,2024-05-12T02:54:53.000Z
Great quality 👍🏾,Rated 5 out of 5 stars,,2024-05-12T02:44:04.000Z
no hassle exchange,Rated 5 out of 5 stars,I ordered a tshirt for my BFF who is going thru cancer treatments. The size was too small and you made an exchange to the correct size happen with no fuss. Thank you!,2024-05-12T02:35:11.000Z
It was great!,Rated 5 out of 5 stars,,2024-05-12T02:19:49.000Z
Slow shipping,Rated 3 out of 5 stars,,2024-05-12T02:19:37.000Z
High quality t-shirts delivered quickly,Rated 5 out of 5 stars,,2024-05-12T02:10:44.000Z
My order was processed quickly and the…,Rated 5 out of 5 stars,My order was processed quickly and the price was very reasonable. I received my shirt quickly too.,2024-05-12T02:08:43.000Z
I could not be happier with the shirts and customer service!,Rated 5 out of 5 stars,I could not be happier with the shirts I’ve ordered from here. Not to mention I ordered some that unfortunately ended up being too small. I put in an exchange request and tee public ended up just sending me two new ones of the bigger size without having to return the originals! This was awesome!,2024-05-12T02:03:50.000Z
Groovy Stuff - Will order more,Rated 5 out of 5 stars,What I wanted these guys got made…. Their shirt sizes are correct and fit well on the AVERAGE man … good material …. I WILL CONTINUE to buy from them …,2024-05-12T02:02:10.000Z
Shirt is awesome and it arrived fast!,Rated 5 out of 5 stars,,2024-05-12T01:55:25.000Z
My shirts are very nice.,Rated 5 out of 5 stars,,2024-05-12T01:51:17.000Z
I purchased 3 shirts for my boyfriend…,Rated 5 out of 5 stars,"I purchased 3 shirts for my boyfriend for his birthday. He & I both loved all 3. I found exactly what I wanted. Keep up the Joey Diaz (Coco) art because that’s the one I wanted most, and literally none exist like the one I found here on TeePublic. He doesn’t even have a Merch store. I’ll be back for more. Thank you. Thank you. Thank you.",2024-05-12T01:45:46.000Z
Soft shirts,Rated 5 out of 5 stars,Soft shirts. Reasonable delivery. Great variety of choices and colors.,2024-05-12T01:45:41.000Z
I loved how quickly I got my package.,Rated 5 out of 5 stars,I loved how quickly I got my package.,2024-05-12T01:14:18.000Z
Well made T with timely delivery,Rated 5 out of 5 stars,Well made T with timely delivery.  met all my requirements.,2024-05-12T01:08:26.000Z
The picture of Toby Keith and the flag…,Rated 5 out of 5 stars,The picture of Toby Keith and the flag are perfect. It made me cry. What a tribute to him.,2024-05-12T01:06:02.000Z
Stumbled across the website and thought…,Rated 5 out of 5 stars,Stumbled across the website and thought I'd buy a little something,2024-05-12T01:03:58.000Z
Little slow to deliver but the shirt…,Rated 5 out of 5 stars,Little slow to deliver but the shirt was great.,2024-05-12T01:00:45.000Z
Mother’s Day shirts,Rated 5 out of 5 stars,Received my shirts and they were just what I had ordered. I ordered a larger size because I don’t like my shirts tight on me. The color and the print was just right.,2024-05-12T00:58:41.000Z
Terrible service and poor quality,Rated 1 out of 5 stars,"Edit - the fact TeePublic didn't respond to this speaks volumes.Deleted my account 'due to a violation' despite no information of what this violation is and me only uploading my own artwork. Artists beware, you could wake up one day and have all your work on here deleted without reason. Probably for the best as the last thing I had printed for myself was shockingly poor, I could have done better with one of those iron on transfers you print at home. Used to be a good place but gone majorly down hill.",2024-05-12T00:55:01.000Z
Pretty good graphics.,Rated 4 out of 5 stars,These tees are pretty well made. One gripe about my Sheriff Buford T. Justice shirt is that there is too much saturation in the graphic. I wish it was somewhat toned down. Other than that both of my shirts are fine.,2024-05-12T00:48:47.000Z
Great t-shirts,Rated 5 out of 5 stars,"Super soft, great fit",2024-05-12T00:47:45.000Z
This company has never let me down,Rated 5 out of 5 stars,This company has never let me down.  First class all the way.,2024-05-12T00:47:44.000Z
Really great shirts,Rated 5 out of 5 stars,"Really great shirts, lots of design choices and orders process quick.",2024-05-12T00:27:39.000Z
