Title,Star Rating,Main Content,Review Date
Bad Communication & Poor Order Execution,Rated 3 out of 5 stars,"I have used Plessers once in the past without issue, but my most recent experience gives me pause about working with them in the future. I had placed my appliance order well before needing the delivery (four months) in anticipation of long lead times given the industry's supply chain issues. Throughout the four months of fulfillment time I spoke with various members of Plesser's staff on a number of occasions about my appliances order status, and at no point was I given a warning that the company may not be able to fulfill my appliance order on time. It was not until I reached out because my order had not been shipped by the delivery deadline that I discovered that Plessers did not have multiple items in my appliance order, and that the items would be on backorder for at least another two months.I understand that there are supply chain issues affecting the industry, but the total lack of warning from Plessers left me scrambling and ultimately resulted in me having to spend $1000+, as well as losing my hefty appliance rebate, which easily could have been avoided had the company given me some warning of the fulfillment issues. Totally disappointing experience, and until supply chains get a little less pinched, I would recommend avoiding Plessers if you have a project that requires hitting hard deadlines.",2021-07-12T21:18:09.000Z
Taking a chance on an out-of-state company paid off with good service,Rated 5 out of 5 stars,"Our refrigerator was pronounced unfixable recently and, with the inventory challenges of the pandemic, we had trouble finding a unit that would fit our kitchen locally. Lowes, Home Depot, etc. all said they could get it to us by October (about 4 months at the time). I found the exact unit on the Plessers site. Being several states away, I was a little hesitant but John, the sales guy worked through everything with me to make sure the unit was right for the space and that we could really get a fridge delivered from Long Island to Virginia. He was great to deal with. The unit arrived a couple weeks later, ahead of schedule, and was installed well by the contracted group. I was also surprised and impressed that we received regular progress updates. All around, a great purchase. Enough so that i took time out to write this review.",2021-07-12T21:03:41.000Z
John was Great,Rated 5 out of 5 stars,John was Great - give him Six Stars! Everything I was told came as expected! Would buy again!,2021-07-12T20:00:02.000Z
Excellent Service,Rated 5 out of 5 stars,,2021-07-11T11:30:18.000Z
I love the folks at Plesser's,Rated 4 out of 5 stars,"I love the folks at Plesser's. They are very pleasant, and take care of their customers. I have now purchased several items from them now, and probably still continue to buy from there. The prices are reasonable and they help bring it down some. My only complaint was from the delivery folks. They were an absolute mess and I was forced to clean it up myself, because- although they were quick- they left as soon as they were done. I wish the install was better. The caulk was poorly done around the air conditioner. A fifth grader could have done that.",2021-07-10T13:17:35.000Z
Very satisfied…,Rated 5 out of 5 stars,"Peter Romano was outstanding…found refrigerator that featured items that we wanted, not extra bells and whistles…also gave us choice of three brands..we are happy with Peter’s work and the delivery men were also experienced and efficient. The refrigerator choice we made was very satisfying. Our thanks to Plessers",2021-07-09T19:18:38.000Z
Plessers products are great but the… shipping is horrible/ horrific absolutely the worst I've ever dealt with and we have a lot of products delivered to us,Rated 1 out of 5 stars,Plessers products are great but the delivery service was bad last time and even worse this time. When they made the delivery they rang the ring doorbell and left after 30 seconds which I have recorded. I was going to the bathroom and didn't get a chance to stop them before they left. Then they rescheduled for Friday then they rescheduled again for Saturday delivery then they unloaded the truck with two items even though I had three items and I had to let them know then I was supposed to have it unpacked and looked at but they just dropped it off took pictures of the barcode and left. I know plessers doesn't have control this but man that shipping service is absolutely horrible/ horrific but I understand it was free shipping and that's part of the program. I hope when I open these packages if there's any damage that plessers will take care of that issue.,2021-07-09T01:33:50.000Z
Superb FVIVE STAR experience,Rated 5 out of 5 stars,"Superb FVIVE STAR experience from the click of my placed order.  Great communication, fast delivery, professional delivery personnel, superb follow up even though there were zero issues.",2021-07-08T19:50:32.000Z
Some of the best service ever!!!!!,Rated 5 out of 5 stars,Some of the best service ever!!!!!!   I would use your company again. And I would recomend you to my family and friends. Thank you for outstanding service.,2021-07-08T18:41:42.000Z
Plesser’s was great but delivery was bad,Rated 3 out of 5 stars,"Plesser’s was great, but their delivery company was NOT!!!!  Impossible to get ahold of and missed a delivery scheduled no call and I waited all day! Not acceptable!",2021-07-08T18:00:58.000Z
Fast,Rated 5 out of 5 stars,"Fast, efficient and friendly service",2021-07-08T15:08:19.000Z
Frustrated,Rated 1 out of 5 stars,"Frustrated. I ordered 3 appliances in the beginning of March. Still waiting for range. Was told it would be in the end of April. Had the other 2 appliances delivered. One is damaged. Was told to email customer service with pictures. Received an email back a few days later stating they would be back in touch. Still haven’t heard anything. This is my first dealings with Plesser's and I am not pleased thus far. Hopefully they turn things around, but so far frustrated and very disappointed.",2021-07-07T14:33:31.000Z
Get a new shipping company!’,Rated 1 out of 5 stars,"Eugene was nice in sales but your choice of shipping companies sucks.It boarded a truck on June 8th and we just got it this morning, 2 weeks after our kitchen was completed. Now I have to spend extra money to have the subcontractor back!Awful",2021-07-07T02:58:03.000Z
Staff was very good,Rated 5 out of 5 stars,"Staff was helpful, knowledgeable, efficient and pleasant. The price was right and the shipping, although taking a slightly longer than I had hoped, was timely, considering that my appliance had to be shipped all the way across the country during the time of Covid - and I was informed beforehand about this.Definitely a very easy experience from start to finish.I wouldn't hesitate to recommend Plesser's..",2021-07-06T20:37:31.000Z
We knew our 23-year-old refrigerator…,Rated 5 out of 5 stars,"We knew our 23-year-old refrigerator was gasping its last breath. Unfortunately, everything in Colorado was back ordered! I knew people who had ordered their appliances online so I thought I'd give it a try. I couldn't be happier with my experience. The turnaround time was just 2 weeks! I'm sure I'll order from Plesser's again when the time comes for another old appliance to bite the dust!",2021-07-06T20:01:22.000Z
Great prices,Rated 5 out of 5 stars,"Great prices, fast and free shipping. Fridge arrived in excellent condition. I would buy from Plesser's again",2021-07-06T11:58:25.000Z
Installers were professional and…,Rated 5 out of 5 stars,"Installers were professional and friendly, they knew the product, great experience",2021-07-06T04:30:30.000Z
Great service and price.,Rated 5 out of 5 stars,,2021-07-06T02:14:43.000Z
Salesperson was very helpful in helping…,Rated 5 out of 5 stars,Salesperson was very helpful in helping me choosing the right product.  Delivery was made as scheduled.  Delivery men were courteous and friendly.  Did not leave a mess behind.,2021-07-05T17:57:23.000Z
Very Satisfied with my recent purchase and delivery,Rated 5 out of 5 stars,I was very satisfied with the recent purchase and delivery of an LG dishwasher from Plesser's.  Price was competitive and delivery was done in a reasonable time.  I would order from Plesser's again.,2021-07-04T14:52:36.000Z
Jennifer was great during the…,Rated 5 out of 5 stars,Jennifer was great during the reservation process and processing my order. Very Thorough and Professional,2021-07-03T11:56:11.000Z
Absolutely the best,Rated 5 out of 5 stars,"We ordered complete high end kitchen Wolf , subzero,Miele,tv’s ,sound systems,washer and dryer. Stephen was our salesman and was absolutely professional  Prices and follow ups were great. He kept us informed on every thing. We definitely would highly recommend",2021-07-02T23:11:03.000Z
Shopping at Plesser's,Rated 5 out of 5 stars,"I have dealt with Peter at Plesser's in Babylon Village and must say it is a pleasant experience dealing with him. He is also very helpful with showing you how to get any rebates that you are due on whatever you order. I ordered 2 air conditioners recently which were delivered right when they say they would be. Also, the delivery person was very courteous and did a great job of installing them. Anytime I need appliances and such I will definitely again shop at Plesser's.",2021-07-02T22:43:34.000Z
Plesser's is the best!,Rated 5 out of 5 stars,"Plesser's has great salespeople, great selection, and great prices!  Service is top-notch!",2021-07-02T19:25:25.000Z
Excellent customer service,Rated 5 out of 5 stars,"Excellent customer service. Great communication. Items in stock at reasonable price. Delivery only a few days delayed due to covid, not months",2021-07-02T16:12:31.000Z
3 Strikes and I am out....,Rated 1 out of 5 stars,"The folks at Plesser are top notch.  My experience, however was not good.  I ordered an oven, dishwasher and a couple of other pieces in December 2020.  Received the dishwasher etc. in March.  The oven was delayed due to COVID.  Make a long story short, Plesser shipped me 3 ovens, all arriving with visible damage to the metal cabinet.   The last oven was received on July 1st.  I refused the 3 ovens since I was concern at the unknown internal damage and upon calling BOSCH, they confirm that the warranty would be void had I accepted the oven.  It is negligence on Plesser's part to ship ovens, specially after two with the same issue, without taking precaution that the merchandise is not damaged upon leaving the warehouse and/or adding extra packaging to ensure no damage in transit.   At the end of the day, Plesser will not fulfill my order (i.e. send the fourth oven).   I wasted 4 months, prices have increased 20% and none of the local retailer have the oven in stock.  I am screwed.  I have a kitchen suite that I need to match, no oven, a wait god knows how long and a 20% higher cost.  All I wanted is what a paid for; an undamaged oven.  Too much to ask out of Plesser.  My advice; buy locally, inspect in-stock merchandise and stay away from Plesser.",2021-07-02T14:40:07.000Z
I hate to write negative things about…,Rated 1 out of 5 stars,"I hate to write negative things about someone but Robert, in the Southampton showroom, is terribly unprofessional. He never returns a call, and having spent a good amount of money on a Lynx grill, I expected to hear back, perhaps one time, from this guy. He also misspoke about the unit he sold me. Conversely, Daniel Lastraglio, has been wonderful, as he covers for Robert’s lack of customer service skills, or common decency. I would never purchase another item from Southampton.",2021-07-02T14:14:15.000Z
Plessers is terrific,Rated 5 out of 5 stars,"We had a short window to update our kitchen, including new appliances. In 2021 supply chains of all sorts of home goods are choked. We couldn't find our chosen KitchenAid and Bosch appliances in stock anywhere on the West Coast (we're in Los Angeles). When I broadened my search I came across Plessers and spoke with the nicest salesperson -- who had pieces available ready to ship of everything we needed, competitively priced. Delivery to LA was quick and without incident. Plessers is a great resource.",2021-07-01T23:04:30.000Z
customer service  and order process…,Rated 4 out of 5 stars,customer service  and order process fineDelivery staff was an issue.,2021-07-01T20:47:58.000Z
Plesser's was great and shipped out the…,Rated 1 out of 5 stars,"Plesser's was great and shipped out the appliance to the distribution center very quickly. However, the DC they use was horrible as it took 2 1/2 weeks to deliver 60 miles down the Parkway...",2021-07-01T19:11:17.000Z
Plessers's Appliance customer services…,Rated 4 out of 5 stars,"Plessers's Appliance customer services are very helpful and get the order on time. The only thing is the shipment delivery from AM and their tracking portal are not accurate. It happen twice, that they do not call 24 hours ahead of time, and call you that they be delivered in 15 minutes. But overall it was all good.",2021-07-01T16:36:56.000Z
All good,Rated 5 out of 5 stars,All good - I already sent this!,2021-07-01T15:08:16.000Z
4 Delivery Attempts,Rated 1 out of 5 stars,"Delivered the wrong dishwasher twice. The third attempt the box was damaged and when opened the door was severely damaged. The fourth delivery everything seemed normal but when the installers when to instal it, the lower back corner was smashed in resulting with an opening. Needless to say after 3 months and 4 attempts I am returning the damaged dishwasher fir a refund. Will never use Plesser’s again.  It’s obvious why they are cheaper than everyone else.",2021-07-01T14:51:42.000Z
It was completely my fault for not…,Rated 1 out of 5 stars,"It was completely my fault for not recognizing this was just a freezer and not a fridge. The second I opened the package and only opened the top of the box to see in and when we saw it was not a fridge, It was quite painful using the shipping service type they enforced but would not provide any recommended companies. I had to find a shipping company on my own and they were horrible. They didn't show up 6x in a row and finally showed and shipped it back. Plesser's said the sub zero freezer had the hinges taken off, which it clearly had not because we had not even opened it and refused to give me a refund. Complete scam.",2021-06-30T12:52:58.000Z
Not so happy,Rated 3 out of 5 stars,The product was great. And good price.They were pushing me to buy extended warranty.The deliver service was terrible. They drove off my driveway and left ruts in my yard. They didn’t speak English. And they left the packaging on my front porch.,2021-06-30T00:36:26.000Z
Very pleased!,Rated 5 out of 5 stars,"My induction cooktop was delivered promptly, and in good condition when no one else seemed to have it in stock.  Good price too!",2021-06-29T23:07:25.000Z
Truly Finest Customer Service,Rated 5 out of 5 stars,"From the time we walked in your showroom to order our appliances to the time of delivery and afterwards, we were treated will respect and kindness. Very professional team. Highly recommend.",2021-06-29T21:25:44.000Z
Great doing business a Pleasure,Rated 5 out of 5 stars,Great doing business a Pleasure. A better service & PRICES big box stores,2021-06-29T20:04:44.000Z
Excellent service and delivery on time!,Rated 5 out of 5 stars,,2021-06-29T18:04:23.000Z
This was a smooth transaction,Rated 5 out of 5 stars,"This was a smooth transaction, couldn't believe it. Got my trash compactor before anticipated day I was expecting.",2021-06-29T17:49:13.000Z
Excellent service,Rated 5 out of 5 stars,Excellent service. Prompt delivery.,2021-06-29T16:26:06.000Z
My dishwasher arrived on time and is…,Rated 5 out of 5 stars,My dishwasher arrived on time and is exactly what I wanted.  The folks at Plessers were great to deal with and I would purchase from them again.,2021-06-29T15:52:41.000Z
Easy transaction and helpful staff,Rated 5 out of 5 stars,Easy transaction and helpful staff. The team was friendly and quickly helped me figure out what we needed and then source the best option. I like that they send a quote which includes an easy to reference link to the installation guides for all measurement verification. We were lucky and the appliances we needed were already in stock.,2021-06-29T15:02:27.000Z
Your salesman was so easy to talk to…,Rated 5 out of 5 stars,"Your salesman was so easy to talk to and work with.  I did order completely by phone because I knew what I wanted.  He was knowledgable and helpful.When the washing machine came, it went very smoothly and the installers went above and beyond to make sure all was hooked up correctly.",2021-06-29T01:46:48.000Z
Great experience buying from Plesser’s,Rated 5 out of 5 stars,"Great experience buying from Plesser’s. Very helpful, kind and patient. Great communication and delivery/installation was excellent. Really goes above and beyond expectations. Will go back for any future appliance purchases.",2021-06-27T16:23:03.000Z
Very easy and quick service,Rated 5 out of 5 stars,Very easy and quick service. Competitive price and very happy to use a small business.,2021-06-27T11:21:20.000Z
Peter was a big help with the selection…,Rated 5 out of 5 stars,Peter was a big help with the selection of appliances! Thank you. The installation was also an A Plus!,2021-06-26T14:19:20.000Z
Good Experience,Rated 5 out of 5 stars,John DeSenso was very helpful,2021-06-25T22:44:56.000Z
Our salesman told us the stove was in…,Rated 1 out of 5 stars,Our salesman told us the stove was in stock but never said we would be waiting for a conversion kit for propane.  Six weeks later our stove arrived without the conversion kit being installed in the warehouse. The delivery was scheduled for the following day after the delivery person contacted the office to tell them nothing was on the delivery slip as well as nothing telling them that the old stove was to be taken away. The delivery people were excellent but no one from the office called to check or apologize for the mistake.,2021-06-25T22:31:29.000Z
nice Tv great price,Rated 5 out of 5 stars,,2021-06-25T20:37:09.000Z
Great job,Rated 5 out of 5 stars,Everything was delivered on time & is working greatly,2021-06-25T19:07:50.000Z
Great!,Rated 5 out of 5 stars,Great and Quick service!,2021-06-24T22:06:47.000Z
Very good service,Rated 5 out of 5 stars,"Very good service, fast delivery",2021-06-24T19:04:32.000Z
Thank you to Jennifer for being so…,Rated 5 out of 5 stars,Thank you to Jennifer for being so helpfull with the purchase and delivery of my item.,2021-06-24T19:00:32.000Z
Had some warranty work needed on my…,Rated 5 out of 5 stars,Had some warranty work needed on my refrigerator. We live in PA and Plesser's is in NY but it was like we were next door. Everything taken care of within a week   thank you,2021-06-24T18:05:41.000Z
Excellent product professional delivery,Rated 5 out of 5 stars,,2021-06-24T17:40:14.000Z
I ordered 2 diswashers shipped from…,Rated 5 out of 5 stars,"I ordered 2 diswashers shipped from your wharehouse in NY to Atlanta.  One arrived damaged (unpacking on arrival  is essential!) and without questions the shippers took the damaged unit with them and handled all the paperwork for me in that regard.  That same day i was contacted by Plesser's and notified they would immediately ship another identical but undamaged unit.  It arrived with 2.5 weeks again with excellent delivery service and into my kitchen (i have a very long and steep driveway).  I had to dishwashers installed the very next day, they work very well and i am very happy!   BTW, Barry was excellent during the sales part of the deal.  Kudos to him big time",2021-06-24T13:43:15.000Z
Happy Customers!,Rated 5 out of 5 stars,"Very pleased, my purchase  arrived as promised in perfect shape, the delivery  crew was very professional and knowledgeable.",2021-06-24T13:38:48.000Z
Their service was great.,Rated 5 out of 5 stars,,2021-06-24T13:28:51.000Z
I purchased a BRAND NEW refrigerator…,Rated 1 out of 5 stars,"I purchased a BRAND NEW refrigerator from Presser's Appliance in January.  I received the refrigerator in March as expected.  The refrigerator I receiver had physical damage in several places.  Presser's refused to replace the refrigerator.  I contacted Whirlpool,  They informed that Presser's sold me a refrigerator that was flagged as SOLD AS IS.  I was not told that I was getting a scratch and dent when I paid full price. Customer service is really customer isolation. My last message from Presser's was ""they can not do anything about. There are additional issues that are bothersome.  The sales person avoided returning my several calls.",2021-06-23T20:48:26.000Z
Gene was a great help and the delivery…,Rated 4 out of 5 stars,Gene was a great help and the delivery crew was very friendly and knowledgeable.Thanks Plessers for a great buying experience with our new Viking Stove and Dishwasher.,2021-06-23T19:19:33.000Z
Excellent service,Rated 5 out of 5 stars,"Excellent service. Continual notification on delivery and service responsibilities. Delivery was done without a hitch, good guys.",2021-06-22T20:23:52.000Z
Best Appliance Buying Experience,Rated 5 out of 5 stars,"I was a little skeptical purchasing a major appliance online from an out of state vendor, but I was desperate after Lowe’s delayed my order another six months after I had been waiting four months for my range.  It turns out, I should have used Plesser’s for all my appliances.  Seamless process with a very helpful staff. My range was safely delivered as promised after being shipped from NJ to TX. I plan on using this Team for my future appliance needs.",2021-06-22T19:50:43.000Z
My items shipped May 22nd and now a…,Rated 2 out of 5 stars,My items shipped May 22nd and now a month later I am yet to receive any of my appliances. I didn't realize the pony express was reinstituted.Very poor handling of my situation,2021-06-22T19:23:06.000Z
The price was great,Rated 5 out of 5 stars,The price was great. I was told ahead of time the item was back-ordered and not to expect it until August. A few weeks later we got a call saying they had gotten it in and we were first on the list. It was delivered timely and everything was great. I would highly recommend them!,2021-06-22T18:04:06.000Z
Barry Dubin has always been very quick…,Rated 5 out of 5 stars,Barry Dubin has always been very quick to attend to my questions.,2021-06-22T15:52:50.000Z
Perfect,Rated 5 out of 5 stars,Perfect!  No issues whatsoever.  I have dealt with them over the years and will continue to do so.,2021-06-22T15:33:24.000Z
"No surprises, very satisfied",Rated 5 out of 5 stars,Item delivered 2 weeks before promised date.  I am also satisfied with the delivery service.,2021-06-21T16:09:12.000Z
Pleased customer.,Rated 5 out of 5 stars,"Everything from sales rep,  the installer exceeded my expectations.  I just love the LG Tower and can't stop washing.  I highly recommend this company.  I will only  use Plessers for any future purchases.  I have highly recommended Plessers to all my friends and family.  Thank you again for your professionalism in all matters, it was a refreshing experience.Again, Thank you.Kathleen Cervino",2021-06-21T16:05:25.000Z
Purchase was very easy and delivery was…,Rated 5 out of 5 stars,Purchase was very easy and delivery was on time.,2021-06-21T14:25:10.000Z
Horrible delivery service,Rated 1 out of 5 stars,Horrible delivery service. Absolutely horrible. I still haven't received my item - NOTHING has been done to compensate me for the now 3 days I've taken time off work to be here for the delivery. I paid months ago and delivery has been canceled 3 times now. Never again. I'm 100% over it.,2021-06-21T14:05:36.000Z
Alan and his team got me everything I…,Rated 5 out of 5 stars,Alan and his team got me everything I needed to complete my outdoor kitchen. it was delivered and ready to be installed.,2021-06-21T12:15:53.000Z
Great buying experience,Rated 5 out of 5 stars,Great buying experience. Ordered over the phone. Stove was delivered in a timely manner even though it was back ordered. I was expecting it to be a longer wait time since I am in the west coast. Definitely recommend and would buy again from Plessers. They had the best price and I was able to pay it over time with special financing .,2021-06-21T06:38:08.000Z
Excellent experience!,Rated 5 out of 5 stars,"My wife & I had an excellent experience at Plesser's.  Our salesperson, Peter, was incredibly knowledgeable about the multiple brands & models.  His expertise  made the entire experience a breeze, and we were able to select a refrigerator, a dishwasher, a microwave oven and a range in a minimal amount of time.  We highly recommend Plesser's for all of your appliance needs.",2021-06-20T14:33:09.000Z
I ordered a refrigerator recently and I…,Rated 5 out of 5 stars,I ordered a refrigerator recently and I could not be happier.  My salesperson Emily was fantastic.  The refrigerator came as promised on time and the delivery crew was beyond fantastic.  I will be ordering all my future appliances from them.,2021-06-20T01:16:18.000Z
The service showroom person was…,Rated 5 out of 5 stars,"The service showroom person was friendly, knowledgeable and very informative on my air conditioners purchase. The individuals who installed my air conditioners were knowledgeable, helpful and answered all of my questions in an outstanding manner.",2021-06-19T13:41:12.000Z
Great customer service!,Rated 5 out of 5 stars,,2021-06-18T21:46:58.000Z
Great company!,Rated 5 out of 5 stars,"Professional, courteous, great customer service.  Our oven arrived from NY to CA in a very timely manner.  We highly recommend Plesser's!",2021-06-18T21:04:51.000Z
Great customer service and reliable…,Rated 5 out of 5 stars,Great customer service and reliable delivery,2021-06-18T01:46:02.000Z
Miele was available and on time,Rated 5 out of 5 stars,Miele was available and on time. Thank you!,2021-06-17T20:21:23.000Z
Very professional organization,Rated 4 out of 5 stars,Very professional organization.  The refrigerator came in damaged and they were very good about following up with phone calls and emails to resolve the issue.,2021-06-17T19:43:23.000Z
The only place to buy quality…,Rated 5 out of 5 stars,The only place to buy quality appliances.  Just bought a new range and they had it delivered to my home in New Hampshire.  Alan is a great guy to work with along with his brother.  Great service and courteous attention.,2021-06-17T19:41:09.000Z
Appreciate the executives effort as…,Rated 4 out of 5 stars,Appreciate the executives effort as well as order support. So far so good with dryer.,2021-06-17T16:12:13.000Z
Fantastic customer service,Rated 5 out of 5 stars,"Fantastic customer service, great product.  Would recommend to anyone.",2021-06-17T15:35:36.000Z
I ordered appliances in April of 2021…,Rated 1 out of 5 stars,I ordered appliances in April of 2021 that were supposedly in stock.  It's now June 17th and neither Plessers or the shipping company will answer the phone or return a message.  Now I have to dispute this charge with my credit card company.,2021-06-17T14:49:35.000Z
Excellent Service,Rated 5 out of 5 stars,"The dryer was delivered and installed when promised. Installation and cleanup, including removal of the old machine, was excellent.",2021-06-17T14:22:30.000Z
Great Service,Rated 5 out of 5 stars,Wonderful service and fast delivery!,2021-06-17T14:12:00.000Z
Plessers customer service was good for…,Rated 1 out of 5 stars,Plessers customer service was good for 5 of 6 appliances ordered.  However my refrigerator is not in stock 7 months after I placed the order.  I completely understand the national appliance shortage.  However Plessers never let me know that the appliance was on back order even though we had multiple interactions to adjust the date of delivery of my appliances.  In addition they took final payment from me for all appliances without saying the fridge was on backorder.  I was notified the evening before delivery for my new kitchen appliances that the fridge was on backorder which is way too late.  I am still waiting for my fridge and Plessers gives no updates on status.  Sets no expectations.  The sales person ignored my email indicating I was not happy.  A little customer service goes a long way.,2021-06-17T13:43:47.000Z
Jennifer is awesome as always,Rated 5 out of 5 stars,Jennifer is awesome as always!  Very helpful and nice to talk to.  Delivery was simple and the appliances look great.,2021-06-17T13:12:26.000Z
Kyle was exceptional,Rated 5 out of 5 stars,Kyle was exceptional. He was efficient and arrived on time. He completed a quality installation in a timely manner. Purchasing my new stove at Plesser's was a rewarding experience. Thank you!,2021-06-17T07:10:53.000Z
Happy with purchase,Rated 5 out of 5 stars,We had a positive experience ordering with plessers,2021-06-16T19:34:36.000Z
From sales through installation,Rated 5 out of 5 stars,"From sales through installation, it was a good experience.   Thanks.",2021-06-16T11:34:43.000Z
I was very impressed with my entire…,Rated 5 out of 5 stars,I was very impressed with my entire experience.  Stephan was very helpful in placing my order. He answered all my questions and was very courteous. My order shipped on time and arrived just like planned. The two men who delivered it were very nice and put it where I asked them to. My overall experience was excellent and I will definitely recommend Plesser’s.,2021-06-15T20:18:49.000Z
A pleasure working with Plessers,Rated 5 out of 5 stars,A pleasure working with Plessers.  Speedy responses and great teamwork.A+,2021-06-15T19:33:57.000Z
Great communication and smooth…,Rated 5 out of 5 stars,Great communication and smooth delivery.  No worries!,2021-06-15T19:30:18.000Z
Staff very attentive and courteous…,Rated 5 out of 5 stars,Staff very attentive and courteous specially Emily She helped at given us the best price possible,2021-06-15T18:46:43.000Z
Outstanding help when I ordered online,Rated 5 out of 5 stars,Outstanding help when I ordered online! Very happy to find the item we were looking for. Delivery went well also!,2021-06-15T17:51:27.000Z
Great service.,Rated 5 out of 5 stars,,2021-06-15T15:59:12.000Z
"Ordered two Weber Grills. ""Very"" Satisfied with Plesser's",Rated 5 out of 5 stars,"No complaints whatso ever.  We were looking for a Weber Genesis II SE-330 in Crimson.  We wanted the SE (Special Edition) because it came with the stainless steel grills and it also came with the light that attaches to the handle.  This grill was very difficult to find online and was unavailable locally.  We also wanted two of them, which made it even harder to find.  Plesser's had the grills in stock.  I was concerned about the ""curbside"" delivery, since these grills are heavy.  I still remember ordering some speakers once and the delivery people literally left them at the curb at the bottom of my driveway.  I asked Plesser's if they could at least have them placed in the garage for the ""curbside"" price.  No problem, the changed the delivery info so that they would place them in my garage.  Very satisfied with Plesser's!!",2021-06-15T13:05:54.000Z
Great service bought the refrigerator…,Rated 5 out of 5 stars,Great service bought the refrigerator on Wednesday was delivered on Friday,2021-06-15T11:32:27.000Z
Great customer service,Rated 5 out of 5 stars,,2021-06-15T00:58:18.000Z
As always a successful purchase and…,Rated 5 out of 5 stars,As always a successful purchase and great service.  Eugene is my guy!,2021-06-14T22:26:33.000Z
Delivered on time,Rated 5 out of 5 stars,"Delivered on time, correct item, undamaged, at correct price. Excellent compared to Lowes and home Depot.",2021-06-14T22:24:42.000Z
Couldn’t be happier,Rated 5 out of 5 stars,"Bought a Bosch dishwasher there that other outlets insisted was unavailable without a lengthy wait. Saleswoman was awesome, explained all the features and installation requirements and no pressure to upgrade to a more expensive model. Was delivered and installed in less than 2 weeks, including removal of the broken unit it replaced. Couldn’t be happier!",2021-06-14T17:00:57.000Z
Great Company...,Rated 5 out of 5 stars,"Yes... understandably due to Covid my items were not delivered when expected... BUT... The pricing was GREAT... My salesperson Jennifer O'Brien was FANTASTIC!!!... She gave me a 10 year Warranty on ALL my items which is a Major benefit to buy from Plessers's... and last but NOT least I like to give the smaller so to speak companies business especially when it doesn't cost me Any MORE... ""COMPETITION"" is what made Our Nation Great... it is important to keep the Giant companies in line...",2021-06-11T16:30:27.000Z
Plesser’s customer service just can’t…,Rated 5 out of 5 stars,Plesser’s customer service just can’t be topped! They reached out to me to make sure I was aware of my products’ back order status and they are worked with me throughout the whole process to give me real information and not lip service. I will absolutely buy an appliance from them again even though I live in California!,2021-06-11T02:49:55.000Z
Easy to work with,Rated 5 out of 5 stars,Easy to work with and they had the appliance I was looking for in stock which none of the big box stores did. Why not buy from Plesser's when the shipping and deliver is free?,2021-06-11T00:27:19.000Z
good service - reliable company,Rated 5 out of 5 stars,"very good and quick service, reliable company, product new and in perfect condition. best price on the market.",2021-06-10T23:59:58.000Z
Poor customer service - Poor delivery service,Rated 1 out of 5 stars,"I paid a $50 up charge to have an Oven Unpackaged and  all packaging removed  (what a waste I told the delivery company to please take all  packaging and THEY JUST LEFT IT IN MY DRIVEWAY)There was a 30"" trim part  shipped for my 27"" unit What should have been an easy phone call to customer service required multiple communications, e-mail pictures etc... only to hear that the manufacturer saw no problem.I had to convince the Plessers rep there was an actual problem - drawing on the pictures already sent to show the measurements just did not match.The part was finally sent, after way more aggravation than was needed",2021-06-10T22:27:15.000Z
Great service!,Rated 5 out of 5 stars,"Plesser’s was the only place that had the style of stove in stock. I’m glad they did, they could not have been easier or nicer to work with. Very easy to order over the phone and free shipping from NY to WA! The stove was delivered 3 weeks after ordering, exactly as they had estimated for me. Most other suppliers had quoted me months! Our new kitchen aid stove is amazing, I could not be happier,",2021-06-10T14:36:09.000Z
Cooktop came sooner than estimated and…,Rated 5 out of 5 stars,Cooktop came sooner than estimated and in perfect condition.,2021-06-10T14:30:37.000Z
Super pricing,Rated 5 out of 5 stars,"Super pricing, great communication about order status and shipping. The delivery team was professional and courteous and helped us get our appliances to the storage area. Will use them again and recommend to anyone.",2021-06-10T14:19:31.000Z
They got me the exact products I wanted…,Rated 5 out of 5 stars,"They got me the exact products I wanted at a great price and delivered in the timeframe promised.  Seems simple but it's actually a rare occurrence these days so many thanks to Everyone at Plessers that made this happen.  I'm a big fan and will be spreading the word that from down in Florida I found the best place to buy Appliances is in Babylon, New York called Plesser's Appliances!",2021-06-10T13:15:53.000Z
Great all the way around!,Rated 5 out of 5 stars,Great all the way around! I was looking for an oven and it was back-ordered everywhere! My cousin told me about Plesser's and I called them and they got my order placed that day!,2021-06-09T14:17:11.000Z
"Good product, delivery was iffy",Rated 3 out of 5 stars,Delivery guys were clearly ex-cons which I wouldn't mind if I didn't have a toddler and an infant in there house... Not very nice either. Dishwasher is great at a great price but hardware was mostly omitted. Needed to request adapters for sideMount and kick plate.  Sales guy was real nice.,2021-06-09T02:49:20.000Z
Pleaser’s Aims to Please,Rated 5 out of 5 stars,I was highly satisfied with their service and price.,2021-06-09T02:40:20.000Z
"Good price, Great service",Rated 5 out of 5 stars,I had a great savings on my new refrigerator. I live in California and it shipped here in two weeks without a scratch.,2021-06-08T23:00:40.000Z
"Good price, great service!",Rated 5 out of 5 stars,"Plesser's offered a great deal on my new dishwasher. They called me to double check the model and shipping information before proceeding. They actually had the dishwasher in stock, it shipped quickly, and arrived in great condition. Good experience all the way through including the mail in rebate.",2021-06-08T15:32:25.000Z
They had the fridge I want at a good…,Rated 5 out of 5 stars,They had the fridge I wanted at a good price and got to me in CO in just a few weeks. Customer service was little hard to reach but very professional and took care of my needs.,2021-06-08T10:42:46.000Z
