Title,Star Rating,Main Content,Review Date
I am always satisfied with all my…,Rated 5 out of 5 stars,"I am always satisfied with all my purchases from B-Wear.  The graphics are amazing, the sizing is perfect and they wash and wear so well. I gift them to friends and I always receive compliments on my shirts! I have many in my collection and I will always be back to add more!",2023-04-25T19:38:45.000Z
Affordable and quick service,Rated 5 out of 5 stars,,2023-04-25T01:43:00.000Z
I love the shirts & all the things they…,Rated 5 out of 5 stars,I love the shirts & all the things they say. They are so me sometimes!!!,2023-04-25T00:11:54.000Z
Love the comfort of the shirts!,Rated 4 out of 5 stars,,2023-04-24T23:32:10.000Z
These T-shirt are so soft and made to…,Rated 5 out of 5 stars,These T-shirt are so soft and made to last!!!,2023-04-24T22:55:26.000Z
I love your items,Rated 5 out of 5 stars,I love your items! They all fit true to size! B wear selection is amazing! Costumer service is great! Quality clothing at low price! I refer you buy cloth and other Products,2023-04-24T21:07:02.000Z
This company is amazing!,Rated 5 out of 5 stars,This company is amazing!! Love the products. Sales people are so helpful when I call and give me great deals.,2023-04-24T20:41:16.000Z
Beautiful shirt and delivered in a…,Rated 5 out of 5 stars,Beautiful shirt and delivered in a timely manner.,2023-04-24T18:37:22.000Z
Love my TEE’s,Rated 5 out of 5 stars,Love :: prices : quality : graphics on T’s: time frame on delivery,2023-04-24T17:01:23.000Z
Love the raglan shirts,Rated 5 out of 5 stars,Love the raglan shirts. Soft and comfortable true to size,2023-04-24T01:31:19.000Z
B-Wear has great clothes,Rated 5 out of 5 stars,B-Wear has great clothes. Love how they fit and are true to size.  Shipping is fast also,2023-04-23T23:20:11.000Z
Loved the sweatshirts!,Rated 5 out of 5 stars,Loved the sweatshirts! Needed them for our cruise. Had movie night on top deck & it gets real breezy and knew we would need something for the night to keep us warm. I highly recommend these soft sweatshirts.,2023-04-23T22:40:06.000Z
The tee shirts are nice in every shape and size,Rated 5 out of 5 stars,"I love, love the tees that I've purchased about every month.  They do not shrink and the graphics have not faded. Sizes are true to fit.",2023-04-23T22:37:26.000Z
Great,Rated 5 out of 5 stars,Great! I have loved every order I have received.,2023-04-23T22:34:19.000Z
Always 5 star service,Rated 5 out of 5 stars,Always 5 star service! I have been shopping with them for years now. I love the quality and the prices!,2023-04-23T20:58:16.000Z
I have purchased many shirts from…,Rated 5 out of 5 stars,I have purchased many shirts from B~Wear and LOVE all of them! The fit/quality/price are all amazing!,2023-04-23T19:03:16.000Z
Affordable and true to size,Rated 5 out of 5 stars,I enjoyed the clearance items I picked. The shirt and hoodie fit well.,2023-04-23T16:56:32.000Z
My shirts are very cute,Rated 5 out of 5 stars,My shirts are very cute.  They came very fast.,2023-04-23T16:51:32.000Z
Very easy to order,Rated 4 out of 5 stars,Very easy to order. My size is available. Love the quality of the shirts I get many compliments on them,2023-04-23T16:33:03.000Z
Absolutely love all your items!,Rated 5 out of 5 stars,Absolutely love all your items!! They all fit true to size! Selection is amazing! Customer service is great! Quality clothing at low prices!!,2023-04-23T16:20:03.000Z
Love everything I have purchased,Rated 5 out of 5 stars,Love everything I have purchased. Great quality.,2023-04-23T14:55:15.000Z
I absolutely love B-Wear t-shirts!!,Rated 5 out of 5 stars,,2023-04-23T06:44:35.000Z
Love the tees… top quality!,Rated 5 out of 5 stars,,2023-04-23T02:32:41.000Z
Shirts are made well,Rated 5 out of 5 stars,"Shirts are made well, cute and inexpensive.",2023-04-23T01:15:46.000Z
I love B wear,Rated 5 out of 5 stars,I love B wear.  Shipping is always quick.  Designs are cute and clothes are lasting and fitting.,2023-04-23T01:08:30.000Z
I love everything I have gotten !,Rated 5 out of 5 stars,,2023-04-22T23:42:42.000Z
Always fast shipping and great clothing!,Rated 5 out of 5 stars,,2023-04-22T20:49:56.000Z
Great products,Rated 5 out of 5 stars,"Great products, cute shirts and great prices!!!",2023-04-22T18:41:01.000Z
Great company!,Rated 5 out of 5 stars,I have lost count of how many times I have ordered from B wear ! I love all my shirts so much I have even bought them in plain .,2023-04-22T18:11:13.000Z
Love your tees & sweatshirts,Rated 5 out of 5 stars,Love your tees & sweatshirts. Nice fit comfortable. Price is great. Have recommended your Company to several people.,2023-04-22T17:46:45.000Z
"Fast service,shirts fit like an XL and…",Rated 5 out of 5 stars,"Fast service,shirts fit like an XL and long enough!",2023-04-22T17:38:33.000Z
Everything I have purchased from this…,Rated 5 out of 5 stars,Everything I have purchased from this store is wonderful. The items are very pretty and wear really well. The price is very reasonable,2023-04-22T16:02:47.000Z
OHIO 3/4 sleeve tee,Rated 5 out of 5 stars,I love it…made well and comfortable,2023-04-22T05:33:40.000Z
easy affordable and love wearing my…,Rated 5 out of 5 stars,easy affordable and love wearing my stuff,2023-04-22T01:48:30.000Z
really cute clothing,Rated 5 out of 5 stars,"really cute clothing, well made and very reasonable prices. Items ship quickly with no problems.",2023-04-22T01:46:03.000Z
B Wear is always great,Rated 4 out of 5 stars,B Wear is always great. The shirt is beautiful and good quality but is women’s fit so tight around the middle.,2023-04-22T01:20:12.000Z
Awesome love my shirts fit is perfect…,Rated 5 out of 5 stars,Awesome love my shirts fit is perfect fast shipping will definitely shop again,2023-04-22T00:01:58.000Z
These shirts are well made and fit good.,Rated 5 out of 5 stars,,2023-04-21T23:24:12.000Z
Sizes and quality are consistent!,Rated 5 out of 5 stars,,2023-04-21T22:42:53.000Z
I order frequently and would not order…,Rated 5 out of 5 stars,"I order frequently and would not order if I didn’t like the service, prices, quality, etc. what I don’t like is having to review and being reminded to review. Re-orders are your best reviews!",2023-04-21T21:58:35.000Z
the items I purchased were spot on,Rated 4 out of 5 stars,"the items I purchased were spot on, good detail on the printed  products, good quality material used",2023-04-21T21:51:49.000Z
I sent my shirt back (at my expense) to…,Rated 2 out of 5 stars,I sent my shirt back (at my expense) to an exchange for a smaller size and got a refund instead. I'm done.,2023-04-21T21:38:10.000Z
I would like to see you add size guides…,Rated 5 out of 5 stars,"I would like to see you add size guides to your site.  Other than that, it is great!",2023-04-21T19:21:27.000Z
Great company,Rated 5 out of 5 stars,"Anyone looking for plus size clothing that's whimsical yet beautiful, B-Wear is the place for you. Everything I have bought has been the size I wanted. the quality is over the top and the prices are fantastic. They're always having new lines coming out and awesome sales that includes the new line.I Love B-Wear ❣️",2023-04-21T19:15:31.000Z
Great service,Rated 5 out of 5 stars,Great service. Love all of my shirts,2023-04-21T18:17:32.000Z
Love the shirts,Rated 5 out of 5 stars,"Love the shirts, good quality and great prices.",2023-04-21T17:55:05.000Z
Love the quality of these shirts,Rated 5 out of 5 stars,Love the quality of these shirts.  I will definitely be buying more.,2023-04-21T16:32:21.000Z
Fit great & great price,Rated 5 out of 5 stars,,2023-04-21T03:44:24.000Z
Great service,Rated 5 out of 5 stars,Great service. Good place to order from!,2023-04-21T02:50:17.000Z
Website easy to use,Rated 5 out of 5 stars,Website easy to use. You can check out with PayPal. Clothing does not shrink. Just wash in warm water and dry in warm heat. Sizing is good. I think pricing is within reason as well. I have used them a few times.,2023-04-20T22:23:32.000Z
Order was delivered in good time and I…,Rated 5 out of 5 stars,Order was delivered in good time and I love the quality of the merchandise.Thank you,2023-04-20T20:46:12.000Z
All product was received in a timely…,Rated 5 out of 5 stars,All product was received in a timely manner and was exactly as I ordered.  Thank you,2023-04-20T20:16:02.000Z
Quality is awesome,Rated 5 out of 5 stars,Quality is awesomeArrived on timeMice fitSale prices were awesome,2023-04-20T19:36:15.000Z
I love the products,Rated 5 out of 5 stars,I love the products. I get compliments every time I wear these products. And they are so reasonably priced and well made.,2023-04-20T19:14:04.000Z
Good quality,Rated 5 out of 5 stars,Order shipped promptly. Quality of shirts is excellent. They do run alittle large. Love the baseball style tees. Customer service response via email question very prompt.,2023-04-20T18:27:54.000Z
Always great to buy from,Rated 5 out of 5 stars,Always great to buy from. Very neat clothing and fast shipping.,2023-04-20T17:39:37.000Z
Awesome tees and other products!!!,Rated 5 out of 5 stars,"I have bought many tees (short sleeve, long sleeve, and three-quarter length sleeve), sweatshirts, and sweat pants.Each and every item I have ever bought was true to size with soft fabric and awesome designs!They have low prices, wonderful sales and very quick shipping!!I love, love, love this company!!!",2023-04-20T07:23:15.000Z
Love your t’s,Rated 5 out of 5 stars,Love your t’s. They always fit well. Good quality. Cute designs.,2023-04-20T01:13:55.000Z
B-Wear is the only place I buy my…,Rated 5 out of 5 stars,"B-Wear is the only place I buy my shirts. The shirts always fit good, never shrink and always show up at my house when they say they will. Excellent quality and service. Thank you B-Wear",2023-04-20T00:38:30.000Z
Always great prices and quality shirts,Rated 5 out of 5 stars,Always great prices and quality shirts.  I buy all the time!,2023-04-19T23:30:56.000Z
Every order I place,Rated 5 out of 5 stars,"Every order I place, I am pleased.  The shirts are of a really nice quality.",2023-04-19T23:30:42.000Z
"Love, love, LOVE…",Rated 5 out of 5 stars,Love everything I’ve ever purchased here. I get many compliments. Will purchase more I’m sure. My size is out a lot that is my only complaint,2023-04-19T22:35:06.000Z
Love this company!!,Rated 5 out of 5 stars,Excellent communicating... easy to use website... great product...shipped fast!,2023-04-19T21:52:46.000Z
Great products,Rated 5 out of 5 stars,"Great products. Had to return shirt because she changed her mind on the school, return was very quick and easy! Will shop here again!",2023-04-19T19:05:04.000Z
Quality product,Rated 5 out of 5 stars,Quality product.  True to size and fast shipping!,2023-04-19T18:36:15.000Z
On March 29th I received my order from…,Rated 5 out of 5 stars,On March 29th I received my order from B-Wear Sportswear.I was very happy with my order. The fit was perfect and the shipping was very quick. I would definitely order from them again. There prices are also reasonable. From Christine Carvage in Vermont.,2023-04-19T17:36:20.000Z
Great service,Rated 5 out of 5 stars,Great service. My order is correct. Love the clothing. Sizes are correct.,2023-04-19T08:49:08.000Z
Always quick and what I want,Rated 5 out of 5 stars,,2023-04-19T03:20:04.000Z
Easy to purchase,Rated 5 out of 5 stars,"Easy to purchase, great prices, fast shipping",2023-04-19T03:04:08.000Z
Quick delivery!,Rated 5 out of 5 stars,,2023-04-19T02:26:24.000Z
Great small business made in the USA!,Rated 5 out of 5 stars,I love buying from here! I love the shirts and they fit just right!! I have been a customer for several years and will continue to order from here!,2023-04-19T01:53:13.000Z
Good selection,Rated 5 out of 5 stars,Good selection. Good prices. Timely delivery.,2023-04-19T00:22:03.000Z
The item fit and not to small the…,Rated 5 out of 5 stars,The item fit and not to small the fabric was nice,2023-04-19T00:16:32.000Z
GREAT PRICES,Rated 5 out of 5 stars,"GREAT PRICES, GREAT SELECTION, FAST DELIVERY AND GREAT QUALITY--HIGHLY RECCOMEND",2023-04-18T19:08:13.000Z
Always a good quality product that I…,Rated 5 out of 5 stars,Always a good quality product that I love!!,2023-04-18T17:48:17.000Z
I am never disappointed when I order…,Rated 5 out of 5 stars,"I am never disappointed when I order from b-wear. Good quality, easy ordering and fast delivery!",2023-04-18T16:29:52.000Z
It was very fast on shipping & a great…,Rated 5 out of 5 stars,It was very fast on shipping & a great fit,2023-04-18T16:28:45.000Z
My order was not correct,Rated 3 out of 5 stars,My order was not correct. I order 6 t-shirts in size 3x and 3 of them I received was size small.,2023-04-18T14:48:55.000Z
I always have the best experience,Rated 5 out of 5 stars,I always have the best experience. Love B-Wear,2023-04-18T14:48:06.000Z
Always good,Rated 5 out of 5 stars,Everytime I buy from B-wear the hats come quick and are well packaged and are affordable.,2023-04-18T04:17:33.000Z
Great prices and great quality,Rated 5 out of 5 stars,Great prices and great quality. Fast delivery,2023-04-18T03:04:15.000Z
Hats are great,Rated 5 out of 5 stars,The hats are a great shape and they are very well made. Thanks again for everything,2023-04-18T01:03:39.000Z
Great quality shirts and fast shipping!,Rated 5 out of 5 stars,,2023-04-18T01:03:26.000Z
Ease of ordering and efficient delivery…,Rated 5 out of 5 stars,Ease of ordering and efficient delivery systems,2023-04-17T22:38:57.000Z
They turned out a great looking Army…,Rated 5 out of 5 stars,"They turned out a great looking Army Veteran hat, I bought from Amazon 1st and didn't get my order and these guys stepped up and nailed it, got me my hats and they're pretty damn nice, went to their website and ordered more and at an even better price, I'll definitely be back, thank you for all your help",2023-04-17T19:40:19.000Z
I have ordered several shirts and love…,Rated 5 out of 5 stars,I have ordered several shirts and love them all. Accurate fit and comfortable to wear everyday.,2023-04-17T19:13:03.000Z
You always have the best shirts and…,Rated 5 out of 5 stars,You always have the best shirts and sweatshirts. I love the designs and have even tried some plain ones. They hold up well and last for years. Thank you for providing such a wonderful product.,2023-04-17T18:18:12.000Z
I have ordered from B-Wear a few times…,Rated 5 out of 5 stars,I have ordered from B-Wear a few times and I always get what I ordered and in a timely manner. Sizes are true to size. I will definitely be ordering more! The sales are also a plus! -KD,2023-04-17T17:48:47.000Z
I ordered two shirts,Rated 5 out of 5 stars,I ordered two shirts. Both came loved them but too big. Sent them back to exchange for smaller size. Have received the one and love it. Wondering if I’m going to get the other one. Thanks I would order again.,2023-04-17T16:49:49.000Z
The quality of the shirts are amazing,Rated 5 out of 5 stars,The quality of the shirts are amazing! Love the softness!,2023-04-17T05:39:15.000Z
took too long!,Rated 3 out of 5 stars,"took too long!!  sweatshirt was too short, not what the picture looked like,",2023-04-17T05:13:01.000Z
Good quality with a good price.,Rated 5 out of 5 stars,,2023-04-17T00:23:24.000Z
It is always delivered fast and quality…,Rated 5 out of 5 stars,It is always delivered fast and quality shirts...I ❤  to order your tees for holidays now I started to get them for my granddaughter fun to wear to school..,2023-04-16T23:21:00.000Z
The Easter t-shirt is just what it…,Rated 5 out of 5 stars,The Easter t-shirt is just what it looked like on the site! I love it! Size was spot on & delivery was fast! I will order again & recommend you! Thank you!!,2023-04-16T21:46:52.000Z
Love everything about Bwear,Rated 4 out of 5 stars,"Love everything about Bwear, just wish shipping was quicker.",2023-04-16T21:26:59.000Z
Love your products,Rated 5 out of 5 stars,Love your products! 💖,2023-04-16T20:17:52.000Z
Satisfactory service,Rated 3 out of 5 stars,"Sent the wrong item,but worked to correct it.",2023-04-16T17:27:19.000Z
Second time ordering,Rated 5 out of 5 stars,Great selection of sizes as well as prints. Very good quality! This is my second time ordering. The tote bag is also amazing!!,2023-04-16T17:15:06.000Z
Great t-shirts,Rated 5 out of 5 stars,Great t-shirtsSoft materialTrue to sizeFast shippingReasonable pricingLocalWhat more can one ask 😊,2023-04-16T16:52:23.000Z
shirt,Rated 5 out of 5 stars,delivery was quick..item is a gift and until such time it is opened that is all I can say,2023-04-16T16:47:05.000Z
Prices are right and sizes are right!,Rated 4 out of 5 stars,Prices are right and sizes are right. I have had a couple of hooded sweatshirts that the pockets have been sewed on crooked. and a couple of tshirts that the application has been crooked. But overall it is a good company. I keep ordering!,2023-04-16T15:09:38.000Z
Hi quality merchandise & great customer…,Rated 5 out of 5 stars,"Hi quality merchandise & great customer service, which is sorely lacking in most companies.  Also orders are shipped quickly.",2023-04-16T03:23:58.000Z
Love dealing with this company,Rated 5 out of 5 stars,"Love dealing with this company! Great quality, great fit, awesome designs! Fast shipping! I’ve ordered several times, and I recommend to everyone!!",2023-04-15T22:06:50.000Z
Takes too long to receive items.,Rated 3 out of 5 stars,,2023-04-15T21:50:23.000Z
Sizes ordered were not true to size,Rated 3 out of 5 stars,,2023-04-15T21:24:52.000Z
Good quality good price,Rated 4 out of 5 stars,,2023-04-15T21:00:44.000Z
Very cute shirts,Rated 5 out of 5 stars,"Very cute shirts, soft and comfortable.",2023-04-15T18:45:19.000Z
Excellent and such fun stuff!!,Rated 5 out of 5 stars,,2023-04-15T17:59:26.000Z
It’s easy to order and they ship to me…,Rated 5 out of 5 stars,It’s easy to order and they ship to me fast. The shirts are really good quality.,2023-04-15T07:18:00.000Z
All was good with shirts I bought,Rated 5 out of 5 stars,,2023-04-15T04:31:56.000Z
Great products and selections,Rated 5 out of 5 stars,Timeliness was on point. I have ordered several times and have never been disappointed. Great quality products at an amazing price.,2023-04-15T03:52:47.000Z
Your designs are unique,Rated 5 out of 5 stars,Your designs are unique: I don’t see them on every soul that walks by. They’re also adorable!,2023-04-15T03:50:25.000Z
SheilaAlways love B-wear shirts good quality,Rated 5 out of 5 stars,Always love B-wear shirts good quality,2023-04-15T01:41:46.000Z
Always love the shirts I get!!!,Rated 5 out of 5 stars,,2023-04-14T21:28:11.000Z
The sizing guide is incorrect,Rated 2 out of 5 stars,The sizing guide is incorrect. I have lots of shirts from other places in the size I ordered but yours is super tight. There is no way the size guide matches the actual shirt.,2023-04-14T20:06:13.000Z
FANTASTIC QUALITY,Rated 5 out of 5 stars,FANTASTIC QUALITY! Every product exceeded my expectations!,2023-04-14T19:50:33.000Z
Love these sweatshirts,Rated 5 out of 5 stars,I ordered a couple sweatshirts and I love them.  They are very cute AND very comfortable!!  Good job!!,2023-04-14T19:31:07.000Z
Everybody got it what I wanted,Rated 5 out of 5 stars,,2023-04-14T19:28:28.000Z
BeaverhausenYour products are unique,Rated 4 out of 5 stars,"Your products are unique, colorful and fun. The prices are great and the staff is quite helpful. My family enjoys the Tshirts I buy them.",2023-04-14T10:53:12.000Z
Excellent quality and customer service!,Rated 5 out of 5 stars,,2023-04-13T21:34:58.000Z
Fast shipping and quality products,Rated 5 out of 5 stars,,2023-04-13T21:26:14.000Z
I love ordering my sportswear from B…,Rated 5 out of 5 stars,I love ordering my sportswear from B wear! Great prices and prompt service!,2023-04-13T20:34:01.000Z
Product is good quality an delivery was…,Rated 4 out of 5 stars,Product is good quality an delivery was in good time,2023-04-13T19:26:22.000Z
I love your shirts,Rated 5 out of 5 stars,"I love your shirts, I am not able to wear anything other than mostly cotton shirts.  So I love that your shirts are cotton.  Prices and shipping are great.  I have a ton of your shirts. Thank you",2023-04-13T18:18:28.000Z
Absolutely love the shirt,Rated 5 out of 5 stars,,2023-04-13T17:59:47.000Z
The material of the shirts are great…,Rated 5 out of 5 stars,The material of the shirts are great quality and fit is perfect. Prices and selection are awesome. Fast shipping.,2023-04-13T03:10:34.000Z
Great company,Rated 5 out of 5 stars,I love everything about your company!!! The products are super quality and very comfortable too. I definitely recommend buying from your company. Haven't been disappointed in the items that I have purchased. Many thanks!!!,2023-04-13T03:01:09.000Z
Love the way that everything is true to…,Rated 5 out of 5 stars,Love the way that everything is true to size. Nothing that I bought yet has shrunk.  Gonna definitely buy more!!! Thanx B-Wear!!!,2023-04-13T02:05:37.000Z
"Great, great, great",Rated 5 out of 5 stars,"I have been a customer of B-Wear for years. They have great designs, great colors, and great prices. I also like to support small businesses. Ordering is easy and the delivery is prompt.",2023-04-12T23:28:25.000Z
Easy to order online,Rated 5 out of 5 stars,Easy to order onlineQuality clothingHappy with purchase!,2023-04-12T22:25:01.000Z
Fast shipping and good quality shirts!!,Rated 5 out of 5 stars,,2023-04-12T21:49:20.000Z
The delivery time was very slow,Rated 5 out of 5 stars,The delivery time was very slow. Was starting to wonder if I had been scammed.  But weeks later the items arrived. They were very good quality and I consider it a bargain.  Thanks,2023-04-12T21:05:04.000Z
I love B-wear shirts,Rated 5 out of 5 stars,"I love B-wear shirts. I've ordered several times each time I've ordered no less than 3shirts. I love the colors, texture, and quality of their shirts. The designs are great. I recommend them to all my family and friends.",2023-04-12T20:21:30.000Z
Everything was great!,Rated 5 out of 5 stars,Everything was great!! Super happy with speed of shipping and quality of items,2023-04-12T15:15:40.000Z
I love what I ordered it just took a…,Rated 4 out of 5 stars,I love what I ordered it just took a little longer than usual to receive my order.,2023-04-12T10:28:16.000Z
Soft and comfortable,Rated 5 out of 5 stars,"The sweatpants are great. I love that they have pockets. The tee shirts are soft, lightweight and comfortable. Sweatshirts are made of a nice quality soft fabric. The only thing that could make them better would be no band on the bottom. I don't care for the band on the bottom. I rather have a straight edge. I always cut off the band. Otherwise it's all good.",2023-04-12T08:11:31.000Z
Great Quality Apparel,Rated 5 out of 5 stars,"So cute St. Patty’s Day crew sweatshirt, love it and great quality. Fantastic sale and it came quickly. Love the free shipping events!!",2023-04-12T06:33:52.000Z
I absolutely love Bwear!,Rated 5 out of 5 stars,"I absolutely love Bwear! So many amazing shirts I can choose from that I can wear to work and make kiddos smile! The shirts are super soft, I love the easy tear away tags, they fit very well and are breathable!",2023-04-12T05:36:35.000Z
Always satisfied with BeWear,Rated 5 out of 5 stars,,2023-04-12T04:08:37.000Z
Beautiful and good price T-shirt,Rated 5 out of 5 stars,,2023-04-12T04:03:17.000Z
Quality is always consistent.,Rated 5 out of 5 stars,,2023-04-12T03:58:26.000Z
Very good quality,Rated 5 out of 5 stars,"Very good quality. Fast service, great deals!",2023-04-12T03:45:55.000Z
Love my B-Wear purchases,Rated 5 out of 5 stars,"Love my B-Wear purchases, great quality, true to size, and speedy delivery.",2023-04-12T01:50:20.000Z
Love the baseball style shirts,Rated 5 out of 5 stars,I love all my shirts and sweatpants I’ve purchased from your company. I buy the baseball style T shirts. Happy that you are located in Ohio. We live in Medina.,2023-04-12T01:40:01.000Z
Price is good and shipping is quick,Rated 4 out of 5 stars,,2023-04-12T01:08:16.000Z
Love my items,Rated 5 out of 5 stars,As per usual my items were as described. They arrived in a decent time and they fit beautifully,2023-04-12T00:50:45.000Z
Great T-shirt!!,Rated 5 out of 5 stars,,2023-04-11T23:55:19.000Z
Quick shipping and quality product,Rated 5 out of 5 stars,Quick shipping and quality product. The t-shirts are great quality to work with.,2023-04-11T16:38:05.000Z
Product,Rated 5 out of 5 stars,"Product, pricing and shipping are all  amazing. Will definitely order from them again",2023-04-11T14:00:20.000Z
Love the quality of the shirts.,Rated 4 out of 5 stars,,2023-04-11T02:04:00.000Z
I love B wear,Rated 5 out of 5 stars,"I love B wear, the shrits and pants are made very well.  B wear is fast on delivering. The only thing is, I wish they had more colors in the jogging pants.",2023-04-11T02:02:19.000Z
Everything I purchased was exactly as…,Rated 5 out of 5 stars,"Everything I purchased was exactly as shown on the website, true to size and arrived in a timely manner.",2023-04-11T00:09:20.000Z
The items are high quality and the…,Rated 5 out of 5 stars,The items are high quality and the shipping was fast,2023-04-10T23:33:29.000Z
Accurate sizing,Rated 5 out of 5 stars,both shirts were true to size.,2023-04-10T21:46:43.000Z
the ease of ordering and the price is…,Rated 5 out of 5 stars,the ease of ordering and the price is raeally a plus,2023-04-10T18:33:39.000Z
Love the quality sizing and variety,Rated 5 out of 5 stars,,2023-04-10T17:39:41.000Z
Great prices,Rated 5 out of 5 stars,"Great prices, quality products and quick shipping.",2023-04-10T15:20:07.000Z
Quality shirts at a great price!,Rated 5 out of 5 stars,,2023-04-10T15:14:21.000Z
Great fit and quality,Rated 5 out of 5 stars,Great fit and quality. Will buy again!,2023-04-10T15:07:38.000Z
Good Quality and shipped in timely…,Rated 4 out of 5 stars,Good Quality and shipped in timely manner sizes are true to size,2023-04-10T00:32:58.000Z
Quality collegiate clothing at the best…,Rated 5 out of 5 stars,Quality collegiate clothing at the best prices on the internet. I'll be back for more later.,2023-04-09T19:56:05.000Z
Love your shirts,Rated 5 out of 5 stars,Love your shirts!  Always great gifts too.  Quality fabric & super cute. ❤️,2023-04-09T18:36:49.000Z
Love all there clothes,Rated 5 out of 5 stars,Have not found anything I have got I don’t like and great return if needed,2023-04-09T18:14:27.000Z
Your stuff is great quality at a very…,Rated 5 out of 5 stars,Your stuff is great quality at a very affordable price! I’ve gotten many compliments in the holiday items I purchased and the the things I gave as gifts! So many have asked for you website. We are esp pleased that you are a US company,2023-04-09T17:10:53.000Z
Fast delivery,Rated 5 out of 5 stars,"Fast delivery, good quality clothing",2023-04-09T16:41:35.000Z
Love my sweatshirts,Rated 5 out of 5 stars,Love my sweatshirts.   The are so comfortable.  I have purchased several in the past and they are still like new.  Great quality.,2023-04-09T16:16:54.000Z
Great products!,Rated 5 out of 5 stars,This was not my first order and will not be my last!! I love the shirts and especially the hoodies. Fast shipping.,2023-04-09T15:59:19.000Z
Great quality and fits just like it should,Rated 5 out of 5 stars,,2023-04-09T15:46:49.000Z
everything I ordered was great quality…,Rated 5 out of 5 stars,everything I ordered was great quality and just as advertised,2023-04-09T13:36:15.000Z
The clothes I ordered were made with…,Rated 4 out of 5 stars,"The clothes I ordered were made with great quality but the sizes are not great. I ordered a large in sweatshirt but it was to big then ordered a medium still to big then ordered a small it was to tight, so I’m going to return all!",2023-04-09T13:27:54.000Z
Every order I have ever ordered (and…,Rated 5 out of 5 stars,"Every order I have ever ordered (and that has been a lot) has been nothing but perfect!! Bwear is my favorite tshirt store ever!! Thank you for being so awesome!!! I will continue to order from you all!! Oh and by the way, I LOVE LOVE LOVE your lives!!",2023-04-09T09:55:30.000Z
High quality shirts,Rated 5 out of 5 stars,High quality shirts. Don't shrink. True to size. Great designs!!💜Quick delivery!,2023-04-09T05:15:25.000Z
Perfect!,Rated 5 out of 5 stars,My sweatshirt arrived fast. The fit was perfect! I will definitely be buying more!,2023-04-09T01:35:36.000Z
The clothing is affordable witch you…,Rated 5 out of 5 stars,The clothing is affordable witch you don't find much of these days. I love that they come out with different prints on the sweatshirts often. I am a sweatshirt person and these sweatshirts are soft and cozy. Great product for the price.,2023-04-08T23:40:33.000Z
Good quality and fast delivery,Rated 5 out of 5 stars,,2023-04-08T20:12:27.000Z
Great quality shirts and fast shipping,Rated 5 out of 5 stars,,2023-04-08T19:40:24.000Z
Well done!,Rated 5 out of 5 stars,Well done!Design of clothes are nice and exciting. Keep it up!. I hope better future in these section.Best Regard.,2023-04-08T19:19:43.000Z
Hole in the shirt,Rated 1 out of 5 stars,The seam between the sleeve and the shirt had a hole in it when I took it out of the package.,2023-04-08T18:21:11.000Z
Very fast delivery times,Rated 5 out of 5 stars,,2023-04-08T18:01:02.000Z
Love the designs,Rated 5 out of 5 stars,Love the designs. Fit well,2023-04-08T16:23:32.000Z
We love the selections,Rated 5 out of 5 stars,"We love the selections, categories and sizes offered. The shipping process seems to be a little longer than other companies.",2023-04-08T14:08:24.000Z
I found the color combo I’ve been looking for!,Rated 5 out of 5 stars,"Great price, quick delivery",2023-04-08T11:57:47.000Z
Great prices for cute tees and sweatshirts,Rated 5 out of 5 stars,Dependable delivery and marvelous merchandise for a reasonable price!,2023-04-08T04:31:49.000Z
I absolutely love my shirts that I…,Rated 5 out of 5 stars,I absolutely love my shirts that I purchase from B-Wear! Not only are they great in quality but the prices are amazing too! I tell everyone I know about this company! I will definitely be purchasing more shirts.,2023-04-07T23:34:26.000Z
I love B Wear,Rated 5 out of 5 stars,"I love B Wear! It’s affordable and I like to be able to change with the seasons and holidays. I even have everyone from my workplace ordering from B Wear! The official attire of the Pleasants County Senior Center in St. Marys, WV!",2023-04-07T21:28:45.000Z
Nice gnomes shirts!,Rated 5 out of 5 stars,"As always the shirts are beautiful and good quality.  They came quickly and I love them!  I love anything gnomes and you are the only company that has shirts to size 4X , thank you!",2023-04-07T19:21:42.000Z
Good quality,Rated 5 out of 5 stars,,2023-04-07T18:57:48.000Z
The wrong size was sent and the return…,Rated 1 out of 5 stars,The wrong size was sent and the return postage would mean I’ll only get a few dollars back.Not worth returning!!!!!Not Happy.,2023-04-07T17:56:25.000Z
I like everything I bought,Rated 5 out of 5 stars,"I like everything I bought, everything is true to size, I tell everyone, I get complements and I will continue to buy",2023-04-07T17:39:07.000Z
Both items are good quality and very cute,Rated 4 out of 5 stars,Both items are good quality and very cute.  I would prefer the sweatshirt to be a little roomier.,2023-04-07T16:30:36.000Z
Great products,Rated 5 out of 5 stars,"Great products, quick shipping. I love B-Wear Sportswear products ❤️",2023-04-07T13:31:22.000Z
The products are beautiful and…,Rated 5 out of 5 stars,The products are beautiful and reasonably priced. The wash up great,2023-04-07T12:47:22.000Z
Love your products,Rated 5 out of 5 stars,"Love your products, ordering is easy,& delivery is fast.",2023-04-07T12:23:41.000Z
I love the quality of the sweatshirts…quality is exceptional,Rated 5 out of 5 stars,I love the quality of the sweatshirts and pants I bought. The sizes are true to size and maybe a little bigger.,2023-04-07T08:59:34.000Z
