Title,Star Rating,Main Content,Review Date
The shipping could have been better but…,Rated 4 out of 5 stars,The shipping could have been better but overall the fragrance was great and the packaging was mint,2024-03-02T05:39:56.000Z
I ORDER MY FAVORITE FRAGRANCE…,Rated 5 out of 5 stars,I HAVE ORDERED MY FAVORITE FRAGRANCE FROM FRAGRANCE NET FOR A L0NG TIME...THE PRICE IS GREAT AND IT ARRIVES WITHOUT ANY ISSUES.  I AM VERY PLEASED,2024-03-02T05:35:06.000Z
I found exactly what I was looking for…,Rated 5 out of 5 stars,I found exactly what I was looking for with an easy checkout & fast on time delivery.,2024-03-02T05:17:36.000Z
Awesome,Rated 4 out of 5 stars,"Got here in time, my bf loves it as well. Would purchase many more times",2024-03-02T04:26:28.000Z
Fast and Reliable,Rated 5 out of 5 stars,There was great notifications through the whole process. Everything went fast and smoothly. I've place several orders now and am extremely pleased with the consistent service.,2024-03-02T03:03:17.000Z
Love FragranceNet!!,Rated 5 out of 5 stars,I’m so glad I found this website. I was skeptical about ordering but I’m glad I gave it a try. The perfumes/colognes are authentic and the price is lower than retail. Thanks!,2024-03-02T02:52:29.000Z
I have shopped with this company for…,Rated 5 out of 5 stars,I have shopped with this company for years and all products are quality with great prices.,2024-03-02T01:09:40.000Z
Great service!,Rated 5 out of 5 stars,My items arrived in a timely matter.,2024-03-02T01:07:58.000Z
Prices and discounts are great,Rated 5 out of 5 stars,"Prices and discounts are great, web purchases are easy with a timely delivery",2024-03-02T00:20:28.000Z
Speedy delivery and great prices,Rated 5 out of 5 stars,,2024-03-01T23:46:21.000Z
Great service,Rated 5 out of 5 stars,Fast. Accurate. Convenient.,2024-03-01T23:19:50.000Z
Eau de Rochas Lover,Rated 5 out of 5 stars,The order was delivered as promised and I was kept informed all along the way.  Thank you.,2024-03-01T22:52:53.000Z
I order from Fragrance.net a lot and…,Rated 3 out of 5 stars,I order from Fragrance.net a lot and sometimes the quality of the product is sub-standard. By that I mean the scents don’t seem to stay almost as if it’s watered down. The initial smell is great but it soon disappears. I order a lot of scents for both males and females and I’m actually thinking of switching to another company  or buying in store.,2024-03-01T22:25:30.000Z
Love fragrance net,Rated 5 out of 5 stars,,2024-03-01T22:13:43.000Z
I received updates on when my package…,Rated 5 out of 5 stars,I received updates on when my package was coming to me. I really don't have anything bad to say,2024-03-01T20:24:10.000Z
Never Paying Retail Again,Rated 5 out of 5 stars,"Around 5 years ago I came across this website. Looking at the prices, I thought it was too good to be true. Something had to be wrong, smaller bottles, knock off brands, something. Well after 5 years and ZERO issues, I will never pay retail again!!!",2024-03-01T18:49:49.000Z
Mr. Bahram,Rated 5 out of 5 stars,On time delivery,2024-03-01T18:04:35.000Z
Love buying thru this company because I save lots of money.,Rated 5 out of 5 stars,Have purchased many items throughout the years and NEVER been disappointed by either the product or quick service.I will continue buying from fragrance.com.They make it so easy.If you sign up for text messages you get a nice discount.,2024-03-01T17:49:43.000Z
You sent the wrong shade and it takes…,Rated 3 out of 5 stars,You sent the wrong shade and it takes too long to get a refund.,2024-03-01T17:06:07.000Z
Quick shipping,Rated 5 out of 5 stars,Quick shipping. Very easy to place order. No hassle just timely and quality service,2024-03-01T16:34:06.000Z
You did not send my package to my house…,Rated 1 out of 5 stars,You did not send my package to my house you took it to the post office and it wasn't acceptable in my book,2024-03-01T16:18:45.000Z
Easy and fast,Rated 5 out of 5 stars,,2024-03-01T15:21:57.000Z
Purchased 2 bottles of spice bomb,Rated 5 out of 5 stars,Purchased 2 bottles of spice bomb. Loved the quick response and prices. would definitely recommend to anyone looking for perfume and cologne. Great store.,2024-03-01T15:13:49.000Z
Seamless online process and fast…,Rated 5 out of 5 stars,Seamless online process and fast delivery.,2024-03-01T15:13:19.000Z
Delivery was 2 days early,Rated 5 out of 5 stars,Delivery was 2 days early,2024-03-01T14:53:35.000Z
"Everything was good fast delivery,good…",Rated 5 out of 5 stars,"Everything was good fast delivery,good price and product good.",2024-03-01T13:39:26.000Z
fast delivery and tracking,Rated 5 out of 5 stars,,2024-03-01T12:52:48.000Z
You just can’t beat the price,Rated 5 out of 5 stars,"Fast shipping, great hair cream for the fraction of cost that my hair salon sells.",2024-03-01T11:20:46.000Z
This is a wonderful company to deal…,Rated 5 out of 5 stars,This is a wonderful company to deal with...,2024-03-01T05:31:23.000Z
My husband has been looking for the…,Rated 5 out of 5 stars,My husband has been looking for the Tommy cologne and we couldn't find it anywhere. So I looked on site found it. The smell last longer he loves it and it arrived quicker than I expected. I'll definitely keep ordering from the site,2024-03-01T04:29:58.000Z
No hassles!,Rated 5 out of 5 stars,"No hassles in placing orders, payment and shipping!Variety of choices and affordable prices plus discounts and special offers!",2024-03-01T03:15:22.000Z
Genuine perfumes with a good price,Rated 5 out of 5 stars,Genuine perfumes with a good price,2024-03-01T02:04:42.000Z
I got what I ordered,Rated 5 out of 5 stars,I got what I ordered . No problems anywhere.,2024-03-01T01:58:04.000Z
My items took a little longer to ship…,Rated 3 out of 5 stars,My items took a little longer to ship out than I thought they would and one of my tester vials arrived empty. Just the card portion arrived.,2024-03-01T01:24:43.000Z
Good company buy from them,Rated 5 out of 5 stars,Good company buy from them,2024-03-01T00:51:52.000Z
Great,Rated 5 out of 5 stars,All products arrived very quickly and efficiently,2024-03-01T00:01:18.000Z
More bang for your buck,Rated 5 out of 5 stars,More bang for your buck! Timely delivery. Product availability.,2024-02-29T23:37:17.000Z
"Good ""bang 4 the buck""  !",Rated 5 out of 5 stars,"The price was satisfactory, and the product was great !",2024-02-29T22:59:28.000Z
Smell great quick buy,Rated 5 out of 5 stars,Smell great.. deliver came super fast,2024-02-29T22:38:20.000Z
Product came in a timely manner but due…,Rated 2 out of 5 stars,Product came in a timely manner but due to packaging and distribution problems one of the bottles was crushed I had taken pictures of the item and stained boxes. I would recommend for future packaging use bubble and packaging paper to further insulate breakable items. In closing I would order from them again. The company is reliable and on time!,2024-02-29T22:37:07.000Z
Trustful website,Rated 5 out of 5 stars,Trustful website. Great customer service!,2024-02-29T21:59:11.000Z
Wrong product sent,Rated 1 out of 5 stars,"Have used them before and have had a great experience, but my last purchase has been awful! I paid for express shipping to get a cologne for my husband’s bday and ended up getting a woman’s fragrance!!! They said they’d send the replacement once they received the return & the packing slip they sent has taken forever to get back to them. I still haven’t seen the corrected order and they said it’d be expedited quickly.  Mistakes are made, but then nothing has helped it to be corrected quickly.  Now I’m frustrated!",2024-02-29T21:34:59.000Z
Awesome customer service,Rated 5 out of 5 stars,Awesome customer service! Solved,2024-02-29T20:59:06.000Z
everything good,Rated 5 out of 5 stars,"everything good, but shipping is late. it takes longer to deliver them.",2024-02-29T20:22:18.000Z
Items are a good price and received in…,Rated 5 out of 5 stars,Items are a good price and received in a timely manner.,2024-02-29T19:49:27.000Z
They have a beautiful scent,Rated 5 out of 5 stars,,2024-02-29T18:55:51.000Z
Sad experience,Rated 1 out of 5 stars,I was so disappointed to get a really bad imitation of the fragrance I was looking for :(,2024-02-29T18:12:30.000Z
Fast Shipping 😊,Rated 5 out of 5 stars,,2024-02-29T17:58:35.000Z
Received what my wife wanted for her…,Rated 5 out of 5 stars,Received what my wife wanted for her birthday.  She is happy....I am happy!,2024-02-29T17:17:18.000Z
It takes to long to receive your order,Rated 3 out of 5 stars,"It takes to long to receive your order. Prior to ordering,  it always says 3 to 5 days, and it takes much longer.",2024-02-29T16:53:56.000Z
One of the best companies I’ve ever seen,Rated 5 out of 5 stars,One of the best companies I’ve ever seen,2024-02-29T16:41:57.000Z
Great price and prompt delivery,Rated 5 out of 5 stars,"Great price, quick delivery!",2024-02-29T15:37:50.000Z
Authentic products at bargain prices,Rated 5 out of 5 stars,"Authentic products at bargain prices. Orders delivered promptly usually before estimated arrival. When delays do come up company promptly informs you of the issue. Products are typically delivered well packaged to prevent spilling and breakage. The few times items arrived half or fully spilled and/or broken due to poor packaging, fragrancenet immediately shipped out replacements or offered reimbursement. No need to send back the defective shipment, I think they only asked for a picture. I have been buying products from this site for years. I do recall returning an expensive perfume I blind bought and disliked. Returning it was not an issue and I was fully refunded. This is my go to site when looking for beauty products and fragrances. If they have what I'm in search of I buy it off this site.",2024-02-29T15:21:18.000Z
The sales and different brands!,Rated 5 out of 5 stars,,2024-02-29T15:19:08.000Z
very disappointed. w,Rated 1 out of 5 stars,"I was very disappointed when I made my purchase for my cologne to find out later that you refunded me because of the fact that you were out of stock, I could’ve placed my order on a business site for the merchandise instead decided to purchase it for your site by time I received the information it was too late they were also out",2024-02-29T15:04:42.000Z
"Great product,arrived quickly,package…",Rated 5 out of 5 stars,"Great product,arrived quickly,package well boxed.overall great experience.",2024-02-29T13:40:31.000Z
Outstanding Authentic Product!!!,Rated 5 out of 5 stars,I always trust FragranceNet to have Exactly what I need and at a Superb price!!! Their shipping is Extremely fast and their products are Authentic!!! Thanks so Much!!!,2024-02-29T12:26:04.000Z
Fragrance.net is Guaranteed -,Rated 5 out of 5 stars,"Fragrance.net is Guaranteed -Efficient, Convenient and Worthy!!...  Thank You!!...",2024-02-29T06:57:22.000Z
I really enjoyed thiw scent which was…,Rated 5 out of 5 stars,I really enjoyed thiw scent which was sent quickly and it was great!,2024-02-29T03:35:03.000Z
"Fast, As Expected, & Smells Great",Rated 5 out of 5 stars,"Package came 2 days earlier than expected, the scents were packages nicely and they smelled just as they do in stores.",2024-02-29T03:25:19.000Z
Easy to place order and timely shipping,Rated 5 out of 5 stars,Easy to place order. Good prices. Shipping was on time.,2024-02-29T02:56:34.000Z
Dissatisfied but still plan using site …,Rated 2 out of 5 stars,Had an almost imposs5btine signing on as I was told no account of mine was on your record which is a huge error as I have ordered Red Door spray for years mostly 2 at a time. It finally got resolved but I was troubled by misinformation on your part. Ow I'm concerned when I want to order again what trouble I'm going to encounter.,2024-02-29T02:44:15.000Z
Order Never Arrived!,Rated 1 out of 5 stars,"Order Never Arrived!I am extremely disappointed with my recent experience with FragranceNet. I placed an order for a cologne on their website, which was supposed to be delivered to me within a few days. However, despite the order status showing as ""delivered,"" I never received my package.To make matters worse, this order was a gift for someone special, and now it appears that it will be ruined because of FragranceNet's mistake. I have tried contacting their customer service team multiple times, but they have been unresponsive and unhelpful. 314299905",2024-02-29T02:31:56.000Z
Simple love this cologne and woman…,Rated 5 out of 5 stars,Simple love this cologne and woman perfumes,2024-02-29T02:26:46.000Z
Happy shopper,Rated 5 out of 5 stars,"I bought three different men's colognes,  great price and they all smell good.",2024-02-29T01:54:41.000Z
Great prices and quick delivery,Rated 5 out of 5 stars,Great prices and quick delivery.  Love my perfume or I should say perfumes! One I've been wearing for years the other for just couple years and Frangance.Net never let's me down.,2024-02-29T01:51:12.000Z
"Was sent a used product, still waiting for a reply from FragranceNet",Rated 1 out of 5 stars,"This company seems to be a scam. I ordered the Christophe Robin Colour Gel on January 23rd, but when it arrived, I noticed that the box had no cellophane wrapping, which is usually standard for this product. Moreover, the seal of the bottle was broken, and only half of the product was inside. The product looked fake, and the instruction booklet was missing. The exterior of the bottle had scratches and marks, clearly indicating that it was not new and had been previously used. I immediately sent an email to FragranceNet.com, attaching images of the faulty product but haven't received any response from them in the past three weeks. Their contact telephone number is an answering machine message that says they do not take calls. This company has taken my money and sent me a used product. I would recommend avoiding them at all costs.ORDER #AU311717843Still no email from FragranceNet.com It's now the 29th of February. That's seven weeks since I purchased and was sent used and damaged goods for order AU311717843. They reply on this platform to the bad reviews they receive with what, looks like the same copy-and-paste message, which says they will contact you, but they don't. They haven't replied to me, even since their last message posted above. They have left me with no option but to report them to the ACCC.",2024-02-29T01:49:45.000Z
Smells Good,Rated 5 out of 5 stars,Great smell and always get compliments.,2024-02-29T01:00:19.000Z
Happy customer,Rated 5 out of 5 stars,Great service. Shipped fast. Lowest price.  Thank you very much. Will purchase from this site again,2024-02-28T23:46:59.000Z
Great selection!,Rated 5 out of 5 stars,"Great selection, great prices, and fast delivery! Three orders with multiple bottle's per order and no issues and all of them smell amazing!",2024-02-28T22:46:57.000Z
Big discount on my favorite perfume,Rated 5 out of 5 stars,"Big discount on my favorite perfume, Amarige. Usually I have to wait for the Christmas sale.",2024-02-28T21:42:25.000Z
on trac is not a good service...if you…,Rated 1 out of 5 stars,on trac is not a good service...if you want to deliver people package ..it is best to choose FEDEX or UPS.. On Trac didn't deliver my package but the sms that I received said it was delivered. 2 times already I have the same pb with them...I feel like they steal people package,2024-02-28T20:40:28.000Z
Easy site to work with,Rated 3 out of 5 stars,"Easy site to work with. 50/50 on the actual product received. Not sure it its an expiration date issue, or something else but about half of them I've returned due to fragrance has faded quite a bit.",2024-02-28T20:22:25.000Z
Easy to shop always can find what I'm…,Rated 5 out of 5 stars,Easy to shop always can find what I'm looking for and it's always a good sale,2024-02-28T19:51:18.000Z
Just what I needed,Rated 5 out of 5 stars,Just what I needed! Smells good,2024-02-28T19:28:58.000Z
cologn smell good,Rated 5 out of 5 stars,,2024-02-28T18:15:34.000Z
I was looking for a fragrance that was…,Rated 5 out of 5 stars,"I was looking for a fragrance that was light and floral, similar to one I had seen (smelled) in a retail store. Found it, at at even better price.  Bought it, love it! A Valentine's Day gift to me.",2024-02-28T17:51:48.000Z
"Original product, fast delivery, and very low prices",Rated 5 out of 5 stars,"Burberry blush was out of stock everywhere on Valentine’s Day. I found it on fragrancenet.com. Needless to say, it was delivered in couple of days.",2024-02-28T17:22:49.000Z
Product delivered very fast,Rated 5 out of 5 stars,"Product delivered very fast, perfect condition, and as expected. Very happy with the price.",2024-02-28T17:07:44.000Z
Actually I’m tired of these surveys,Rated 5 out of 5 stars,Actually I’m tired of these surveys. Good service is expected if u r a honest business like you.,2024-02-28T17:06:09.000Z
The delivery was great and expected.,Rated 5 out of 5 stars,,2024-02-28T17:01:08.000Z
CILLA,Rated 5 out of 5 stars,Merchandise was delivered in a timely minor in good condition wonderful experience.,2024-02-28T15:44:32.000Z
Good prices,Rated 5 out of 5 stars,The perfume choices are pretty good and perfect for a any occasion.,2024-02-28T15:29:47.000Z
Very quick at shipping!And I liked it…,Rated 4 out of 5 stars,Very quick at shipping!And I liked it just as expected.,2024-02-28T14:41:57.000Z
Very competitive pricing and fast…,Rated 5 out of 5 stars,Very competitive pricing and fast shipment year after year,2024-02-28T14:35:06.000Z
Love the prices and comes in a short…,Rated 5 out of 5 stars,Love the prices and comes in a short time,2024-02-28T14:26:42.000Z
very good service thankvery good work keep it up  you keep up the…,Rated 4 out of 5 stars,very good service thank you keep up the good work,2024-02-28T10:58:16.000Z
I have been looking for Versace Dylan…,Rated 5 out of 5 stars,I have been looking for Versace Dylan Purple for a long time. I’m so happy to have finally found it and at a reasonable price.,2024-02-28T10:58:11.000Z
Good value for money,Rated 5 out of 5 stars,,2024-02-28T07:03:32.000Z
Scentsational,Rated 5 out of 5 stars,Product was shipped promptly. Great scent.,2024-02-28T06:09:38.000Z
Even Bad than Pathetic Service and Product,Rated 1 out of 5 stars,"Could I rate them Zero? I would if I could.Placed an order on their website on 02/05/24 with shipping time 2-5 days. Finally order received on 02/09/24. At the time of order, I sent a ""custom message"" to be delivered with the product. When the product was received there was no ""Custom Message"" received with the product. If you are not going to deliver the message then WHY are you asking for the MESSAGE in the delivery form?Secondly and most importantly, when I opened the perfume box, the so-called GENUINE perfume was without the spray cap. How can I use an incomplete item?I thought no worries it can happen, so let’s ask for the EXCHANGE. It was the SECOND biggest MISTAKE. I placed EXCHANGE request on 02/10/24 and dropped the product as instructed. Tracking was showing the expected delivery date as 02/21/24. I kept tracking it as well just to be informed on the process.On 02/21/24 the shipment was stuck at a station and was not moving even after 4 days. I contacted the tracking company and they said the paying company has to contact them and they will share relevant information with them. I shared the same information with FakeFragranceNet team and to my surprise I was just getting copy paste answers from them. No useful information or valuable support was being received from FakeFragranceNet team. They hired someone to deliver this product on foot.On 02/26/24 tracking status suddenly changed to “delivered on 02/21/24” which is quite shocking. If they have already received the returned item then why are they not providing me information. Now the Best worst part is, they have informed me that it will take another 14 days to process the return whereas I just need EXCHANGE. On their return policy there is no mention that 14 days return process will start AFTER they receive the item back to them.And on top of that, no one has apologized up till now for sending me fake/ incomplete/ damaged product.I have paid the money, I just need FRESH, AUTHENTIC, and BRAND-NEW perfume against my money which is in your pockets.Obviously, NEVER going to buy AGAIN.Order #312766945",2024-02-28T06:06:41.000Z
Genuine,Rated 5 out of 5 stars,"Genuine, great quality product at a great price. Quick shipping too!",2024-02-28T06:05:23.000Z
Shipping was quick and well packaged,Rated 5 out of 5 stars,,2024-02-28T04:57:21.000Z
Good prices and fast shipping,Rated 5 out of 5 stars,,2024-02-28T04:52:34.000Z
I love that you have the best prices…,Rated 5 out of 5 stars,"I love that you have the best prices and to many perfumes and quality products, the reviews and description off the products are really helpful. The shipment is fast.",2024-02-28T04:44:01.000Z
I love this site,Rated 5 out of 5 stars,"I love this site. They deliver what’s legit, they have faster shipping than other sites I’ve used. I’m happy with this site! They have coupons you can use too so that’s great for me because I’m on a mom budget and sell wigs for a living, plus I do online reviews for a living. So if I have something good to say about a site, I’ve truly had a good experience with the site and products I’ve gotten off of it! I’ve made 4 order so far, gotten 3 of them- loved them, and the other ones already shipped. I use scent box too but scent box takes much longer to ship than this site so I’m probably sticking to this site, less wait and both have free shipping. This site has more rewards as in money off with points adding up faster which I also love! Great site, you’ll get what you pay for, and it’ll smell like it’s supposed to and like the ones at Ulta- I’ve compared them. I used to be big into collecting perfumes and stuff happened to them, a lot I used up, and this fits my budget to be able to afford some again and a variety of travel sizes to test, and bigger bottles to switch around. I love it! Wish I could get more! They should add black opium over red, I’ve wanted to try that and would buy it.",2024-02-28T01:10:20.000Z
did not receive order,Rated 1 out of 5 stars,,2024-02-28T00:15:20.000Z
Good experience with you guys,Rated 4 out of 5 stars,Good experience with you guys . You need to provide us more discounts for regular customers (like us),2024-02-28T00:11:59.000Z
prejudice,Rated 1 out of 5 stars,"I was traveling through the United States, I decided to buy on the website with limited time, I took the most expensive shipping option which is 1 business day guaranteed, no product arrived at the hotel, the store refuses to cancel the product saying that the product has already left the warehouse theirs, and it's not even my fault because I paid for a delivery service that they didn't fulfill, now I'm fighting with the bank to get my money back. I will never buy from a website in the United States again.Estava viajando pelos Estados Unidos, resolvi comprar no site com tempo limitado, peguei a opção de frete mais cara que é 1 dia útil garantido, nenhum produto chegou no hotel, a loja se recusa a cancelar o produto dizendo que o produto já saiu do armazém deles, e nem tenho culpa porque paguei um serviço de entrega que eles não cumpriram, agora estou brigando com o banco para ter meu dinheiro de volta. Nunca mais comprarei em um site nos Estados Unidos.Order Number: 314430645",2024-02-28T00:06:05.000Z
I received rotten perfume and sent it…,Rated 1 out of 5 stars,"I received rotten perfume and sent it back for a replacement.   Never received it.   When I finally got thru to customer service, I was told they should receive the perfume I sent the next day.   Still haven't received it and I wait on hold for a half hour to talk to someone.",2024-02-27T23:50:06.000Z
Product performs,Rated 5 out of 5 stars,Product performs as advertised.,2024-02-27T23:19:26.000Z
I will not order from Fragrance.net…,Rated 1 out of 5 stars,I will not order from Fragrance.net again. This is my 3rd time and each one of my order had issues with the delivery“On track”. As I am writing this review I am still waiting for one of my fragrance from my last order. I am so unhappy with you guys.,2024-02-27T23:03:51.000Z
Easy to search brands and prices,Rated 5 out of 5 stars,Easy to search brands and prices,2024-02-27T22:32:05.000Z
The package arrived quickly and that…,Rated 5 out of 5 stars,The package arrived quickly and that was great.The perfume is wonderfulThanks,2024-02-27T22:27:56.000Z
Excellent service,Rated 5 out of 5 stars,The service and delivery is fast and accurate.,2024-02-27T21:42:40.000Z
Convenient and affordable,Rated 5 out of 5 stars,I love being able to shop from home. Great authentic fragrances and great prices too. They often have coupons to save even more and shipping is pretty fast.,2024-02-27T21:40:22.000Z
you didnt even approve my order with…,Rated 1 out of 5 stars,you didnt even approve my order with stupid reason,2024-02-27T20:59:11.000Z
Great prices,Rated 5 out of 5 stars,Great prices. Fast shipping.I recommend.,2024-02-27T20:32:04.000Z
Great communication for each step of…,Rated 5 out of 5 stars,Great communication for each step of the order. Thanks.,2024-02-27T19:57:38.000Z
You sent the wrong item twice,Rated 1 out of 5 stars,"You sent the wrong item twice. First the order was incomplete then the second was not the correct item. Honestly, I would had given a zero star if that was an option. I was extremely disappointed in this whole ordeal. This is the last time That I purchase anything from your company.",2024-02-27T19:12:32.000Z
it was simple and easy,Rated 5 out of 5 stars,it was simple and easy,2024-02-27T18:40:30.000Z
Spells NOTHING like the original!,Rated 2 out of 5 stars,"I wore Deep Red by Hugo Boss for my wedding years ago. My wedding anniversary was coming up so I decide to get it again to remind us of that special day. Unfortunately, Its smelled nothing like the original and didnt last long..almost like it was watered down. It was very disappointing.",2024-02-27T18:12:13.000Z
I’ve order from this website before and…,Rated 5 out of 5 stars,"I’ve order from this website before and you guys NEVER disappoint. I purchased for the first time the Parfum Creed. I Love, love, love it! The delivery was quick and trust me! It was my first purchase but it will not be my last. Your reputation with me has been top tier. Thank you.",2024-02-27T18:08:26.000Z
LOOK NO FURTHER! This site is AMAZING!!!,Rated 5 out of 5 stars,FragranceNet is my go to site to buy all my fragrances.  I am able to choose from several sizes and also find fragrances that are hare to find else where.  The prices are fantastic too!  I LOVE this site!!!,2024-02-27T17:56:05.000Z
Easy to order,Rated 5 out of 5 stars,"Easy to order, shipped pretty quickly, found most of the products I needed at a good price and packaged well",2024-02-27T17:48:35.000Z
MORE SELECTION WOULD BE HELPFULL FOR…,Rated 4 out of 5 stars,MORE SELECTION WOULD BE HELPFULL FOR GUCCI GUILTY OVERALL SATISFIED W SELECTION AND VARIATY OPTIONS,2024-02-27T17:44:00.000Z
Great Purchase,Rated 5 out of 5 stars,"Great Purchase, real products, and shipping was really fast.",2024-02-27T17:15:34.000Z
"It arrived quickly, the perfume was wonderful",Rated 5 out of 5 stars,,2024-02-27T15:27:58.000Z
Fragreat!!!,Rated 5 out of 5 stars,"Great selections, prices and service. My go to place for smell goods.",2024-02-27T15:15:10.000Z
I received what I ordered when they…,Rated 5 out of 5 stars,"I received what I ordered when they predicted, much cheaper than department store! Great company and love the service.",2024-02-27T12:40:44.000Z
The service is always great from quick…,Rated 5 out of 5 stars,The service is always great from quick shipping and great selection along with top notch products. You would be hard pressed to find a better deal on the fragrance you desire.,2024-02-27T09:41:00.000Z
Great site!!,Rated 5 out of 5 stars,The products are inexpensive and delivered in no time!,2024-02-27T07:58:03.000Z
My experience,Rated 4 out of 5 stars,I love my perfume ! Wish shipping was free !,2024-02-27T05:57:50.000Z
I'm writing this because I called your…,Rated 1 out of 5 stars,I'm writing this because I called your company and then I emailed you'll then I text you too. My package was a gift from my daughter who gave me her hard earned money for a Valentine's Day Gift (although I didn't get it) it was supposed to be delivered on the 15th of February! And still haven't seen heard smelled my gift! That is why you only have 1star.,2024-02-27T04:58:07.000Z
The product was easy to find on the…,Rated 5 out of 5 stars,The product was easy to find on the website & much less priced than other places! Fast shipping right on time! I will continue ordering from this company!! & would recommend anyone else as well!,2024-02-27T04:41:29.000Z
The item arrived very quickly and was…,Rated 5 out of 5 stars,The item arrived very quickly and was at a great price.,2024-02-27T03:50:42.000Z
This is a great store to buy cologne never have a problem ordering my product this is a great store I recommend this to all my friends I love buying cologne from this store this is the best 💯,Rated 5 out of 5 stars,You can't get a better price this store is the best I never have a problem ordering anything from them delivery is quick 100% satisfied I give this store 10 gold stars.,2024-02-27T03:26:24.000Z
I like the different sents,Rated 5 out of 5 stars,,2024-02-27T02:37:57.000Z
Wonderful experience,Rated 5 out of 5 stars,I love Fragrancenet and used this site for many years. Perfume is always authentic and shipping is quick and hassle free.,2024-02-27T02:30:31.000Z
Worth my money!,Rated 5 out of 5 stars,So far loving the ones I picked out. I Will definitely be buying more!,2024-02-27T01:34:05.000Z
It was extremely difficult to get a…,Rated 1 out of 5 stars,"It was extremely difficult to get a response from fragrance net when I received a damaged item and wanted to exchange it.  Even when they contacted me, they asked questions that were clearly in my request.   Also, it seems like they don’t want to sell me any more merchandise because they only offered a return and not an exchange.",2024-02-27T01:31:55.000Z
Great my wife was really happy great…,Rated 5 out of 5 stars,Great my wife was really happy great smells.,2024-02-27T01:19:57.000Z
"Great product, 47% off retail",Rated 5 out of 5 stars,"Unopened product, as stated, shipped quickly! I made a mistake by purchasing the Murad Exasoothe Quick Relief Treatment when I’d wanted Murad’s Eczema Control Treatment. I’m still pleased. The cost and free speedy shipping will make me continue to purchase from FragranceNet!",2024-02-27T01:10:34.000Z
Order never delivered,Rated 1 out of 5 stars,Order 314235495 was never delivered. I paid for next day shipping only for them to take my money and create a a UPS label but not ship a product. I tried calling their customer support number several times only to be on endless hold without anyone answering. 1/10. Would never recommend this company again.,2024-02-27T01:09:23.000Z
Overall order and product,Rated 5 out of 5 stars,Overall order and product,2024-02-27T00:44:57.000Z
Out-dated fragrances ????…,Rated 1 out of 5 stars,I was wondering how you can sell these fragrances for such discounted prices.  Now that I have received some I am thinking that these products must be out-dated items the manufacturers just need to get rid of.  My reason for this is because both the cologne tester and the perfume failed to retain their fragrance over an hour. Not a bargain at all.  Will not order again.,2024-02-27T00:44:05.000Z
Great legit product and fast shipping,Rated 5 out of 5 stars,Great legit product and fast shipping,2024-02-27T00:38:42.000Z
1234567890,Rated 5 out of 5 stars,1234567890,2024-02-27T00:30:05.000Z
"Great perfume, slow shipping but great customer service",Rated 4 out of 5 stars,Updated to say that they did refund my shipping costs. So I am happy that they did that. The perfume I ordered was great once my daughter got it. I ordered it for her in the hopes that she would get it close to Valentine’s Day. I even skipped the free shipping and paid shipping costs to try to get it to her faster. It took 11 days from the order date for her to receive the perfume I bought her. I was not very happy about the time of shipping. Should’ve just stayed with free shipping. It couldn’t have been any slower.,2024-02-26T22:38:35.000Z
I can always find what I’m looking for…,Rated 5 out of 5 stars,I can always find what I’m looking for and new things to try! Favorite place to shop for perfume! Great prices!,2024-02-26T22:00:23.000Z
Trusted website,Rated 5 out of 5 stars,Trusted website,2024-02-26T21:42:29.000Z
I was easy to order and quick…,Rated 5 out of 5 stars,I was easy to order and quick turn-arround time.,2024-02-26T20:29:58.000Z
Awesome service,Rated 5 out of 5 stars,,2024-02-26T20:13:52.000Z
Empty Box,Rated 1 out of 5 stars,"I was very disappointed when I received a box in the mail, but when I opened it there was nothing inside!",2024-02-26T19:12:30.000Z
Cheap prices,Rated 5 out of 5 stars,"Cheap prices, good quality,  I will keep ordering my colongn from them",2024-02-26T18:39:15.000Z
Best website,Rated 5 out of 5 stars,I love this website,2024-02-26T18:37:06.000Z
Great!,Rated 5 out of 5 stars,"Great! Pricing, selection, shipping. Site is easy to navigate. Recommend! Thank you!",2024-02-26T16:48:12.000Z
Questionable quality,Rated 2 out of 5 stars,"I had a great experience shopping. Delivery was fast too. Just that both perfumes I ordered seem very weak. Could it be because I got testers? The Nina Ricci, which was my signature scent for many years, doesn’t smell like the original. It doesn’t last longer than 5min.",2024-02-26T16:11:05.000Z
I like the fast friendly service and…,Rated 5 out of 5 stars,I like the fast friendly service and the great prices I also like the variety of fragrances that are readily available,2024-02-26T15:04:53.000Z
I love your site…,Rated 5 out of 5 stars,I love your sites prices and selection with a little research on fragrances I made your site made it easy to find what I wanted. The shipping time and the products I’ve ordered came in as described. I’m truly pleased and will be a frequent buyer of fragrances I want from your site.,2024-02-26T08:05:24.000Z
Great!,Rated 5 out of 5 stars,I love the Fragrance net,2024-02-26T07:26:22.000Z
I like the perfume besides it didn't…,Rated 3 out of 5 stars,I like the perfume besides it didn't have a lid,2024-02-26T06:14:17.000Z
Very pleased with fast delivery,Rated 5 out of 5 stars,Fast delivery,2024-02-26T04:51:13.000Z
My fragrance arrived in a timely…,Rated 5 out of 5 stars,"My fragrance arrived in a timely manner, and the prices are unbeatable. Great service and products. I will definitely shop again, and again.",2024-02-26T04:41:18.000Z
Exactly right,Rated 5 out of 5 stars,"Came fast, arrived perfectly packaged, at a great price!",2024-02-26T04:26:17.000Z
